LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,LI-7810,LI-7820,LI-7820,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,CHAMBER,CHAMBER
20210820,010040,232.042,1,1,1,38.8736,-76.5521,24.15,101.48,539.49,2142.8,29.3069,306.494,29.4879,-0.715252,-0.0813636,1.34197,0.993199,0,0.000683653,3.79707e-05,0,2142.8,19.9999,1,99,29.7898,3.38874,1.05676,0.99935,0,0.00501052,0.00876614,926.061,539.49,3.26527,6,99,0.0139647,0.00158856,1.2397,0.995731,0,1.0561e-05,1.5886e-09,1e+06,29.3069,88.4701,2,99,0.0192011,0.00218463,1.08392,0.998928,0,6.17896e-06,0.00537171,29.8946,29.4879,38.099,5,99,0.0173101,0.00196948,57.6504,0.0300951,0,0.00113522,1.97008e-09,1e+06,306.494,268.934,8,99,-9999,0.3385
20210820,010350,232.044,2,1,1,38.8736,-76.5522,24.12,101.478,541.758,2139.08,29.1998,305.841,29.4462,-0.47262,-0.0537512,1.24488,0.995609,0,0.000362452,2.51281e-05,0,2139.08,14.2838,10,99,18.1265,2.06153,1.0701,0.998517,0,0.00461417,0.00705905,833.799,541.758,-11.5981,7,99,0.0262266,0.00298276,1.0655,0.999169,0,5.98609e-06,0.00889924,29.535,29.1998,24.66,10,99,0.0307149,0.0034941,1.05745,0.999354,0,5.31906e-06,0.0101852,29.7893,29.4462,14.8758,5,99,0.00716923,0.000815565,133.742,0.00573088,0,0.00109072,8.15815e-10,1e+06,305.841,436.752,5,99,0.3629,0.031
20210820,010700,232.047,3,1,1,38.8736,-76.5522,24.13,101.47,559.08,2124.68,29.0989,305.557,29.3559,-0.29397,-0.0334327,1.44841,0.990366,0,0.000334802,1.57354e-05,0,2124.68,26.7382,1,99,8.00928,0.910881,1.07349,0.999095,0,0.00218096,0.00304843,857.883,559.08,-10.9858,8,99,0.0223215,0.00253859,1.07299,0.998836,0,6.02149e-06,0.00769141,29.429,29.0989,17.6329,10,99,0.025278,0.00287558,1.05648,0.999429,0,4.17512e-06,0.00900554,29.6753,29.3559,10.0631,5,99,0.066807,0.00759985,15.1238,0.216518,0,0.00114663,0.00261919,308.459,305.557,-29.4743,2,99,0.381,24.9
20210820,011010,232.049,4,1,1,38.8736,-76.5522,24.06,101.468,536.604,2128.97,28.9748,305.758,29.226,-0.437688,-0.0497608,1.3412,0.993221,0,0.000417412,2.33732e-05,0,2128.97,-4.66872,10,99,9.72909,1.1061,1.06986,0.999286,0,0.00245914,0.00292347,914.956,536.604,0.742781,8,99,0.0349034,0.00396817,1.06252,0.999214,0,7.29434e-06,0.011944,29.307,28.9748,29.5019,4,99,0.038517,0.00438014,1.05397,0.999535,0,5.48446e-06,0.0126508,29.5722,29.226,21.6969,5,99,0.00115615,0.000131477,858.505,0.000139856,0,0.00112874,1.31517e-10,1e+06,305.758,2066.61,5,99,0.369,24.74
20210820,013040,232.063,1,1,1,38.8736,-76.5522,24.08,101.443,566.108,2110.68,29.2453,306.376,29.4438,-2.16805,-0.246625,1.11005,0.988462,0,0.000911236,0.0179405,2096.94,2110.68,3.3883,10,99,29.4092,3.34542,1.05554,0.999437,0,0.00454772,0.00890899,941.619,566.108,2.86968,6,99,0.0090235,0.00102646,1.87443,0.977085,0,1.59608e-05,1.02649e-09,1e+06,29.2453,112.029,2,99,0.0119057,0.0013546,1.147,0.99775,0,6.35251e-06,0.00125329,30.5246,29.4438,47.188,3,99,0.0180866,0.00205785,54.4355,0.0306096,0,0.00111999,0.00197674,307.417,306.376,42.8518,2,99,-9999,0.336833
20210820,013350,232.065,2,1,1,38.8736,-76.5522,24.04,101.434,590.223,2107.69,29.2064,306.136,29.4656,-1.0783,-0.122651,1.11346,0.994298,0,0.000465347,0.00848727,2093.24,2107.69,-15.9815,8,99,22.8096,2.59446,1.07157,0.997797,0,0.00593996,0.00921033,871.914,590.223,-12.7005,7,99,0.0174229,0.00198176,1.09835,0.998001,0,6.58861e-06,0.00654236,29.5093,29.2064,19.4283,10,99,0.0208414,0.00237122,1.0672,0.99886,0,4.92104e-06,0.00882025,29.7345,29.4656,10.173,5,99,0.00579231,0.000659018,187.347,0.0029287,0,0.00123463,6.5922e-10,1e+06,306.136,188.651,3,99,0.3635,0.0308
20210820,013700,232.067,3,1,1,38.8736,-76.5522,24.05,101.426,591.079,2108.83,29.1117,306.168,29.355,-0.316255,-0.0359726,1.4973,0.989007,0,0.000385074,1.70581e-05,0,2108.83,-33.651,10,99,7.61127,0.865748,1.0647,0.999465,0,0.00167874,0.00241094,950.169,591.079,-10.1869,5,99,0.0144511,0.00164374,1.1119,0.997983,0,6.15747e-06,0.00561314,29.4045,29.1117,32.0924,10,99,0.0181014,0.00205947,1.06945,0.998972,0,4.49881e-06,0.00770233,29.6224,29.355,15.0863,10,99,0.0753241,0.00856993,13.9952,0.258611,0,0.00119602,0.00289811,309.125,306.168,-8.12726,3,99,0.381,24.86
20210820,014010,232.07,4,1,1,38.8736,-76.5522,24,101.432,574.273,2126.55,29.0158,306.057,29.2703,-0.43742,-0.0497403,1.3034,0.994186,0,0.000386224,2.33902e-05,0,2126.55,26.4566,1,99,9.99127,1.13613,1.07857,0.999027,0,0.00294941,0.00294535,960.012,574.273,1.32129,7,99,0.0211121,0.00240071,1.07593,0.998732,0,5.9634e-06,0.010083,29.2539,29.0158,29.432,8,99,0.0244976,0.00278642,1.05889,0.99928,0,4.43411e-06,0.0115804,29.5109,29.2703,19.7867,5,99,-0.000571356,-6.49875e-05,1782.58,3.24285e-05,0,0.00115845,2.12338e-07,0,306.057,2477.11,2,99,0.364,24.7
20210820,020040,232.084,1,1,1,38.8737,-76.5522,24.01,101.398,561.866,2148.73,29.2,306.134,29.3856,-1.26531,-0.143961,1.09425,0.997239,0,0.000457152,0.00882746,2132.43,2148.73,8.06328,10,99,27.0406,3.07656,1.05321,0.999656,0,0.00346608,0.00792997,949.833,561.866,2.61626,7,99,0.00657452,0.000748019,2.48908,0.952871,0,1.68909e-05,7.48041e-10,1e+06,29.2,137.582,5,99,0.00957964,0.00109014,1.15297,0.997703,0,5.25977e-06,0.000364995,32.3723,29.3856,43.5057,3,99,0.0267786,0.00304733,40.7289,0.0537294,0,0.00124073,0.0025557,307.326,306.134,50,2,99,-9999,0.3434
20210820,020350,232.086,2,1,1,38.8737,-76.5522,23.94,101.393,553.107,2151.23,29.1141,305.652,29.3575,-0.968771,-0.110189,1.14059,0.993892,0,0.000497993,0.0083335,2138.01,2151.23,-0.840886,10,99,22.1677,2.52138,1.07434,0.997783,0,0.00604636,0.0089428,835.052,553.107,-10.1902,7,99,0.0161909,0.00184157,1.08224,0.998878,0,5.02783e-06,0.00599687,29.4211,29.1141,30.518,10,99,0.0205082,0.00233321,1.06706,0.99906,0,4.77719e-06,0.00818949,29.6424,29.3575,15.6813,10,99,-0.00014059,-1.59948e-05,7433.49,1.86559e-06,0,0.00118897,5.23302e-08,0,305.652,2167.38,2,99,0.3635,0.031
20210820,020700,232.088,3,1,1,38.8737,-76.5522,23.91,101.397,549.617,2163.31,28.9955,305.673,29.2311,-0.3285,-0.0373585,1.37204,0.992435,0,0.000331167,1.72691e-05,0,2163.31,-2.6221,10,99,6.98693,0.794585,1.06773,0.999481,0,0.00165447,0.00142803,1106.04,549.617,-4.70421,3,99,0.0122659,0.00139493,1.35543,0.992557,0,1.20038e-05,0.00268664,29.5147,28.9955,50,5,99,0.0151345,0.00172159,1.09146,0.998659,0,5.29518e-06,0.00474869,29.5936,29.2311,27.5425,10,99,0.0768311,0.0087397,12.6053,0.306792,0,0.00109785,0.00240506,309.307,305.673,-11.9866,3,99,0.381,24.7
20210820,021010,232.09,4,1,1,38.8737,-76.5522,23.91,101.401,538.883,2159.24,28.8954,305.672,29.1414,-0.772563,-0.0878361,1.15047,0.994468,0,0.000418442,0.00762985,2147.73,2159.24,6.52293,10,99,14.3382,1.63018,1.07078,0.99883,0,0.00364297,0.00662895,784.8,538.883,1.24646,8,99,0.0215741,0.00245285,1.08108,0.998729,0,6.5862e-06,0.00889929,29.1711,28.8954,33.4641,9,99,0.0259297,0.00294881,1.06228,0.999162,0,5.25924e-06,0.0111048,29.407,29.1414,21.3954,8,99,-0.00830785,-0.000944796,119.878,0.00712249,0,0.00113255,3.09088e-06,0,305.672,123.507,3,99,0.364,24.7
20210820,023040,232.105,1,1,1,38.8736,-76.5522,23.95,101.373,555.394,2155.23,29.1224,305.988,29.314,-1.80267,-0.2051,1.12821,0.989209,0,0.000859807,0.0161049,2142.49,2155.23,6.87633,10,99,25.2464,2.87242,1.0526,0.999721,0,0.00299086,0.0077534,925.867,555.394,4.62908,7,99,0.00582394,0.000662621,3.01259,0.928167,0,1.87167e-05,6.6264e-10,1e+06,29.1224,160.766,9,99,0.00952785,0.00108425,2.02035,0.96627,0,1.87317e-05,0.00705197,29.4678,29.314,50,4,99,0.0256166,0.00291512,38.5371,0.0649567,0,0.00112299,2.91601e-09,1e+06,305.988,112.435,3,99,-9999,0.344
20210820,023350,232.107,2,1,1,38.8737,-76.5522,23.91,101.372,548.525,2150.09,29.0417,305.531,29.2814,-0.966866,-0.109985,1.12126,0.995118,0,0.00043999,0.0071334,2134.67,2150.09,-12.9735,8,99,21.7678,2.47618,1.07048,0.998184,0,0.00546667,0.00882021,829.264,548.525,-9.26107,7,99,0.0168721,0.00191927,1.08273,0.998936,0,5.26054e-06,0.00544529,29.3942,29.0417,33.3767,6,99,0.0216273,0.00246081,1.06641,0.999112,0,4.92417e-06,0.00816452,29.5828,29.2814,16.0453,9,99,-0.00208203,-0.000236899,460.543,0.000485767,0,0.00109102,7.75366e-07,0,305.531,-802.455,6,99,0.362,0.031
20210820,023700,232.109,3,1,1,38.8737,-76.5522,23.92,101.374,528.497,2149.82,28.8761,305.491,29.1067,-0.31378,-0.0356875,1.47711,0.989587,0,0.00037169,1.66002e-05,0,2149.82,-11.0681,10,99,7.11077,0.808735,1.0636,0.999574,0,0.00149419,0.00180509,976.528,528.497,-0.408361,2,99,0.0144784,0.00164669,1.75811,0.980219,0,2.32518e-05,0.00126714,30.1756,28.8761,50,3,99,0.0173147,0.00196973,1.09305,0.998695,0,6.15511e-06,0.00398136,29.6014,29.1067,28.2398,6,99,0.0627298,0.00713619,15.8077,0.263601,0,0.00112559,0.00193398,309.181,305.491,30.6428,2,99,0.381,24.7
20210820,024010,232.111,4,1,1,38.8737,-76.5522,23.88,101.382,544.792,2149.69,28.8494,305.467,29.1014,-0.772993,-0.0878923,1.15616,0.993949,0,0.000430343,0.00742768,2137.86,2149.69,2.51105,10,99,14.0274,1.59497,1.07309,0.998762,0,0.0037255,0.00642289,793.117,544.792,1.53131,7,99,0.0207007,0.00235375,1.0852,0.998632,0,6.6861e-06,0.0088569,29.1151,28.8494,35.5213,8,99,0.0237693,0.00270336,1.06113,0.999336,0,4.60521e-06,0.0100747,29.3697,29.1014,24.0788,9,99,0.00315796,0.000359166,278.275,0.00132956,0,0.000999462,3.59276e-10,1e+06,305.467,376.558,4,99,0.3644,24.7
20210820,030040,232.125,1,1,1,38.8736,-76.5522,23.98,101.354,567.813,2150.39,29.1117,305.852,29.3227,-0.690428,-0.0785742,1.42975,0.990901,0,0.000764509,3.65395e-05,0,2150.39,-16.1471,10,99,23.4484,2.66854,1.05552,0.999634,0,0.00343915,0.00660204,972.012,567.813,5.63923,8,99,0.00571476,0.000650368,2.70426,0.943138,0,1.62143e-05,6.50387e-10,1e+06,29.1117,145.611,5,99,0.00845075,0.000961947,3.03241,0.916725,0,2.73741e-05,0.00830271,29.4386,29.3227,50,2,99,0.040436,0.00460282,24.6339,0.134044,0,0.00113283,0.00359925,307.13,305.852,50,2,99,-9999,0.338
20210820,030350,232.128,2,1,1,38.8736,-76.5522,23.9,101.35,566.167,2148.98,29.0728,305.554,29.3284,-0.932572,-0.106108,1.11087,0.996173,0,0.000391924,0.0068024,2133.38,2148.98,-10.5556,8,99,22.2203,2.52823,1.07012,0.998148,0,0.00551225,0.00925917,839.218,566.167,-8.1859,7,99,0.0129673,0.00147542,1.12499,0.997599,0,6.04725e-06,0.0050343,29.3659,29.0728,28.8211,10,99,0.0163306,0.00185858,1.07101,0.998954,0,4.13268e-06,0.00786262,29.5648,29.3284,17.2888,10,99,0.00044914,5.11167e-05,2353.98,1.86043e-05,0,0.00120327,5.11323e-11,1e+06,305.554,-2064.84,2,99,0.362,0.031
20210820,030700,232.13,3,1,1,38.8736,-76.5522,23.91,101.356,571.453,2160.03,28.9876,305.894,29.2331,-0.327441,-0.0372502,1.34693,0.993096,0,0.000315364,1.72453e-05,0,2160.03,-3.19439,10,99,6.83377,0.77742,1.07708,0.999265,0,0.00194555,0.00124743,1194.67,571.453,-7.20315,3,99,0.00887507,0.00100964,1.27141,0.994495,0,7.27369e-06,0.00298766,29.3255,28.9876,50,5,99,0.0111671,0.00127071,1.11772,0.99775,0,4.95112e-06,0.00520056,29.4775,29.2331,26.4548,10,99,0.0738544,0.00840391,14.2037,0.283651,0,0.00119042,0.00187424,310.378,305.894,-12.3354,3,99,0.381,24.7
20210820,031010,232.132,4,1,1,38.8736,-76.5522,23.83,101.354,560.512,2165.33,28.9061,305.985,29.1617,-0.856651,-0.0974211,1.13198,0.995057,0,0.000417698,0.00649239,2150.33,2165.33,-11.0144,8,99,12.1675,1.38373,1.07145,0.999102,0,0.00310811,0.00499605,837.476,560.512,7.32131,8,99,0.01314,0.00149433,1.5212,0.986094,0,1.64815e-05,0.00547816,29.1789,28.9061,50,4,99,0.0156893,0.0017847,1.09883,0.998276,0,5.91568e-06,0.00852605,29.371,29.1617,38.9346,8,99,-0.00433792,-0.000493452,237.806,0.00181982,0,0.00117345,1.61267e-06,0,305.985,-112.966,4,99,0.362,24.7
20210820,033040,232.146,1,1,1,38.8737,-76.5521,23.92,101.339,531.117,2177.17,29.0339,305.973,29.2189,-1.23422,-0.140439,1.10183,0.996817,0,0.000478677,0.00712093,2157.45,2177.17,-5.45799,8,99,20.0176,2.27774,1.05478,0.999728,0,0.0027611,0.00526858,963.443,531.117,6.95592,10,99,0.00754726,0.00085878,2.06536,0.970188,0,1.5285e-05,8.58805e-10,1e+06,29.0339,137.122,10,99,0.0109599,0.00124734,1.1613,0.997417,0,6.24601e-06,0.0023876,29.7414,29.2189,50,2,99,0.0462768,0.0052667,21.6371,0.173258,0,0.00113822,0.000835918,312.273,305.973,37.6349,5,99,-9999,0.3415
20210820,033350,232.148,2,1,1,38.8737,-76.5522,23.84,101.337,568.246,2170.49,29.0088,306.227,29.267,-0.999953,-0.113751,1.13807,0.993654,0,0.0005053,0.00860843,2157.28,2170.49,-2.98604,10,99,20.1724,2.29474,1.07165,0.9983,0,0.00515971,0.00810326,851.434,568.246,-9.45115,8,99,0.0142191,0.00161752,1.11503,0.997644,0,6.16813e-06,0.00576973,29.2892,29.0088,22.6847,10,99,0.0163367,0.0018589,1.07835,0.998625,0,4.73731e-06,0.00689905,29.5364,29.267,11.1142,10,99,-0.0106038,-0.00120657,88.3752,0.00839928,0,0.00106623,0.000426149,303.396,306.227,-50,6,99,0.362,0.031
20210820,033700,232.151,3,1,1,38.8735,-76.5522,23.87,101.339,542.545,2180.65,28.9273,306,29.1638,-0.286745,-0.0326189,2.46768,0.953813,0,0.000728775,1.49584e-05,0,2180.65,204.862,7,99,6.88929,0.783697,1.06752,0.999503,0,0.00160312,0.00160636,1030.42,542.545,6.46222,2,99,0.0109217,0.00124241,7.04678,0.565843,0,8.65766e-05,0.00142159,29.8012,28.9273,50,3,99,0.0138934,0.00158084,1.11087,0.998245,0,5.83584e-06,0.00520265,29.4676,29.1638,40.923,5,99,0.104217,0.0118582,9.33525,0.409057,0,0.0011,0.00874573,307.356,306,35.3098,2,99,0.381,24.7
20210820,034010,232.153,4,1,1,38.8736,-76.5521,23.85,101.342,529.807,2184.32,28.8541,305.751,29.0997,-0.485065,-0.0551725,1.45377,0.990244,0,0.000556031,2.52584e-05,0,2184.32,5.72532,3,99,13.6329,1.55064,1.06538,0.999178,0,0.0029929,0.00661165,764.339,529.807,5.61082,8,99,0.0167917,0.00190993,1.14218,0.997384,0,8.68512e-06,0.0057543,29.186,28.8541,44.8139,5,99,0.020772,0.00236326,1.07618,0.998837,0,5.80714e-06,0.00906464,29.3605,29.0997,29.1306,9,99,-0.00725523,-0.000825438,131.295,0.00594515,0,0.00108372,2.6997e-06,0,305.751,-249.518,6,99,0.362583,24.4
20210820,040040,232.167,1,1,1,38.8736,-76.5521,23.93,101.332,534.094,2270.48,29.0547,306.008,29.2599,-0.778636,-0.0886153,1.23476,0.995878,0,0.000578862,3.90294e-05,0,2270.48,48.2961,3,99,21.8782,2.48992,1.06188,0.999437,0,0.00428968,0.00547979,988.476,534.094,7.04437,10,99,0.00647998,0.000737476,2.06355,0.970257,0,1.31103e-05,7.37498e-10,1e+06,29.0547,128.745,4,99,0.00912826,0.00103909,1.22235,0.996093,0,6.5407e-06,0.00108624,30.2165,29.2599,50,4,99,0.147296,0.0167671,7.00288,0.599371,0,0.00116096,0.00358449,310.686,306.008,15.5016,4,99,-9999,0.342375
