Serial Number	Date_IV	Obs#	Port#	Observation Length	Exp_Flux	Exp_R2	Lin_Flux	Lin_R2	Tcham_IV	V1_IV	V2_IV	V3_IV	V4_IV	
81A-1678	2021-10-17 14:05:41	207	3	02:00	2.430000	0.9988	2.240	0.9986	15.98	3.3	0.452	12.524	0.252	
81A-1678	2021-10-17 14:09:10	208	4	02:00	4.090000	0.9996	3.570	0.9991	15.74	3.2	0.384	14.845	0.036	
81A-1678	2021-10-17 14:58:43	209	1	02:00	11.030000	0.9994	10.530	0.9993	15.88	2.3	0.465	70.285	0.103	
81A-1678	2021-10-17 15:02:12	210	2	02:00	3.950000	0.9993	3.560	0.9991	13.15	3.2	0.379	8.598	0.126	
81A-1678	2021-10-17 15:05:40	211	3	02:00	2.470000	0.9990	2.210	0.9987	16.41	3.3	0.451	12.651	0.26	
81A-1678	2021-10-17 15:09:09	212	4	02:00	3.320000	0.9990	3.320	0.9990	16.52	3.2	0.383	14.86	0.036	
81A-1678	2021-10-17 15:58:43	213	1	02:00	10.990000	0.9995	10.360	0.9994	16.21	2.3	0.464	70.219	0.107	
81A-1678	2021-10-17 16:02:12	214	2	02:00	4.260000	0.9997	3.750	0.9990	13.53	3.2	0.379	8.589	0.133	
81A-1678	2021-10-17 16:05:40	215	3	02:00	1.930000	0.9992	1.930	0.9992	16.38	3.3	0.447	12.645	0.255	
81A-1678	2021-10-17 16:09:12	216	4	02:00	3.680000	0.9997	3.400	0.9995	16.47	3.2	0.381	14.81	0.036	
81A-1678	2021-10-17 16:58:43	217	1	02:00	10.390000	0.9998	10.000	0.9998	15.98	2.3	0.462	70.263	0.104	
81A-1678	2021-10-17 17:02:12	218	2	02:00	4.500000	0.9998	3.670	0.9990	12.48	3.2	0.378	8.511	0.129	
81A-1678	2021-10-17 17:05:42	219	3	02:00	2.350000	0.9991	2.210	0.9990	15.84	3.3	0.447	12.577	0.247	
81A-1678	2021-10-17 17:09:11	220	4	02:00	4.220000	0.9996	3.500	0.9989	15.86	3.2	0.38	14.743	0.036	
81A-1678	2021-10-17 17:58:43	221	1	02:00	11.260000	0.9999	10.290	0.9995	14.92	2.3	0.461	70.259	0.092	
81A-1678	2021-10-17 18:02:12	222	2	02:00	5.030000	0.9995	3.630	0.9971	11.55	3.2	0.378	8.529	0.111	
81A-1678	2021-10-17 18:05:43	223	3	02:00	1.920000	0.9984	1.920	0.9984	14.82	3.3	0.446	12.631	0.227	
81A-1678	2021-10-17 18:09:15	224	4	02:00	3.560000	0.9993	3.280	0.9991	14.71	3.2	0.38	14.803	0.036	
81A-1678	2021-10-17 18:58:43	225	1	02:00	10.060000	0.9998	7.950	0.9978	13.64	2.4	0.46	70.313	0.078	
81A-1678	2021-10-17 19:02:15	226	2	02:00	5.010000	0.9993	3.880	0.9975	10.54	3.2	0.379	8.395	0.096	
81A-1678	2021-10-17 19:05:46	227	3	02:00	2.410000	0.9989	2.190	0.9987	13.55	3.3	0.443	12.487	0.198	
81A-1678	2021-10-17 19:09:15	228	4	02:00	3.640000	0.9994	3.340	0.9992	13.33	3.2	0.378	14.726	0.036	
81A-1678	2021-10-17 19:58:43	229	1	02:00	11.050000	0.9999	9.280	0.9988	12.57	2.5	0.457	70.273	0.066	
81A-1678	2021-10-17 20:02:15	230	2	02:00	4.920000	0.9995	3.940	0.9980	9.35	3.2	0.378	8.131	0.081	
81A-1678	2021-10-17 20:05:47	231	3	02:00	2.310000	0.9991	2.160	0.9990	12.53	3.3	0.44	12.153	0.175	
81A-1678	2021-10-17 20:09:16	232	4	02:00	3.680000	0.9992	3.370	0.9990	12.33	3.2	0.377	14.482	0.036	
81A-1678	2021-10-17 20:58:43	233	1	02:00	19.760000	0.9998	14.900	0.9965	12.63	2.6	0.457	70.206	0.062	
81A-1678	2021-10-17 21:02:15	234	2	02:00	4.450000	0.9997	3.900	0.9992	10.12	3.2	0.377	7.93	0.079	
81A-1678	2021-10-17 21:05:44	235	3	02:00	2.340000	0.9991	2.190	0.9990	12.5	3.3	0.439	11.959	0.168	
81A-1678	2021-10-17 21:09:13	236	4	02:00	3.310000	0.9992	3.010	0.9989	12.56	3.2	0.377	14.29	0.037	
81A-1678	2021-10-17 21:58:43	237	1	02:00	11.320000	0.9998	10.000	0.9992	12.2	2.6	0.455	70.224	0.06	
81A-1678	2021-10-17 22:02:12	238	2	02:00	4.340000	0.9996	3.660	0.9987	10.08	3.2	0.378	7.798	0.071	
81A-1678	2021-10-17 22:05:40	239	3	02:00	2.020000	0.9992	2.020	0.9992	12.06	3.3	0.439	11.834	0.163	
81A-1678	2021-10-17 22:09:12	240	4	02:00	3.350000	0.9994	3.100	0.9992	11.87	3.2	0.377	14.135	0.037	
81A-1678	2021-10-17 22:58:43	241	1	02:00	17.000000	0.9996	13.830	0.9977	10.79	2.5	0.454	70.186	0.049	
81A-1678	2021-10-17 23:02:15	242	2	02:00	5.030000	0.9995	3.860	0.9977	8.77	3.2	0.377	7.512	0.062	
81A-1678	2021-10-17 23:05:46	243	3	02:00	2.260000	0.9991	2.200	0.9991	10.7	3.3	0.435	11.426	0.142	
81A-1678	2021-10-17 23:09:15	244	4	02:00	3.480000	0.9994	3.330	0.9993	10.42	3.2	0.376	13.816	0.038	
81A-1678	2021-10-17 23:58:43	245	1	02:00	19.330000	0.9995	14.340	0.9957	10.27	2.4	0.453	70.096	0.044	
81A-1678	2021-10-18 00:02:15	246	2	02:00	5.100000	0.9996	3.790	0.9973	8.15	3.2	0.377	7.344	0.057	
81A-1678	2021-10-18 00:05:46	247	3	02:00	2.270000	0.9988	2.120	0.9987	10.35	3.3	0.433	11.153	0.133	
81A-1678	2021-10-18 00:09:15	248	4	02:00	3.610000	0.9997	3.260	0.9993	10.14	3.2	0.376	13.574	0.038	
81A-1678	2021-10-18 00:58:43	249	1	02:00	10.780000	0.9997	8.100	0.9966	9.94	2.6	0.452	70.134	0.04	
81A-1678	2021-10-18 01:02:15	250	2	02:00	4.820000	0.9997	3.780	0.9980	6.73	3.2	0.376	7.111	0.052	
81A-1678	2021-10-18 01:05:46	251	3	02:00	2.230000	0.9991	2.150	0.9990	10.05	3.318	0.433	10.897	0.129	
81A-1678	2021-10-18 01:09:15	252	4	02:00	3.920000	0.9995	3.390	0.9988	9.93	3.2	0.376	13.33	0.038	
81A-1678	2021-10-18 01:58:43	253	1	02:00	16.940001	0.9999	13.050	0.9971	9.94	2.5	0.451	70.118	0.039	
81A-1678	2021-10-18 02:02:15	254	2	02:00	4.960000	0.9995	3.670	0.9970	7.71	3.2	0.375	6.942	0.053	
81A-1678	2021-10-18 02:05:46	255	3	02:00	2.380000	0.9987	2.110	0.9984	10.12	3.3	0.432	10.755	0.127	
81A-1678	2021-10-18 02:09:15	256	4	02:00	3.670000	0.9995	3.370	0.9993	9.84	3.2	0.376	13.145	0.038	
81A-1678	2021-10-18 02:58:43	257	1	02:00	8.550000	0.9999	7.770	0.9995	9.6	2.6	0.45	70.13	0.039	
81A-1678	2021-10-18 03:02:12	258	2	02:00	4.770000	0.9995	3.670	0.9981	7.12	3.2	0.373	6.822	0.05	
81A-1678	2021-10-18 03:05:42	259	3	02:00	2.220000	0.9992	2.110	0.9992	9.52	3.4	0.433	10.53	0.124	
81A-1678	2021-10-18 03:09:11	260	4	02:00	3.710000	0.9990	3.370	0.9987	9.41	3.2	0.375	12.979	0.039	
81A-1678	2021-10-18 03:58:43	261	1	02:00	9.290000	0.9996	8.030	0.9987	9.37	2.6	0.45	69.976	0.039	
81A-1678	2021-10-18 04:02:13	262	2	02:00	4.180000	0.9997	3.580	0.9991	6.98	3.2	0.372	6.705	0.046	
81A-1678	2021-10-18 04:05:43	263	3	02:00	2.180000	0.9990	2.130	0.9990	9.52	3.4	0.432	10.383	0.121	
81A-1678	2021-10-18 04:09:12	264	4	02:00	4.040000	0.9994	3.320	0.9985	9.41	3.2	0.375	12.806	0.039	
81A-1678	2021-10-18 04:58:43	265	1	02:00	9.680000	0.9997	8.230	0.9986	9.96	2.6	0.449	70.096	0.04	
81A-1678	2021-10-18 05:02:15	266	2	02:00	4.750000	0.9998	3.760	0.9981	6.95	3.2	0.373	6.608	0.051	
81A-1678	2021-10-18 05:05:46	267	3	02:00	2.210000	0.9989	2.120	0.9989	10.06	3.4	0.431	10.331	0.123	
81A-1678	2021-10-18 05:09:15	268	4	02:00	3.170000	0.9995	3.140	0.9995	9.99	3.2	0.375	12.715	0.039	
81A-1678	2021-10-18 05:58:43	269	1	02:00	10.170000	0.9996	8.350	0.9980	10.21	2.6	0.449	70.043	0.04	
81A-1678	2021-10-18 06:02:15	270	2	02:00	4.610000	0.9996	3.510	0.9977	8.02	3.2	0.373	6.526	0.053	
81A-1678	2021-10-18 06:05:46	271	3	02:00	2.290000	0.9993	2.160	0.9992	10.17	3.4	0.431	10.29	0.126	
81A-1678	2021-10-18 06:09:15	272	4	02:00	3.750000	0.9992	3.310	0.9987	10.01	3.2	0.374	12.681	0.039	
81A-1678	2021-10-18 06:58:43	273	1	02:00	8.240000	0.9998	7.520	0.9995	10.52	2.6	0.448	70.032	0.042	
81A-1678	2021-10-18 07:02:12	274	2	02:00	4.150000	0.9995	3.550	0.9987	7.93	3.2	0.372	6.471	0.056	
81A-1678	2021-10-18 07:05:40	275	3	02:00	2.260000	0.9991	2.120	0.9990	10.51	3.4	0.429	10.249	0.128	
81A-1678	2021-10-18 07:09:09	276	4	02:00	2.990000	0.9993	2.950	0.9993	10.47	3.2	0.373	12.628	0.038	
81A-1678	2021-10-18 07:58:43	277	1	02:00	8.280000	0.9997	8.280	0.9997	10.2	2.331	0.448	69.98	0.04	
81A-1678	2021-10-18 08:02:15	278	2	02:00	4.310000	0.9997	3.610	0.9987	8.13	3.2	0.371	6.349	0.054	
81A-1678	2021-10-18 08:05:45	279	3	02:00	2.330000	0.9989	2.110	0.9986	10.36	3.378	0.43	10.191	0.125	
81A-1678	2021-10-18 08:09:14	280	4	02:00	2.930000	0.9995	2.880	0.9995	10.2	3.2	0.373	12.571	0.038	
81A-1678	2021-10-18 08:58:43	281	1	02:00	8.480000	0.9997	7.350	0.9988	10.66	2.5	0.447	69.941	0.043	
81A-1678	2021-10-18 09:02:14	282	2	02:00	4.240000	0.9997	3.380	0.9980	8.84	3.2	0.369	6.281	0.058	
81A-1678	2021-10-18 09:05:45	283	3	02:00	2.220000	0.9989	2.110	0.9988	10.89	3.365	0.43	10.158	0.131	
81A-1678	2021-10-18 09:09:14	284	4	02:00	2.830000	0.9993	2.830	0.9993	10.9	3.2	0.373	12.514	0.039	
81A-1678	2021-10-18 09:58:43	285	1	02:00	7.650000	0.9982	7.650	0.9982	12.3	2.495	0.448	70.058	0.054	
81A-1678	2021-10-18 10:02:15	286	2	02:00	4.330000	0.9996	3.330	0.9977	10.35	3.2	0.367	6.404	0.075	
81A-1678	2021-10-18 10:05:46	287	3	02:00	1.950000	0.9989	1.950	0.9989	12.46	3.3	0.43	10.348	0.152	
81A-1678	2021-10-18 10:09:19	288	4	02:00	2.750000	0.9992	2.700	0.9992	12.52	3.2	0.372	12.654	0.038	
81A-1678	2021-10-18 10:58:43	289	1	02:00	6.940000	0.9998	6.350	0.9994	13.96	2.5	0.449	70	0.068	
81A-1678	2021-10-18 11:02:12	290	2	02:00	3.500000	0.9996	3.260	0.9994	12.06	3.2	0.366	6.724	0.099	
81A-1678	2021-10-18 11:05:40	291	3	02:00	2.080000	0.9994	2.040	0.9994	14.23	3.3	0.431	10.717	0.179	
81A-1678	2021-10-18 11:09:09	292	4	02:00	2.800000	0.9992	2.800	0.9992	14.28	3.2	0.372	12.953	0.038	
81A-1678	2021-10-18 11:58:43	293	1	02:00	6.620000	0.9998	6.590	0.9998	15.28	2.5	0.447	70.082	0.084	
81A-1678	2021-10-18 12:02:12	294	2	02:00	3.890000	0.9996	3.360	0.9988	13.15	3.2	0.365	6.989	0.123	
81A-1678	2021-10-18 12:05:40	295	3	02:00	2.240000	0.9985	2.130	0.9984	15.48	3.3	0.436	11.022	0.206	
81A-1678	2021-10-18 12:09:09	296	4	02:00	3.350000	0.9995	3.010	0.9991	15.53	3.2	0.371	13.196	0.038	
81A-1678	2021-10-18 12:58:43	297	1	02:00	10.120000	0.9999	8.490	0.9984	15.97	2.3	0.447	70.073	0.094	
81A-1678	2021-10-18 13:02:15	298	2	02:00	3.930000	0.9996	3.580	0.9993	14.04	3.2	0.364	7.231	0.139	
81A-1678	2021-10-18 13:05:43	299	3	02:00	2.160000	0.9994	2.140	0.9994	16.01	3.3	0.438	11.3	0.223	
81A-1678	2021-10-18 13:09:12	300	4	02:00	3.120000	0.9994	3.020	0.9994	16.06	3.2	0.37	13.539	0.037	
81A-1678	2021-10-18 13:58:43	301	1	02:00	11.830000	0.9995	10.480	0.9987	16.46	2.3	0.447	70.166	0.104	
81A-1678	2021-10-18 14:02:12	302	2	02:00	3.810000	0.9996	3.750	0.9996	14.68	3.2	0.363	7.457	0.155	
81A-1678	2021-10-18 14:05:40	303	3	02:00	2.600000	0.9989	2.250	0.9982	16.62	3.3	0.437	11.539	0.242	
81A-1678	2021-10-18 14:09:09	304	4	02:00	2.950000	0.9993	2.950	0.9993	16.83	3.2	0.369	13.722	0.036	
81A-1678	2021-10-18 14:58:43	305	1	02:00	6.800000	0.9997	6.240	0.9994	16.91	2.4	0.446	70.141	0.105	
81A-1678	2021-10-18 15:02:12	306	2	02:00	3.630000	0.9996	3.430	0.9995	14.79	3.2	0.363	7.601	0.163	
81A-1678	2021-10-18 15:05:40	307	3	02:00	2.390000	0.9992	2.330	0.9992	17.32	3.3	0.437	11.733	0.248	
81A-1678	2021-10-18 15:09:09	308	4	02:00	3.570000	0.9993	3.110	0.9985	17.61	3.2	0.368	13.855	0.036	
81A-1678	2021-10-18 15:58:43	309	1	02:00	6.720000	0.9998	6.030	0.9993	17.6	2.4	0.446	70.222	0.115	
81A-1678	2021-10-18 16:02:12	310	2	02:00	4.230000	0.9996	3.410	0.9985	15.44	3.2	0.362	7.817	0.182	
81A-1678	2021-10-18 16:05:41	311	3	02:00	2.310000	0.9994	2.180	0.9993	17.35	3.3	0.436	12.039	0.255	
81A-1678	2021-10-18 16:09:10	312	4	02:00	3.010000	0.9994	2.940	0.9994	17.57	3.2	0.367	14.094	0.036	
81A-1678	2021-10-18 16:58:43	313	1	02:00	6.580000	0.9971	6.580	0.9971	16.88	2.4	0.444	70.209	0.109	
81A-1678	2021-10-18 17:02:15	314	2	02:00	3.660000	0.9994	3.150	0.9989	14.72	3.2	0.361	7.976	0.172	
81A-1678	2021-10-18 17:05:44	315	3	02:00	2.340000	0.9988	2.140	0.9985	16.89	3.3	0.435	12.204	0.248	
81A-1678	2021-10-18 17:09:13	316	4	02:00	3.410000	0.9995	3.030	0.9990	16.94	3.2	0.365	14.28	0.035	
81A-1678	2021-10-18 17:58:43	317	1	02:00	6.980000	0.9997	6.240	0.9992	16.34	2.4	0.444	70.192	0.102	
81A-1678	2021-10-18 18:02:12	318	2	02:00	4.200000	0.9994	3.320	0.9977	14.29	3.2	0.359	8.02	0.158	
81A-1678	2021-10-18 18:05:43	319	3	02:00	2.070000	0.9990	2.070	0.9990	16.07	3.3	0.434	12.217	0.233	
81A-1678	2021-10-18 18:09:15	320	4	02:00	3.710000	0.9993	3.130	0.9988	16.2	3.2	0.365	14.344	0.036	
81A-1678	2021-10-18 18:58:43	321	1	02:00	7.680000	0.9997	6.590	0.9988	14.6	2.4	0.442	70.222	0.084	
81A-1678	2021-10-18 19:02:14	322	2	02:00	4.170000	0.9995	3.310	0.9983	12.56	3.2	0.359	7.997	0.13	
81A-1678	2021-10-18 19:05:43	323	3	02:00	2.190000	0.9988	2.090	0.9988	14.34	3.3	0.431	12.117	0.2	
81A-1678	2021-10-18 19:09:12	324	4	02:00	3.640000	0.9995	3.260	0.9993	14.12	3.2	0.363	14.343	0.036	
81A-1678	2021-10-18 19:58:43	325	1	02:00	8.030000	0.9997	6.700	0.9985	12.53	2.411	0.44	70.136	0.061	
81A-1678	2021-10-18 20:02:15	326	2	02:00	4.900000	0.9994	3.640	0.9972	10.21	3.2	0.358	7.713	0.097	
81A-1678	2021-10-18 20:05:46	327	3	02:00	2.130000	0.9990	2.130	0.9990	12.33	3.3	0.426	11.727	0.157	
81A-1678	2021-10-18 20:09:18	328	4	02:00	3.630000	0.9994	3.310	0.9992	12.1	3.2	0.363	14.034	0.036	
81A-1678	2021-10-18 20:58:43	329	1	02:00	8.110000	0.9997	6.790	0.9984	11.47	2.5	0.438	70.188	0.049	
81A-1678	2021-10-18 21:02:15	330	2	02:00	4.700000	0.9996	3.620	0.9979	10.61	3.2	0.357	7.406	0.081	
81A-1678	2021-10-18 21:05:46	331	3	02:00	2.190000	0.9993	2.110	0.9992	11.55	3.3	0.425	11.32	0.139	
81A-1678	2021-10-18 21:09:15	332	4	02:00	3.780000	0.9993	3.330	0.9989	11.44	3.2	0.361	13.701	0.037	
81A-1678	2021-10-18 21:58:43	333	1	02:00	7.750000	0.9998	6.710	0.9990	10.86	2.5	0.436	70.045	0.042	
81A-1678	2021-10-18 22:02:14	334	2	02:00	4.470000	0.9996	3.370	0.9980	10.71	3.2	0.356	7.169	0.07	
81A-1678	2021-10-18 22:05:43	335	3	02:00	2.140000	0.9993	2.140	0.9993	10.79	3.329	0.423	11.028	0.127	
81A-1678	2021-10-18 22:09:15	336	4	02:00	3.840000	0.9994	3.400	0.9990	10.52	3.2	0.361	13.408	0.037	
81A-1678	2021-10-18 22:58:43	337	1	02:00	7.470000	0.9997	6.670	0.9992	10.57	2.5	0.437	70.032	0.041	
81A-1678	2021-10-18 23:02:12	338	2	02:00	4.670000	0.9993	3.490	0.9971	10.38	3.284	0.355	6.948	0.067	
81A-1678	2021-10-18 23:05:43	339	3	02:00	2.240000	0.9993	2.160	0.9993	10.53	3.365	0.422	10.782	0.123	
81A-1678	2021-10-18 23:09:12	340	4	02:00	3.710000	0.9995	3.310	0.9992	10.29	3.2	0.361	13.167	0.038	
81A-1678	2021-10-18 23:58:43	341	1	02:00	7.220000	0.9998	6.490	0.9994	10.39	2.5	0.435	70.053	0.04	
81A-1678	2021-10-19 00:02:12	342	2	02:00	4.650000	0.9997	3.460	0.9972	9.92	3.289	0.354	6.795	0.063	
81A-1678	2021-10-19 00:05:43	343	3	02:00	2.180000	0.9994	2.110	0.9994	10.04	3.4	0.42	10.606	0.116	
81A-1678	2021-10-19 00:09:12	344	4	02:00	3.620000	0.9993	3.290	0.9990	9.91	3.2	0.36	12.984	0.038	
81A-1678	2021-10-19 00:58:43	345	1	02:00	7.590000	0.9998	6.690	0.9992	9.48	2.5	0.435	70.02	0.039	
81A-1678	2021-10-19 01:02:12	346	2	02:00	4.270000	0.9997	3.220	0.9982	8.62	3.3	0.354	6.565	0.057	
81A-1678	2021-10-19 01:05:41	347	3	02:00	2.290000	0.9992	2.090	0.9989	9.7	3.4	0.418	10.328	0.107	
81A-1678	2021-10-19 01:09:10	348	4	02:00	3.770000	0.9994	3.290	0.9987	9.5	3.3	0.359	12.711	0.038	
81A-1678	2021-10-19 01:58:43	349	1	02:00	7.720000	0.9998	6.700	0.9990	8.93	2.5	0.435	70.006	0.039	
81A-1678	2021-10-19 02:02:15	350	2	02:00	4.280000	0.9995	3.410	0.9983	7.63	3.3	0.353	6.325	0.05	
81A-1678	2021-10-19 02:05:43	351	3	02:00	2.230000	0.9991	2.120	0.9990	8.95	3.4	0.416	10.015	0.096	
81A-1678	2021-10-19 02:09:12	352	4	02:00	3.640000	0.9996	3.230	0.9992	8.67	3.3	0.359	12.445	0.039	
81A-1678	2021-10-19 02:58:43	353	1	02:00	6.450000	0.9996	5.670	0.9990	8.64	2.447	0.434	69.972	0.04	
81A-1678	2021-10-19 03:02:12	354	2	02:00	4.280000	0.9998	3.300	0.9980	7.96	3.3	0.352	6.109	0.046	
81A-1678	2021-10-19 03:05:44	355	3	02:00	2.240000	0.9990	2.090	0.9988	8.65	3.4	0.418	9.769	0.095	
81A-1678	2021-10-19 03:09:13	356	4	02:00	3.730000	0.9994	3.230	0.9987	8.35	3.3	0.358	12.185	0.039	
81A-1678	2021-10-19 03:58:43	357	1	02:00	7.940000	0.9998	7.470	0.9997	8.26	2.5	0.433	69.987	0.04	
81A-1678	2021-10-19 04:02:12	358	2	02:00	4.080000	0.9994	3.120	0.9976	7.79	3.3	0.352	5.931	0.043	
81A-1678	2021-10-19 04:05:43	359	3	02:00	2.230000	0.9992	2.030	0.9989	8.53	3.4	0.418	9.585	0.09	
81A-1678	2021-10-19 04:09:12	360	4	02:00	3.610000	0.9994	3.180	0.9990	8.31	3.3	0.358	11.987	0.039	
81A-1678	2021-10-19 04:58:43	361	1	02:00	8.170000	0.9998	6.960	0.9988	8.2	2.5	0.432	69.858	0.04	
81A-1678	2021-10-19 05:02:15	362	2	02:00	4.200000	0.9994	3.170	0.9971	6.79	3.3	0.351	5.775	0.041	
81A-1678	2021-10-19 05:05:46	363	3	02:00	2.170000	0.9984	2.010	0.9982	8.08	3.4	0.418	9.412	0.087	
81A-1678	2021-10-19 05:09:15	364	4	02:00	3.700000	0.9993	3.110	0.9986	7.8	3.3	0.358	11.81	0.039	
81A-1678	2021-10-19 05:58:43	365	1	02:00	7.880000	0.9998	6.700	0.9988	7.82	2.5	0.433	69.876	0.04	
81A-1678	2021-10-19 06:02:15	366	2	02:00	4.160000	0.9995	3.220	0.9977	5.5	3.3	0.351	5.593	0.04	
81A-1678	2021-10-19 06:05:47	367	3	02:00	2.050000	0.9991	1.980	0.9991	7.97	3.4	0.416	9.201	0.083	
81A-1678	2021-10-19 06:09:16	368	4	02:00	3.200000	0.9995	2.970	0.9994	7.92	3.3	0.357	11.609	0.039	
81A-1678	2021-10-19 06:58:43	369	1	02:00	7.950000	0.9998	6.750	0.9988	8.71	2.5	0.431	69.868	0.04	
81A-1678	2021-10-19 07:02:15	370	2	02:00	3.780000	0.9995	3.110	0.9986	6.91	3.3	0.351	5.589	0.045	
81A-1678	2021-10-19 07:05:49	371	3	02:00	1.930000	0.9986	1.920	0.9986	8.81	3.4	0.418	9.229	0.091	
81A-1678	2021-10-19 07:09:18	372	4	02:00	3.660000	0.9996	3.010	0.9987	8.59	3.3	0.356	11.613	0.039	
81A-1678	2021-10-19 07:58:43	373	1	02:00	7.960000	0.9998	6.690	0.9986	8.06	2.5	0.432	69.858	0.04	
81A-1678	2021-10-19 08:02:15	374	2	02:00	4.620000	0.9995	3.330	0.9967	5.58	3.3	0.35	5.474	0.041	
81A-1678	2021-10-19 08:05:46	375	3	02:00	2.110000	0.9993	1.990	0.9992	8.14	3.4	0.417	9.139	0.084	
81A-1678	2021-10-19 08:09:15	376	4	02:00	3.620000	0.9993	3.000	0.9982	7.81	3.3	0.357	11.502	0.039	
81A-1678	2021-10-19 08:58:43	377	1	02:00	7.950000	0.9999	6.700	0.9988	8.97	2.5	0.433	69.934	0.041	
81A-1678	2021-10-19 09:02:15	378	2	02:00	3.910000	0.9995	3.200	0.9986	6.46	3.3	0.35	5.437	0.045	
81A-1678	2021-10-19 09:05:44	379	3	02:00	1.970000	0.9991	1.940	0.9991	9.24	3.4	0.416	9.156	0.091	
81A-1678	2021-10-19 09:09:13	380	4	02:00	3.160000	0.9994	2.820	0.9991	9.35	3.3	0.356	11.477	0.039	
81A-1678	2021-10-19 09:58:43	381	1	02:00	8.590000	0.9998	6.580	0.9973	11.34	2.5	0.432	69.963	0.041	
81A-1678	2021-10-19 10:02:15	382	2	02:00	3.570000	0.9997	2.990	0.9986	8.6	3.3	0.35	5.67	0.067	
81A-1678	2021-10-19 10:05:45	383	3	02:00	1.960000	0.9993	1.950	0.9993	11.61	3.4	0.418	9.515	0.119	
81A-1678	2021-10-19 10:09:14	384	4	02:00	2.890000	0.9992	2.710	0.9991	11.81	3.3	0.356	11.748	0.039	
81A-1678	2021-10-19 10:58:43	385	1	02:00	7.790000	0.9998	6.230	0.9980	13.61	2.5	0.432	70.015	0.06	
81A-1678	2021-10-19 11:02:15	386	2	02:00	3.520000	0.9996	2.940	0.9986	10.28	3.265	0.35	6.087	0.096	
81A-1678	2021-10-19 11:05:45	387	3	02:00	2.040000	0.9988	1.920	0.9987	14.02	3.4	0.424	10.048	0.155	
81A-1678	2021-10-19 11:09:14	388	4	02:00	2.780000	0.9996	2.590	0.9994	14.24	3.2	0.356	12.226	0.039	
81A-1678	2021-10-19 11:58:43	389	1	02:00	7.520000	0.9997	6.220	0.9981	15.82	2.5	0.431	69.966	0.081	
81A-1678	2021-10-19 12:02:15	390	2	02:00	3.670000	0.9994	3.030	0.9982	10.53	3.2	0.349	6.56	0.131	
81A-1678	2021-10-19 12:05:45	391	3	02:00	1.990000	0.9990	1.970	0.9990	15.59	3.3	0.427	10.591	0.195	
81A-1678	2021-10-19 12:09:14	392	4	02:00	2.810000	0.9996	2.690	0.9996	16.09	3.2	0.356	12.722	0.038	
81A-1678	2021-10-19 12:58:43	393	1	02:00	7.870000	0.9997	6.340	0.9982	17.16	2.5	0.431	70.098	0.099	
81A-1678	2021-10-19 13:02:15	394	2	02:00	4.070000	0.9996	3.140	0.9976	11.84	3.2	0.349	7.024	0.16	
81A-1678	2021-10-19 13:05:46	395	3	02:00	2.030000	0.9991	1.920	0.9990	16.92	3.3	0.427	11.191	0.225	
81A-1678	2021-10-19 13:09:15	396	4	02:00	3.350000	0.9993	2.780	0.9985	17.3	3.2	0.356	13.331	0.037	
81A-1678	2021-10-19 13:58:43	397	1	02:00	6.260000	0.9997	5.700	0.9994	18.41	2.5	0.431	70.113	0.118	
81A-1678	2021-10-19 14:02:12	398	2	02:00	3.700000	0.9993	2.960	0.9974	17.24	3.2	0.349	7.469	0.194	
81A-1678	2021-10-19 14:05:43	399	3	02:00	1.960000	0.9992	1.920	0.9991	18.31	3.3	0.427	11.681	0.258	
81A-1678	2021-10-19 14:09:12	400	4	02:00	2.720000	0.9992	2.710	0.9992	18.68	3.2	0.355	13.83	0.036	
81A-1678	2021-10-19 14:58:43	401	1	02:00	5.860000	0.9997	5.440	0.9995	18.72	2.5	0.43	70.19	0.128	
81A-1678	2021-10-19 15:02:12	402	2	02:00	4.070000	0.9994	3.140	0.9972	17.82	3.2	0.349	7.836	0.211	
81A-1678	2021-10-19 15:05:43	403	3	02:00	2.110000	0.9991	1.950	0.9989	18.85	3.3	0.426	12.131	0.273	
81A-1678	2021-10-19 15:09:12	404	4	02:00	2.980000	0.9996	2.760	0.9994	19.25	3.2	0.354	14.198	0.036	
81A-1678	2021-10-19 15:58:43	405	1	02:00	5.650000	0.9999	5.330	0.9997	18.26	2.5	0.428	70.195	0.124	
81A-1678	2021-10-19 16:02:12	406	2	02:00	3.530000	0.9995	3.050	0.9986	17.49	3.2	0.348	8.135	0.205	
81A-1678	2021-10-19 16:05:40	407	3	02:00	1.990000	0.9989	1.990	0.9989	18.27	3.3	0.426	12.5	0.269	
81A-1678	2021-10-19 16:09:12	408	4	02:00	2.870000	0.9995	2.670	0.9993	18.56	3.2	0.352	14.56	0.035	
81A-1678	2021-10-19 16:58:43	409	1	02:00	8.150000	0.9998	6.310	0.9978	18.1	2.465	0.427	70.39	0.12	
81A-1678	2021-10-19 17:02:15	410	2	02:00	4.250000	0.9993	3.310	0.9979	16.23	3.2	0.35	8.312	0.195	
81A-1678	2021-10-19 17:05:44	411	3	02:00	2.040000	0.9993	2.010	0.9993	17.83	3.3	0.427	12.658	0.263	
81A-1678	2021-10-19 17:09:13	412	4	02:00	2.710000	0.9993	2.660	0.9993	17.73	3.2	0.352	14.751	0.035	
81A-1678	2021-10-19 17:58:43	413	1	02:00	8.090000	0.9998	6.540	0.9981	16.99	2.5	0.426	70.387	0.106	
