Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-01-29 08:57:26	48	1	1.08988	-0.466894	0.015	0.319	8.4	59	0.809279	0.804449	0	
* 2	2021-01-29 08:58:51	48	2	1.5072	-0.588604	0.015	0.323	7.6	59	0.915926	0.676711	0	
* 3	2021-01-29 09:01:02	47	1	0.186023	-0.0755276	0.0152	0.3354	6.56	60	0.180564	-2.30355	0	
* 4	2021-01-29 09:02:28	47	2	0.321542	-0.149737	0.013	0.273	5.8	60	0.33211	0.184653	0	
* 5	2021-01-29 09:04:30	46	1	0.817566	-0.413574	0	0	4.9	59	-0.700534	0.413926	0	
* 6	2021-01-29 09:05:56	46	2	1.4546	-0.669708	0.0171364	0.0785	4.75455	59	0.874952	-0.197772	0	
* 7	2021-01-29 09:07:49	45	1	0.870683	-0.111088	0.019	0.087	4	60	0.654598	0.473027	0	
* 8	2021-01-29 09:09:15	45	2	0.958146	-0.16567	0.025	0.099	3.4	59	0.796634	0.608131	0	
* 9	2021-01-29 09:11:48	42	1	0	0	0	0	2.9	59	0	0	0	
* 10	2021-01-29 09:13:14	42	2	1.2417	-3.789	0.02	0.072	2.7	59	0.658892	0.0294625	0	
* 11	2021-01-29 09:15:37	41	1	1.0493	-0.201011	0	0	2.2	59	0.713015	0.76142	0	
* 12	2021-01-29 09:17:03	41	2	0.80766	-0.234547	0	0	2.18182	59	0.635807	0.711491	0	
* 13	2021-01-29 09:20:17	43	1	0.653535	-0.214808	0.019	0.049	1.8	60	0.658703	0.310881	0	
* 14	2021-01-29 09:21:42	43	2	0.800345	-0.199144	0.019	0.059	1.7	59	0.548104	0.733928	0	
* 15	2021-01-29 09:24:10	40	1	0.0237303	-0.210705	0	0	1.4	59	-0.502024	-1.25972	0	
* 16	2021-01-29 09:25:36	40	2	0.676735	-0.166861	0	0	1.5	59	0.532174	0.674578	0	
* 17	2021-01-29 09:28:37	38	1	0.504695	-0.147162	0	0	1.1	59	0.373918	0.622541	0	
* 18	2021-01-29 09:30:04	38	2	0	0	0	0	0.973333	60	0	0	0	
* 19	2021-01-29 09:32:39	37	1	1.2925	-0.256377	0	0	0.8	60	-1.37001	-0.469203	0	
* 20	2021-01-29 09:34:05	37	2	1.66883	-0.296482	0	0	0.94	60	0.82859	-0.0283175	0	
* 21	2021-01-29 09:36:07	39	1	1.09196	-0.24045	0	0	0.8	60	0.716208	0.779577	0	
* 22	2021-01-29 09:37:33	39	2	1.65497	-0.304628	0	0	0.7	60	0.818355	0.776367	0	
* 23	2021-01-29 09:40:07	33	1	0.714064	-0.15228	0	0	0.5	60	0.589692	0.626849	0	
* 24	2021-01-29 09:41:33	33	2	1.20651	-0.203599	0	0	0.4	60	0.707824	0.763939	0	
* 25	2021-01-29 09:44:05	34	1	5.79729	-0.610839	0.0168	0.0594	0.44	60	0.368803	-0.0985702	0	
* 26	2021-01-29 09:45:31	34	2	0	0	0.027	0.088	0.6	60	0	0	0	
* 27	2021-01-29 09:47:32	35	1	1.7468	-0.184695	0.019	0.042	0.2	59	0.0174249	0.637036	0	
* 28	2021-01-29 09:48:58	35	2	2.0909	-0.663912	0.016	0.012	0.427273	59	0.866173	0.316992	0	
* 29	2021-01-29 09:51:08	36	1	1.5803	-0.337742	0	0	0.3	60	0.840047	-1.1468	0	
* 30	2021-01-29 09:52:34	36	2	1.38186	-0.339656	0	0	0.3	60	0.850125	0.642344	0	
* 31	2021-01-29 09:55:57	32	1	0.602276	-0.141196	0	0	0.277273	59	0.60713	0.507392	0	
* 32	2021-01-29 09:57:23	32	2	1.23727	-0.265585	0	0	0.6	59	0.831219	0.612695	0	
* 33	2021-01-29 10:30:47	29	1	0.559299	-0.102554	0	0	0.2	60	0.536441	0.475384	0	
* 34	2021-01-29 10:32:12	29	2	1.11237	-0.163203	0.001	0.004	0.8	59	0.691378	0.62428	0	
* 35	2021-01-29 10:35:12	31	1	2.12721	-0.360308	0	0	1	59	0.325108	-0.0430869	0	
* 36	2021-01-29 10:36:39	31	2	1.82669	-0.300158	0	0	1.1	60	-0.331494	0.425808	0	
* 37	2021-01-29 10:40:02	30	1	0.519248	-0.116519	0	0	1.1	59	0.394391	0.544888	0	
* 38	2021-01-29 10:41:29	30	2	0.686476	-0.261282	0	0	1.3	60	0.534907	0.408984	0	
* 39	2021-01-29 10:43:53	27	1	2.72021	-0.231007	0	0	1.3	60	0.16666	0.767653	0	
* 40	2021-01-29 10:45:19	27	2	3.51797	-0.360022	0	0	1.6	60	0.591818	0.645989	0	
* 41	2021-01-29 10:47:51	25	1	0.749183	-0.191402	0	0	1.6	60	0.653367	0.788919	0	
* 42	2021-01-29 10:49:17	25	2	0.872547	-0.310366	0	0	2	60	0.732354	0.0823087	0	
* 43	2021-01-29 10:51:32	28	1	11.8375	-1.71855	0	0	2	60	0.487347	0.40893	0	
* 44	2021-01-29 10:52:58	28	2	25.9872	-3.47599	0	0	2.1	59	0.326914	0.965911	0	
* 45	2021-01-29 10:55:09	26	1	0.499753	-0.15109	0	0	2	59	0.364967	-0.24553	0	
* 46	2021-01-29 10:56:35	26	2	2.86193	-0.423099	0	0	2	59	0.758248	0.895251	0	
* 47	2021-01-29 11:00:26	22	1	0.241778	-0.0737949	0	0	1.6	59	0.20006	0.213253	0	
* 48	2021-01-29 11:01:52	22	2	0.544744	-0.105061	0	0	1.5	60	0.472593	0.296921	0	
* 49	2021-01-29 11:03:51	23	1	0	0	0	0	1.4	60	0	0	0	
* 50	2021-01-29 11:05:17	23	2	0	0	0	0	1.4	60	0	0	0	
* 51	2021-01-29 11:08:01	21	1	0	0	0	0	1.28636	59	0	0	0	
* 52	2021-01-29 11:09:28	21	2	0	0	0	0	1.4	60	0	0	0	
* 53	2021-01-29 12:26:06	24	1	122.898	648.41	0	0	1.9	59	0.967517	0.968009	80	
* 54	2021-01-29 12:27:32	24	2	0	-3.30081	0	0	1.9	60	0	-0.436824	16	
* 55	2021-01-29 12:30:24	20	1	1.64978	-0.599792	0	0	2.2	60	0.829263	0.166861	16	
* 56	2021-01-29 12:31:50	20	2	2.03254	-0.412698	0	0	2.6	60	0.877762	0.858761	8	
* 57	2021-01-29 12:33:43	19	1	0.546963	-0.164333	0	0	2.8	59	0.675994	-1.20087	0	
* 58	2021-01-29 12:35:09	19	2	0.847109	-0.206616	0	0	2.8	60	0.798995	-0.0858117	0	
* 59	2021-01-29 12:37:25	18	1	1.13263	-0.462317	0	0	2.8	59	0.868986	0.933429	0	
* 60	2021-01-29 12:38:51	18	2	2.37799	-0.859132	0	0	2.8	59	0.912438	0.799618	0	
* 61	2021-01-29 12:41:05	17	1	0.840052	-0.539104	0	0	2.63182	59	0.676889	0.867092	0	
* 62	2021-01-29 12:42:32	17	2	0.804374	-0.615836	0	0	2.7	60	0.668942	0.829983	0	
* 63	2021-01-29 12:46:45	16	1	0.430905	-0.0457879	0	0	2.3	59	0.312844	-0.250701	0	
* 64	2021-01-29 12:48:11	16	2	0.643365	-0.117699	0	0	2.5	60	0.544129	0.285324	0	
* 65	2021-01-29 12:50:21	15	1	0.606057	-0.311179	0	0	2.9	59	0.551786	0.870751	0	
* 66	2021-01-29 12:51:48	15	2	0.507874	-0.276511	0	0	3.2	60	0.504554	-0.277073	0	
* 67	2021-01-29 12:54:05	14	1	0.496319	-0.236679	0	0	3.36818	59	0.502676	-0.0719317	0	
* 68	2021-01-29 12:55:31	14	2	1.03233	-0.319279	0	0	3.4	60	0.701625	0.888853	0	
* 69	2021-01-29 12:57:48	13	1	0.709794	-9.24871	0	0	3.3	59	0.612807	0.000468841	0	
* 70	2021-01-29 12:59:14	13	2	0.726192	-0.500742	0	0	3.6	59	0.590283	0.90907	0	
* 71	2021-01-29 13:02:28	10	1	1.47051	-0.194887	0	0	3.6	59	0.801118	0.707172	0	
* 72	2021-01-29 13:03:53	10	2	1.74728	-0.219613	0	0	3.6	59	0.183051	0.798813	0	
* 73	2021-01-29 13:05:53	12	1	0.857367	-0.191731	0	0	3.5	60	0.630832	0.583253	0	
* 74	2021-01-29 13:07:19	12	2	1.13624	-0.26258	0	0	3.6	60	0.735445	0.864252	0	
* 75	2021-01-29 13:09:25	9	1	0.820676	-0.261268	0	0	3.5	59	0.629467	0.689399	0	
