Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2020-10-08 09:21:17	4	1	2.87585	-0.578826	0	0	18.8	60	-1.52392	-2.19348	0	
* 2	2020-10-08 09:22:21	4	2	5.50046	-0.962368	0.00873333	0.2988	18.4933	39	0.640597	0.651694	0	
* 3	2020-10-08 09:23:57	2	1	5.55295	-0.920797	0.008	0.303	17.9	59	0.976824	0.971271	0	
* 4	2020-10-08 09:25:22	2	2	4.59342	-0.847129	0.017	0.357	17.5	59	0.842932	0.891742	0	
* 5	2020-10-08 09:27:05	3	1	4.13257	-9.03083	0.017	0.359	17.3	59	0.963282	7.63384e-05	0	
* 6	2020-10-08 09:28:30	3	2	2.99856	-0.414539	0.016	0.367	17	59	0.959599	0.7613	0	
* 7	2020-10-08 09:30:05	1	1	4.96691	-0.920498	0.015	0.369	16.8	60	0.978129	0.981832	0	
* 8	2020-10-08 09:31:30	1	2	4.0888	-0.907914	0.019	0.326	16.7	59	0.969009	0.338447	0	
* 9	2020-10-08 09:33:12	5	1	6.16673	-1.40505	0.019	0.329	16.7	59	0.979026	0.979844	0	
* 10	2020-10-08 09:34:38	5	2	5.98036	-1.33331	0.008	0.247	16.7	59	0.977087	0.981787	0	
* 11	2020-10-08 09:36:21	6	1	5.22018	-0.765388	0.00936364	0.263909	16.5	59	0.983261	0.424936	0	
* 12	2020-10-08 09:37:48	6	2	4.20989	-0.661658	0.012	0.349	16.3	60	0.979322	0.968101	0	
* 13	2020-10-08 09:39:28	7	1	4.45725	-0.706198	0.01	0.329	16.3	59	0.972708	0.696941	0	
* 14	2020-10-08 09:40:54	7	2	3.20308	-0.662227	0.009	0.332	16.2	59	0.768253	0.779601	0	
* 15	2020-10-08 09:42:31	8	1	3.59847	-1.01179	0.011	0.335	16.2	59	0.965055	0.925039	0	
* 16	2020-10-08 09:43:57	8	2	3.39418	-1.04625	0.01	0.339	16.3	59	0.732155	0.736554	0	
* 17	2020-10-08 09:45:43	11	1	1.46734	-0.569072	0.001	0.005	16.2	59	0.839809	0.448079	0	
* 18	2020-10-08 09:47:10	11	2	1.84132	-0.0854149	0.035	0.438	16.5	60	0.838684	-0.551152	0	
* 19	2020-10-08 09:48:44	9	1	7.95761	-0.771259	0.024	0.306	16.5	59	0.982739	0.861622	0	
* 20	2020-10-08 09:50:10	9	2	5.1878	-0.876948	0.024	0.306	16.5	60	0.956225	0.507311	0	
* 21	2020-10-08 09:51:45	12	1	3.11621	-0.128977	0.032	0.448	16.5	60	0.965832	-8.90543	0	
* 22	2020-10-08 09:53:10	12	2	2.89074	-0.324062	0.033	0.448	16.7	59	0.952434	0.503184	0	
* 23	2020-10-08 09:54:45	10	1	3.1679	-0.199976	0.007	0.168	16.5	60	0.964053	-0.272592	0	
* 24	2020-10-08 09:56:11	10	2	2.90079	-0.167134	0.04	0.484	16.3	60	0.955232	-3.26702	0	
* 25	2020-10-08 09:59:39	20	1	4.01405	-0.211022	0.024	0.451	16.3	59	0.974054	-38.7073	0	
* 26	2020-10-08 10:01:04	20	2	3.35822	-0.292079	0.025	0.451	16.2	59	0.906243	0.858187	0	
* 27	2020-10-08 10:02:40	19	1	2.10945	-0.0898778	0.02	0.374	16	59	0.905538	-3.14595	0	
* 28	2020-10-08 10:04:06	19	2	2.16432	-0.131361	0.02	0.377	16	59	0.898396	0.567652	0	
* 29	2020-10-08 10:05:51	18	1	4.5224	-0.598356	0.004	0.08	16	60	0.678589	-0.408676	0	
