Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2022-04-01 09:44:42	48	1	0.449994	-0.13525	0.016	0.322	17.2	48	0.102358	0.0525258	0	
* 2	2022-04-01 09:46:08	48	2	-0.160556	0.0928209	0.017	0.324	16.7	60	-1.21741	0.220274	0	
* 3	2022-04-01 09:48:30	47	1	-0.333956	0.0383255	0	0	16	60	-0.310524	0.1022	0	
* 4	2022-04-01 09:49:56	47	2	0.227963	-0.0121484	0.013	0.318	15.8	60	0.117789	-0.515886	0	
* 5	2022-04-01 09:51:40	46	1	-0.311572	-0.179584	0.014	0.321	15.2	60	-0.14972	0.0900151	0	
* 6	2022-04-01 09:53:06	46	2	-0.177209	-0.0587563	0.021	0.41	14.4	60	-0.806044	-2.03978	0	
* 7	2022-04-01 09:54:55	45	1	0.209971	0.0851162	0.022	0.409	14.1	60	0.138681	0.0367547	0	
* 8	2022-04-01 09:56:20	45	2	0.247874	-0.059707	0.014	0.311	13.8	60	0.20497	0.0847982	0	
* 9	2022-04-01 09:58:28	42	1	0.439929	-0.0156916	0	0	13.5	60	0.00385035	-0.746939	0	
* 10	2022-04-01 09:59:53	42	2	-0.0966269	0.0219968	0.013	0.321	13.4	60	-4.49117	-2.63935	0	
* 11	2022-04-01 10:04:35	41	1	1.16451	-0.0906254	0	0	13	60	0.690389	0.287719	0	
* 12	2022-04-01 10:06:01	41	2	0.309942	-0.0340479	0.016	0.346	12.8	60	0.218889	-0.72771	0	
* 13	2022-04-01 10:08:27	43	1	-0.435129	0.211176	0.018	0.253	13	60	0.274256	0.24848	0	
* 14	2022-04-01 10:09:53	43	2	0.226842	-0.0507576	0.017	0.27	13.1	60	0.206639	-3.75847	0	
* 15	2022-04-01 10:11:52	44	1	-0.237595	0.0489207	0.017	0.28	13.1	60	-2.33939	0.167613	0	
* 16	2022-04-01 10:13:18	44	2	0.238368	-0.145702	0.02	0.291	13	60	0.0503251	0.375458	0	
* 17	2022-04-01 10:15:43	38	1	-0.932698	-0.0503105	0.001	0.01	12.8	60	-0.557568	-3.73302	0	
* 18	2022-04-01 10:17:08	38	2	-0.171674	-0.0106026	0.015	0.315	13	60	-6.53373	0.00637162	0	
* 19	2022-04-01 10:18:53	40	1	-0.589785	0.00183887	0.014	0.321	12.8	60	0.0636057	-0.19362	0	
* 20	2022-04-01 10:20:19	40	2	2.34976	0.138297	0.007	0.308	12.8	60	0.0381262	0.549224	0	
* 21	2022-04-01 10:22:35	39	1	-1.09749	-0.0413579	0.003	0.109	12.7	60	-3.06377	0.135735	0	
* 22	2022-04-01 10:24:01	39	2	0.521181	-0.0420965	0.012	0.344	12.6667	60	0.138255	0.163364	0	
* 23	2022-04-01 10:26:07	37	1	1.12753	-0.0854173	0.009	0.266	12.3	60	0.706723	0.33638	0	
* 24	2022-04-01 10:27:32	37	2	1.1281	-0.137502	0.008	0.263	12.3	60	0.696417	0.589978	0	
* 25	2022-04-01 10:30:21	33	1	1.95463	-0.554902	0.005	0.227	12.8	60	0.784897	0.465022	0	
* 26	2022-04-01 10:31:47	33	2	0.568714	-0.129675	0.005	0.253	12.8	60	0.432776	0.128063	0	
* 27	2022-04-01 10:33:51	35	1	-0.202346	0.0171538	0.007	0.277	12.7	60	-4.26083	-0.684634	0	
* 28	2022-04-01 10:35:17	35	2	-0.0826901	0.00267476	0.009	0.31	12.6	59	-1.24344	-6.82182	0	
* 29	2022-04-01 10:38:17	34	1	-0.112177	-0.0437973	0.009	0.252	12.3	60	-0.0982599	-0.291504	0	
* 30	2022-04-01 10:39:43	34	2	0.15128	-0.0340547	0.009	0.256	12.1	60	0.0673493	0.133658	0	
* 31	2022-04-01 10:41:34	36	1	0.116168	-0.0238898	0.002	0.043	12.1	60	-1.11211	-1.40118	0	
* 32	2022-04-01 10:42:59	36	2	2.19159	-0.0752279	0.005	0.2516	12.4	60	0.671499	0.2888	0	
* 33	2022-04-01 10:45:39	29	1	-0.243671	0.0947571	0.004	0.132	12.4	60	0.246349	0.235196	0	
* 34	2022-04-01 10:47:04	29	2	0.262044	-0.0608868	0.00673333	0.282	12.4	60	-8.84522	-2.60368	0	
* 35	2022-04-01 10:48:57	30	1	-0.0673105	-0.247781	0.00613636	0.290773	12.4	60	-0.465844	0.524101	0	
* 36	2022-04-01 10:50:22	30	2	0.0183229	0.00570052	0.004	0.21	12.4	60	-6.34489	-0.56283	0	
* 37	2022-04-01 10:52:14	31	1	0.156468	0.0419389	0.005	0.264	12.6	60	-2.27487	0.0963284	0	
* 38	2022-04-01 10:53:40	31	2	0.0893948	0.00472342	0.006	0.268	12.6	60	0.0404791	0.0309726	0	
* 39	2022-04-01 10:56:01	32	1	0.662629	0.00870074	0.00733333	0.292667	12.6667	60	0.386811	-0.333643	0	
* 40	2022-04-01 10:57:27	32	2	0.417056	0.00417927	0.003	0.183	13	60	0.23776	-0.46185	0	
* 41	2022-04-01 11:00:00	27	1	-0.268874	0.0175564	0.000909091	-0.00836364	13.3545	60	0.109161	0.0627058	0	
* 42	2022-04-01 11:01:25	27	2	0.0556913	-0.0566959	0.021	0.257	13.1	60	-1.12474	-7.80633	0	
* 43	2022-04-01 11:19:24	25	1	0.272263	-0.0618331	0.007	0.266	13.8	60	0.0734956	0.0111787	0	
* 44	2022-04-01 11:20:49	25	2	0.0906403	-0.00826825	0.008	0.285	13.8	60	0.0422783	-3.82613	0	
* 45	2022-04-01 11:26:01	26	1	0.330943	0.162501	0.009	0.295333	13.5333	60	0.0672549	0.342893	0	
* 46	2022-04-01 11:27:26	26	2	0.641563	0.194319	0.009	0.306	13.4	60	0.187998	0.424438	0	
* 47	2022-04-01 11:29:10	28	1	5.45227	0.0845243	0.011	0.297	13.3	60	0.0437838	0.390805	0	
* 48	2022-04-01 11:30:36	28	2	0.778013	0.0798376	0.012	0.301	13.3	60	0.0337244	-2.38155	0	
* 49	2022-04-01 11:32:55	23	1	-0.0466658	0.00969113	0.002	0.033	13.1	60	-0.732815	-4.98614	0	
* 50	2022-04-01 11:34:20	23	2	0.712314	-0.142983	0.008	0.3	13	60	0.455016	0.463705	0	
* 51	2022-04-01 11:36:07	22	1	0.0137206	-0.00616842	0.008	0.297	12.8	60	-0.385692	-0.21254	0	
* 52	2022-04-01 11:37:32	22	2	0.357988	-0.067003	0.008	0.296	12.7	60	0.276127	0.215722	0	
* 53	2022-04-01 11:39:27	21	1	2.72038	0.217473	0.003	0.046	12.6	59	-0.166803	0.614912	0	
* 54	2022-04-01 11:40:53	21	2	-0.0226877	0.00289034	0.005	0.234	12.7	60	-0.542005	-0.858899	0	
* 55	2022-04-01 11:42:43	24	1	1.0698	0.00694816	0.002	0.073	12.6	60	0.10826	-0.783455	0	
* 56	2022-04-01 11:44:08	24	2	0	0.254546	0.006	0.278	12.6	59	0	0.474247	0	
* 57	2022-04-01 11:46:21	20	1	-1.44137	-0.134691	0.018	0.258	12.4	60	-4.40029	-1.12381	0	
* 58	2022-04-01 11:47:46	20	2	-0.356951	0.0283481	0.018	0.264	12.4	60	-2.16677	-0.0286046	0	
* 59	2022-04-01 11:49:39	19	1	-1.23436	0.0958017	0.019	0.266	12.3	60	0.238082	0.594483	0	
* 60	2022-04-01 11:51:04	19	2	-13.8285	0.0287562	0.005	0.2316	12.0733	60	0.364725	-3.74689	0	
* 61	2022-04-01 11:52:48	18	1	-19.9464	-0.0505883	0.005	0.236	12	60	0.0807879	-7.20014	0	
* 62	2022-04-01 11:54:14	18	2	7.13631	0.0162075	0.005	0.225	11.9	60	0.134258	-8.58298	0	
* 63	2022-04-01 11:56:12	17	1	-0.0953838	-0.0108559	0.032	0.309	11.9	60	-4.73483	-4.9451	0	
* 64	2022-04-01 11:57:38	17	2	0.410196	-0.0827921	0.032	0.307	11.7	60	0.137897	-2.46982	0	
* 65	2022-04-01 12:58:57	16	1	-0.0931633	0.982724	0.001	-0.0124	13.4	60	-0.530114	0.371482	0	
* 66	2022-04-01 13:00:23	16	2	0.138034	0.0265858	0.007	0.277	13.4	60	-15.5294	-17.7741	0	
* 67	2022-04-01 13:02:40	14	1	-0.511543	-0.0390944	0.007	0.19	13.3	60	-0.287363	-0.0605916	0	
* 68	2022-04-01 13:04:05	14	2	-3.19955	1.69813	0.008	0.1976	13.18	60	0.338329	0.584771	0	
* 69	2022-04-01 13:05:48	15	1	-0.318689	-0.255016	0.008	0.205	13	60	-2.68166	0.16216	0	
* 70	2022-04-01 13:07:14	15	2	-1.53804	-0.632179	0.008	0.263	12.7	59	-2.84457	0.438464	0	
