Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-11-23 08:55:29	4	1	-6.99879	-35.7129	0	0	11.2	60	0.973732	0.969204	69.3333	
* 2	2021-11-23 08:56:43	4	2	-7.5952	-29.7826	0	0	10.8	59	0.957526	0.963548	112	
* 3	2021-11-23 09:06:06	2	1	0	0	0	0	8.1	59	0	0	0	
* 4	2021-11-23 09:07:33	2	2	1.83203	-1.19587	0	0	7.8	60	0.886998	0.967758	0	
* 5	2021-11-23 09:10:05	3	1	1.78467	-0.855323	0.009	0.256	7.1	60	0.897823	0.89795	0	
* 6	2021-11-23 09:11:30	3	2	0	0	0.009	0.261	6.9	60	0	0	0	
* 7	2021-11-23 09:13:27	1	1	1.98242	-0.998324	0.001	0.019	6.6	60	0.948646	0.948282	0	
* 8	2021-11-23 09:14:52	1	2	1.74104	-0.921539	0.00772727	0.22	6.52727	59	0.882751	0.968594	0	
* 9	2021-11-23 09:17:09	5	1	3.45155	-2.29426	0.003	0.053	6.3	59	0.983116	0.903437	0	
* 10	2021-11-23 09:18:35	5	2	2.71643	-1.98452	0.003	0.053	6.3	59	0.967712	0.959757	0	
* 11	2021-11-23 09:21:02	8	1	2.13031	-2.33456	0.008	0.11	6.2	59	0.932617	0.99544	0	
* 12	2021-11-23 09:22:28	8	2	2.5937	-2.64859	0.007	0.122	6.3	60	0.974837	0.95217	0	
* 13	2021-11-23 09:30:31	7	1	2.67793	-2.00538	0.006	0.249	5.8	60	0.933967	0.979106	0	
* 14	2021-11-23 09:31:57	7	2	0	0	0.006	0.252	5.8	59	0	0	0	
* 15	2021-11-23 09:34:02	6	1	1.25175	-0.831615	0.011	0.247	5.8	60	0.401984	0.258931	0	
* 16	2021-11-23 09:35:27	6	2	1.8684	-1.19207	0.012	0.248	5.9	59	0.398017	0.370018	0	
* 17	2021-11-23 09:38:07	10	1	5.30726	-1.13973	0.017	0.118	6.2	60	0.980147	0.983234	0	
* 18	2021-11-23 09:39:32	10	2	2.23167	-0.342803	0.017	0.199	6.4	59	0.943727	-0.155075	0	
