Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2020-11-13 13:04:12	4	1	2.37019	-0.0720036	0.02	0.469	18.2	60	0.960011	-0.632218	0	
* 2	2020-11-13 13:05:37	4	2	2.18861	-0.0810808	0.02	0.469	17.9	60	0.914696	-0.278563	0	
* 3	2020-11-13 13:07:58	2	1	4.44645	-0.0886432	0.025	0.403	17.2	59	0.901864	0.336727	0	
* 4	2020-11-13 13:09:23	2	2	5.34155	-0.0382843	0.025	0.403	17.2	59	0.935937	0.116981	0	
* 5	2020-11-13 13:12:01	3	1	2.32723	-0.144859	0.021	0.459	16.8	59	0.947754	0.169997	0	
* 6	2020-11-13 13:13:27	3	2	2.2975	-0.0848874	0.022	0.46	16.7	59	0.905641	0.372779	0	
* 7	2020-11-13 13:15:43	1	1	7.64786	-0.529948	0.0224545	0.477	16.3	59	0.983014	0.443929	0	
* 8	2020-11-13 13:17:09	1	2	4.51582	-0.841631	0.019	0.4	16.3	60	0.975222	0.95463	0	
* 9	2020-11-13 13:19:36	5	1	4.45057	-0.604317	0.002	0.005	16.3	59	0.978608	0.870833	0	
* 10	2020-11-13 13:21:02	5	2	6.10263	-0.634028	0.013	0.341	16.5	59	0.984218	0.961623	0	
* 11	2020-11-13 13:23:49	6	1	3.36865	-0.24743	0.0146364	0.366455	16.3364	59	0.96433	-0.698953	0	
* 12	2020-11-13 13:25:15	6	2	2.89119	-0.205588	0.022	0.472	16.7	59	0.958287	0.752021	0	
* 13	2020-11-13 13:27:26	7	1	3.15064	-0.326607	0.002	0.009	16.7	59	0.962721	-0.338989	0	
* 14	2020-11-13 13:28:53	7	2	2.70203	-0.323416	0.012	0.333	16.8	60	0.427247	0.338402	0	
* 15	2020-11-13 13:30:53	8	1	3.28767	-0.74991	0.015	0.402	16.5	59	0.953735	0.936169	0	
* 16	2020-11-13 13:32:19	8	2	3.13647	-0.731562	0.016	0.403	16.7	59	0.968873	0.700506	0	
* 17	2020-11-13 13:34:42	11	1	3.46547	-0.115178	0.0131364	0.1195	16.4727	59	0.9093	0.0401117	0	
* 18	2020-11-13 13:36:09	11	2	2.15449	-0.105182	0.036	0.463	16.7	60	0.901105	0.532632	0	
* 19	2020-11-13 13:38:34	12	1	4.07993	-0.00399587	0.002	0.023	16.5	60	0.96411	-2.51932	0	
* 20	2020-11-13 13:39:59	12	2	0	0	0.036	0.459	16.8	59	0	0	0	
* 21	2020-11-13 13:42:24	9	1	3.11463	-0.142024	0.003	0.03	16.5	60	0.799177	0.605389	0	
* 22	2020-11-13 13:43:50	9	2	0	0	0.031	0.4	16.3	60	0	0	0	
* 23	2020-11-13 13:45:50	10	1	3.46965	-0.0763236	0.0363182	0.435318	16.2409	59	0.948501	0.267694	0	
* 24	2020-11-13 13:47:16	10	2	1.60108	-0.0879103	0.045	0.478	16.3	60	0.758958	0.385526	0	
* 25	2020-11-13 13:52:19	13	1	6.54896	-0.729457	0.022	0.343	17.3	59	0.984749	0.939333	0	
* 26	2020-11-13 13:53:45	13	2	5.18075	-0.871845	0.0217273	0.345455	17.2545	59	0.983317	0.973402	0	
* 27	2020-11-13 13:56:22	14	1	5.2705	-0.372895	0.039	0.459	16.8	59	0.969843	0.860198	0	
* 28	2020-11-13 13:57:48	14	2	0	0	0.038	0.466	16.8	59	0	0	0	
* 29	2020-11-13 13:59:52	15	1	3.63035	-0.254528	0.049	0.532	16.7	59	0.968283	0.766829	0	
* 30	2020-11-13 14:01:18	15	2	0	0	0.051	0.53	16.7	60	0	0	0	
* 31	2020-11-13 14:03:53	16	1	2.62196	-0.140283	0.051	0.526	16.5	60	0.773097	-0.284895	0	
* 32	2020-11-13 14:05:19	16	2	2.98723	-0.218	0.049	0.529	16.3	59	0.929265	0.583079	0	
* 33	2020-11-13 14:10:22	17	1	5.8602	-0.470765	0.023	0.421	16.2	59	0.984498	0.843292	0	
* 34	2020-11-13 14:11:49	17	2	3.95039	-0.372018	0.023	0.425	16.2	60	0.936014	0.84738	0	
* 35	2020-11-13 14:13:58	18	1	6.55639	-0.301531	0.024	0.481	16.3	59	0.982439	0.826654	0	
* 36	2020-11-13 14:15:24	18	2	4.96815	-0.227161	0.025	0.489	16.2	60	0.976447	0.75653	0	
* 37	2020-11-13 14:17:42	20	1	5.37549	-0.208278	0.025	0.493	16	60	0.975436	0.581533	0	
* 38	2020-11-13 14:19:07	20	2	5.58103	-0.197112	0.03	0.489	16.2	59	0.970021	0.773607	0	
* 39	2020-11-13 14:20:58	19	1	2.04069	-0.075572	0.018	0.369	16.5	59	0.862061	0.320677	0	
* 40	2020-11-13 14:22:24	19	2	1.46605	-0.0491288	0.019	0.372	16.2	59	0.837659	-0.939591	0	
* 41	2020-11-13 14:24:40	24	1	2.69772	-0.831335	0.019	0.373	16	60	0.928982	0.199629	0	
* 42	2020-11-13 14:26:05	24	2	2.29004	-0.119667	0.026	0.446	16	60	0.902009	-1.99517	0	
* 43	2020-11-13 14:28:04	23	1	2.74315	-0.0765391	0.031	0.484	15.8	59	0.940632	0.404854	0	
* 44	2020-11-13 14:29:30	23	2	2.29287	-0.10443	0.03	0.489	16	60	0.94381	0.356822	0	
* 45	2020-11-13 14:31:56	22	1	3.01384	0.976029	0.029	0.485	15.7	60	0.959905	0.204151	0	
* 46	2020-11-13 14:33:21	22	2	2.3531	-0.237898	0.03	0.485	15.7	59	0.933943	0.292508	0	
* 47	2020-11-13 14:35:35	21	1	8.41989	-0.440616	0	0	15.5	60	0.993841	0.713295	0	
* 48	2020-11-13 14:37:00	21	2	0	0	0.019	0.432	15.4	59	0	0	0	
* 49	2020-11-13 14:39:18	28	1	4.34841	-0.123864	0.001	0	15.4	59	0.950646	0.183342	0	
* 50	2020-11-13 14:40:44	28	2	2.20161	-0.0449752	0.0365455	0.505455	15.7545	59	0.928344	0.0468717	0	
* 51	2020-11-13 14:43:10	25	1	5.43576	-0.227264	0.032	0.488	15.5	60	0.987114	0.777767	0	
* 52	2020-11-13 14:44:35	25	2	3.73326	-0.282772	0.031	0.491	15.7	59	0.969877	0.615169	0	
* 53	2020-11-13 14:46:40	26	1	3.71072	-0.0346683	0.007	0.18	15.5	59	0.959649	0.0664204	0	
* 54	2020-11-13 14:48:06	26	2	2.00013	-0.0709181	0.033	0.491	15.7	59	0.921187	-24.9338	0	
* 55	2020-11-13 14:50:32	27	1	2.42876	-0.0189963	0.001	0.002	15.5	59	0.910485	-219.678	0	
* 56	2020-11-13 14:51:58	27	2	1.85823	0.0278835	0.041	0.499	15.7	59	0.910581	-36.7914	0	
* 57	2020-11-13 14:54:14	30	1	2.63253	2.24447	0.034	0.498	15.5	60	0.152614	0.126652	0	
* 58	2020-11-13 14:55:40	30	2	2.28732	-0.0180719	0.033	0.499	15.5	60	0.941557	-0.796445	0	
* 59	2020-11-13 14:58:05	29	1	9.20165	-0.0502101	0.032	0.509	15.5	60	0.977786	-2.38666	0	
* 60	2020-11-13 14:59:30	29	2	2.76008	-0.00953746	0.034	0.508	15.7	59	0.966486	-0.0367633	0	
* 61	2020-11-13 15:01:42	31	1	8.98395	-0.13194	0.001	0.012	15.5	60	0.983816	0.00469099	0	
* 62	2020-11-13 15:03:07	31	2	2.36593	-0.023151	0.026	0.464	15.4	59	0.929245	0.0477785	0	
* 63	2020-11-13 15:05:10	32	1	2.8058	-0.0878549	0.014	0.324	15.2	59	0.913958	0.270238	0	
* 64	2020-11-13 15:06:36	32	2	2.54477	-0.586838	0.025	0.459	15	60	0.947933	0.645612	0	
