Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 33	2021-05-10 11:21:41	17	1	7.86856	-0.66184	0.008	0.267	13.5	60	0.99223	0.888457	0	
* 34	2021-05-10 11:23:06	17	2	7.86157	-0.721461	0.01	0.265	13.5	60	0.909181	0.925498	0	
* 35	2021-05-10 11:25:18	20	1	11.7885	-0.561515	0.002	0.24	13.7	60	0.259725	0.624299	0	
* 36	2021-05-10 11:26:43	20	2	12.6187	-0.589428	0.026	0.347	13.7	60	0.786153	0.733394	0	
* 37	2021-05-10 11:29:05	19	1	4.59431	-0.426411	0	0	13.7	60	0.676779	-0.136672	0	
* 38	2021-05-10 11:30:31	19	2	5.96492	-0.541892	0.025	0.327	13.7	60	0.886061	0.897001	0	
* 39	2021-05-10 11:33:07	18	1	6.45627	-0.709823	0	0	13.7	59	0.801907	0.892923	0	
* 40	2021-05-10 11:34:32	18	2	9.61843	-1.035	0.005	0.222	13.7	59	0.766582	0.700879	0	
* 41	2021-05-10 11:36:57	21	1	8.36418	-1.10209	0	0	13.7	59	0.86385	0.805452	0	
* 42	2021-05-10 11:38:22	21	2	7.32995	-0.852646	0.023	0.298	13.7	59	0.886643	0.943953	0	
* 43	2021-05-10 11:40:31	24	1	5.30829	-0.412357	0.025	0.316	13.7	59	0.94969	0.889487	0	
* 44	2021-05-10 11:41:57	24	2	5.95314	-0.411897	0.022	0.295	13.7	60	0.494209	0.90626	0	
* 45	2021-05-10 11:44:06	23	1	0	0	0	0	13.7	60	0	0	0	
* 46	2021-05-10 11:45:31	23	2	11.7452	-0.762825	0.035	0.402	13.7	60	0.789193	0.979998	0	
* 47	2021-05-10 11:48:14	22	1	8.20712	-0.389293	0	0	13.7	60	0.81755	0.917922	0	
* 48	2021-05-10 11:49:40	22	2	9.52633	-0.429499	0.025	0.369	13.7	60	0.618852	0.681073	0	
* 49	2021-05-10 11:51:49	28	1	26.5365	-1.20434	0	0	13.7	59	0.941554	0.417	0	
* 50	2021-05-10 11:53:15	28	2	31.9408	-1.42585	0.008	0.276	13.7	60	0.737814	0.799107	0	
* 51	2021-05-10 11:56:02	26	1	13.133	-0.52077	0.002	0.067	13.7	59	0.92438	0.850732	0	
* 52	2021-05-10 11:57:27	26	2	14.6031	-0.617288	0.007	0.278	14.1	59	0.834503	0.908786	0	
* 53	2021-05-10 11:59:45	25	1	5.26761	-0.317465	0.029	0.327	14.1	60	0.967872	0.90456	0	
* 54	2021-05-10 12:01:10	25	2	7.52607	-0.516263	0.029	0.307	14.1	59	0.949094	0.925918	0	
* 55	2021-05-10 12:03:37	27	1	5.37707	-0.125359	0.04	0.416	14.3	60	0.898191	0.303319	0	
* 56	2021-05-10 12:05:02	27	2	12.7257	-0.32211	0.042	0.397	14.3	59	0.911824	0.88095	0	
* 57	2021-05-10 12:06:52	30	1	3.50131	-0.118558	0.002	0.024	14.4	60	0.731968	-0.455169	0	
* 58	2021-05-10 12:08:17	30	2	0	0	0.0342	0.3912	14.7	60	0	0	0	
* 59	2021-05-10 12:10:37	29	1	11.7661	-0.449992	0.034	0.398	14.7	59	0.980876	0.953939	0	
* 60	2021-05-10 12:12:03	29	2	14.0758	-0.56944	0.033	0.401	14.7	60	0.918465	0.820321	0	
* 61	2021-05-10 12:14:03	31	1	4.34698	-0.300878	0.004	0.075	14.7	60	0.982389	0.737325	0	
* 62	2021-05-10 12:15:28	31	2	3.84415	-0.139244	0.007	0.264	14.9	60	0.586086	0.666166	0	
* 63	2021-05-10 12:24:29	32	1	0	0	0.008	0.285	14.7	60	0	0	0	
* 64	2021-05-10 12:25:54	32	2	11.1377	-0.528025	0.009	0.285	14.6	60	0.805711	0.926258	0	
* 65	2021-05-10 12:28:26	36	1	7.57529	-0.395201	0.008	0.293	14.6	59	0.992558	0.940457	0	
* 66	2021-05-10 12:29:52	36	2	6.26061	-0.341404	0.008	0.299	14.6	60	0.765143	0.933648	0	
* 67	2021-05-10 12:32:07	34	1	18.6686	-0.6441	0.003	0.089	14.6	60	0.83256	0.832901	0	
* 68	2021-05-10 12:33:32	34	2	20.4305	-0.694443	0.009	0.303	14.6	59	0.581958	0.396049	0	
* 69	2021-05-10 12:35:20	35	1	5.35623	-0.105976	0.0102273	0.304682	14.5773	59	0.950173	-0.365835	0	
* 70	2021-05-10 12:36:46	35	2	5.48686	-0.249689	0.009	0.302	14.7	60	0.934779	0.605966	0	
* 71	2021-05-10 12:39:10	33	1	7.33912	-0.272499	0.002	0.051	14.7	59	0.689542	-0.177717	0	
* 72	2021-05-10 12:40:36	33	2	10.7611	-0.445357	0.008	0.293	14.9	60	0.643792	0.906022	0	
* 73	2021-05-10 12:42:59	37	1	11.1164	-0.55855	0.002	0.047	14.9	59	0.920869	0.778379	0	
* 74	2021-05-10 12:44:25	37	2	10.1928	-0.505579	0.0166	0.2806	15.32	60	0.917273	0.899327	0	
* 75	2021-05-10 12:46:29	39	1	28.0751	-1.72888	0.01	0.3	15.4	60	0.310418	0.315328	0	
* 76	2021-05-10 12:47:54	39	2	34.1216	-2.03898	0.01	0.314	15.5	59	0.474811	0.415907	0	
* 77	2021-05-10 12:50:07	40	1	6.8546	-0.359369	0.006	0.165	15.4	59	0.986843	0.911877	0	
* 78	2021-05-10 12:51:32	40	2	5.6	-0.356631	0.01	0.29	15.2	59	0.98743	0.794577	0	
* 79	2021-05-10 12:53:27	38	1	9.48372	-0.483806	0.034	0.416	15	59	0.983582	0.729781	0	
* 80	2021-05-10 12:54:52	38	2	7.60339	-0.415641	0.033	0.419	15	59	0.320078	0.689219	0	
* 81	2021-05-10 12:57:16	43	1	8.539	-0.634756	0.01	0.176	14.9	60	0.940688	0.974195	0	
* 82	2021-05-10 12:58:41	43	2	8.89447	-0.695357	0.008	0.284	15.2	59	0.874895	0.656805	0	
* 83	2021-05-10 13:00:46	42	1	5.80253	-0.647182	0.002	0.015	15.4	59	0.794654	0.91594	0	
* 84	2021-05-10 13:02:11	42	2	7.76401	-0.865594	0.01	0.302	15.5	59	0.639997	0.750627	0	
* 85	2021-05-10 13:04:00	44	1	2.7129	-0.159899	0.003	0.087	15.7	59	0.762351	0.200986	0	
* 86	2021-05-10 13:05:25	44	2	3.19437	-0.192949	0.00968182	0.273318	15.7682	59	0.930174	0.667773	0	
* 87	2021-05-10 13:08:05	41	1	3.92032	-0.345301	0	0	16	60	0.97944	0.697757	0	
* 88	2021-05-10 13:09:30	41	2	5.28591	-0.547151	0.011	0.307	16	60	0.705575	0.722338	0	
* 89	2021-05-10 13:12:07	45	1	4.76349	-0.183405	0	0	16	60	0.976896	0.789293	0	
* 90	2021-05-10 13:13:32	45	2	4.33671	-0.152183	0.012	0.287	16	60	0.567188	0.736235	0	
* 91	2021-05-10 13:15:36	46	1	8.07891	-0.677154	0.025	0.301	16	60	0.972907	0.919429	0	
* 92	2021-05-10 13:17:01	46	2	8.76059	-0.746975	0.026	0.312	16.2	60	0.986297	0.871498	0	
* 93	2021-05-10 13:19:07	48	1	2.68379	-0.145513	0.025	0.318	16.2	60	0.962118	0.774363	0	
* 94	2021-05-10 13:20:32	48	2	2.13456	-0.175943	0.01	0.295	16	60	0.959068	0.52533	0	
* 95	2021-05-10 13:22:24	47	1	5.71289	-0.286109	0.0111818	0.300545	16	59	0.990785	0.733362	0	
* 96	2021-05-10 13:23:49	47	2	4.65256	-0.284189	0.01	0.314	16	59	0.797467	0.809879	0	
