Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-11-09 10:16:22	48	1	4.56246	-3.08835	0.017	0.279	16.3	59	0.952598	0.951653	0	
* 2	2021-11-09 10:17:48	48	2	0	0	0.016	0.283	16.2	59	0	0	0	
* 3	2021-11-09 10:19:33	47	1	3.74409	-1.01281	0	0	16	59	0.973968	-0.337475	0	
* 4	2021-11-09 10:20:59	47	2	2.92224	-0.864646	0.0157727	0.293545	16.0455	60	0.942163	0.940258	0	
* 5	2021-11-09 10:22:57	46	1	3.62789	-1.42166	0.0168636	0.299136	15.7273	59	0.956479	-0.128283	0	
* 6	2021-11-09 10:24:23	46	2	0	0	0.018	0.275	15.5	60	0	0	0	
* 7	2021-11-09 10:26:19	45	1	6.0667	-2.69975	0.019	0.314	15.5	59	0.965728	0.977152	0	
* 8	2021-11-09 10:27:45	45	2	0	0	0.02	0.317	15.5	59	0	0	0	
* 9	2021-11-09 10:30:55	42	1	2.85108	-2.70456	0	0	15.5	59	0.91962	0.827055	0	
* 10	2021-11-09 10:32:21	42	2	2.1924	-0.847679	0.015	0.274	16.2	59	0.90623	0.480781	0	
* 11	2021-11-09 10:34:20	44	1	2.6886	-0.586919	0.018	0.28	15.8	59	0.944392	0.538999	0	
* 12	2021-11-09 10:35:46	44	2	2.30668	-0.483911	0.018	0.283	16	59	0.926009	0.912402	0	
* 13	2021-11-09 10:38:04	41	1	5.4736	-2.06967	0.018	0.285	15.8	60	0.947665	0.972815	0	
* 14	2021-11-09 10:39:29	41	2	2.41779	-0.571787	0.018	0.276	16.3	59	0.946465	0.606501	0	
* 15	2021-11-09 10:41:49	43	1	2.91064	-0.83022	0	0	16.3	59	0.934903	-0.477756	0	
* 16	2021-11-09 10:43:14	43	2	2.1554	-0.687023	0.015	0.277	16.8	59	0.933318	0.959874	0	
* 17	2021-11-09 10:45:30	40	1	4.13199	-1.32705	0.01	0.212	16.8	59	0.971693	0.922684	0	
* 18	2021-11-09 10:46:56	40	2	3.10465	-1.0801	0.009	0.2	17	60	0.922045	0.960297	0	
* 19	2021-11-09 10:49:00	38	1	5.83455	-0.958922	0.00681818	0.173273	16.7455	59	0.971373	0.350719	0	
* 20	2021-11-09 10:50:26	38	2	3.60377	-0.734878	0.017	0.3	17	59	0.9624	0.957315	0	
* 21	2021-11-09 10:52:36	39	1	3.27881	-0.709925	0	0	16.8	59	0.966569	0.935689	0	
* 22	2021-11-09 10:54:02	39	2	2.7403	-0.673413	0.0131364	0.208727	16.7273	59	0.895392	0.967009	0	
* 23	2021-11-09 10:57:02	37	1	0	0	0.0135455	0.214136	16.1864	59	0	0	0	
* 24	2021-11-09 10:58:28	37	2	2.92571	-0.757916	0.009	0.165	16.5	60	0.911765	0.965982	0	
* 25	2021-11-09 11:00:53	33	1	2.71342	-0.515108	0	0	16.7	60	0.926046	0.640063	0	
* 26	2021-11-09 11:02:18	33	2	2.25453	-0.541405	0.013	0.259	16.8	60	0.885878	-0.999375	0	
* 27	2021-11-09 11:04:23	35	1	2.45408	-0.307601	0.026	0.387	16.8	60	0.893525	-0.0886415	0	
* 28	2021-11-09 11:05:48	35	2	0	0	0.026	0.387	16.7	59	0	0	0	
* 29	2021-11-09 11:09:31	34	1	3.879	-0.784411	0	0	16.2	60	0.965432	0.880931	0	
* 30	2021-11-09 11:10:57	34	2	2.9278	-0.826284	0.012	0.217591	16.3	59	0.966049	0.688658	0	
* 31	2021-11-09 11:12:48	36	1	3.14887	-1.51343	0.012	0.221	16.3	60	0.969972	0.990755	0	
* 32	2021-11-09 11:14:13	36	2	3.18964	-1.13247	0.013	0.279	16.5	59	0.952562	0.982068	0	
* 33	2021-11-09 11:17:06	31	1	1.30929	-0.221849	0.0072	0.138	16.5	60	0.867169	0.860547	0	
* 34	2021-11-09 11:18:31	31	2	1.30193	-0.260623	0.012	0.232	16.8	59	0.866025	-0.753999	0	
* 35	2021-11-09 11:20:40	32	1	2.38876	-0.210979	0	0	16.8	59	0.961071	-29.4586	0	
* 36	2021-11-09 11:22:05	32	2	0	0	0.008	0.240818	17	59	0	0	0	
* 37	2021-11-09 11:24:05	29	1	3.63272	-0.458433	0.0120909	0.277182	17.1682	59	0.975157	-11.3034	0	
* 38	2021-11-09 11:25:31	29	2	2.91758	-0.847741	0.019	0.327	17.5	59	0.960786	0.229165	0	
* 39	2021-11-09 11:27:24	30	1	4.29047	-0.304479	0.015	0.28	17.2	59	0.962621	-0.0904919	0	
* 40	2021-11-09 11:28:49	30	2	1.69809	-0.262103	0.015	0.284	17.2	59	0.933666	0.299318	0	
* 41	2021-11-09 11:30:57	27	1	2.78931	-0.238125	0.0140455	0.279227	17	59	0.757437	0.828899	0	
* 42	2021-11-09 11:32:23	27	2	2.95127	-0.101229	0.021	0.346	16.8	60	0.969268	-11.3985	0	
* 43	2021-11-09 11:34:48	25	1	4.71677	-0.593194	0	0	16.5	59	0.96753	0.862671	0	
* 44	2021-11-09 11:36:14	25	2	2.34533	-2.38542	0.013	0.264	16.8	60	0.942141	0.025018	0	
* 45	2021-11-09 11:38:16	28	1	6.11546	-0.697222	0.018	0.285	17	60	0.984469	0.62771	0	
* 46	2021-11-09 11:39:41	28	2	5.45569	-0.742504	0.017	0.289	17	60	0.987687	0.315985	0	
* 47	2021-11-09 11:41:42	26	1	4.06462	-0.575923	0	0	17	60	0.987722	0.866646	0	
* 48	2021-11-09 11:43:07	26	2	3.34978	-0.531219	0.018	0.305	17	59	0.88325	-0.264483	0	
* 49	2021-11-09 11:45:50	22	1	4.51278	-0.876109	0	0	16.8	59	0.976283	0.959735	0	
* 50	2021-11-09 11:47:16	22	2	3.04742	-0.846324	0.016	0.251	17	59	0.875244	0.986159	0	
* 51	2021-11-09 11:49:24	23	1	3.42313	-0.590344	0.008	0.222	17	60	0.974512	0.38185	0	
* 52	2021-11-09 11:50:49	23	2	2.36926	-0.606706	0.009	0.224	17.3	59	0.535232	0.224794	0	
* 53	2021-11-09 11:52:50	21	1	5.26035	-1.53519	0.001	0.027	17.2	59	0.983094	0.713784	0	
* 54	2021-11-09 11:54:15	21	2	0	0	0.008	0.214	17.5	59	0	0	0	
* 55	2021-11-09 11:56:05	24	1	4.9662	-1.28469	0.0108636	0.258545	17.3	59	0.977274	0.984539	0	
* 56	2021-11-09 11:57:30	24	2	2.26849	-0.591622	0.015	0.324	17.2	59	0.955395	-0.140583	0	
* 57	2021-11-09 12:00:38	19	1	3.31655	-0.618354	0.001	0.013	17.2	59	0.983447	0.77876	0	
* 58	2021-11-09 12:02:04	19	2	2.75621	-0.500884	0.012	0.276	17.7	60	0.976813	0.973668	0	
