Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-04-20 08:42:54	47	1	-3.58384	-10.8176	0.013	0.311	16.8	60	-0.242633	-0.380447	16	
* 2	2021-04-20 08:44:20	47	2	3.762	-0.49842	0.013	0.312	16.2	60	0.976256	0.846975	8	
* 3	2021-04-20 08:47:09	48	1	2.37161	-0.0197964	3.46945e-18	6.93889e-17	15.7	60	0.899953	0.0315168	0	
* 4	2021-04-20 08:48:34	48	2	1.8295	-0.167249	0.03	0.407	15.2	60	0.891708	0.6456	0	
* 5	2021-04-20 08:50:36	46	1	5.47184	-0.582888	0.03	0.399	14.6	60	0.677731	0.631836	0	
* 6	2021-04-20 08:52:01	46	2	7.45549	-0.775049	0.027	0.353	14.6	60	0.819561	0.151937	0	
* 7	2021-04-20 08:54:18	45	1	6.6779	-0.228515	0.037	0.394	14.4	60	0.982302	0.720702	0	
* 8	2021-04-20 08:55:43	45	2	3.50106	-0.218982	0.037	0.394	14.4	60	0.967462	0.759927	0	
* 9	2021-04-20 08:59:49	42	1	5.40323	-0.581436	0.001	0.002	14.3	60	0.727774	0.972456	0	
* 10	2021-04-20 09:01:15	42	2	5.95647	-0.614483	0.034	0.42	14.7	60	0.523735	0.953504	0	
* 11	2021-04-20 09:03:12	44	1	3.15341	-0.228071	0.034	0.389	14.6	60	0.404195	0.678564	0	
* 12	2021-04-20 09:04:38	44	2	2.60924	-0.221411	0.018	0.315	14.4	60	0.875523	0.766	0	
* 13	2021-04-20 09:07:00	41	1	3.18416	-0.32298	0.005	0.097	14.3	60	0.744832	0.872479	0	
* 14	2021-04-20 09:08:26	41	2	4.00734	-0.515532	0.034	0.395	14.3	60	0.563372	0.753941	0	
* 15	2021-04-20 09:11:25	43	1	5.61915	-0.561501	0.032	0.384	14.3	60	0.949281	0.967228	0	
* 16	2021-04-20 09:12:50	43	2	5.71432	-0.528322	0.031	0.381	14.3	60	0.929331	0.909102	0	
* 17	2021-04-20 09:15:31	38	1	3.92481	-0.291656	0.008	0.28	14.4	60	0.945751	0.833106	0	
* 18	2021-04-20 09:16:56	38	2	0	0	0.008	0.302	14.7	60	0	0	0	
* 19	2021-04-20 09:21:21	40	1	5.14139	-0.387579	0.036	0.385	14.1	60	0.565839	0.658125	0	
* 20	2021-04-20 09:22:47	40	2	4.78831	-0.358419	0.011	0.327	14.3	60	0.941022	0.9207	0	
* 21	2021-04-20 09:27:49	39	1	0	0	0.002	0.015	14	60	0	0	0	
* 22	2021-04-20 09:29:14	39	2	14.6693	-1.21878	0.044	0.429	14	60	0.661606	0.651742	0	
* 23	2021-04-20 09:31:17	37	1	6.53681	-1.88947	0.037	0.451	14	60	0.801473	0.193024	0	
* 24	2021-04-20 09:32:42	37	2	7.09483	-0.449533	0.037	0.457	14	60	0.76121	0.818219	0	
* 25	2021-04-20 09:35:48	33	1	7.28268	-0.507132	0.002	0.04	14	60	0.358604	0.898381	0	
* 26	2021-04-20 09:37:13	33	2	10.6077	-0.659332	0.027	0.401	14.1	60	0.678739	0.911455	0	
* 27	2021-04-20 09:41:09	35	1	4.36178	-0.209351	0.024	0.362	14.3	60	0.92762	0.739011	0	
* 28	2021-04-20 09:42:34	35	2	5.15878	-0.256428	0.024	0.366	14.3	60	0.740145	0.506091	0	
* 29	2021-04-20 09:44:34	34	1	16.2213	-0.717077	0.03	0.446	14.3	60	0.993481	0.955606	0	
* 30	2021-04-20 09:46:00	34	2	0	0	0.031	0.447	14.4	60	0	0	0	
* 31	2021-04-20 09:48:19	36	1	5.3299	-0.509577	0.035	0.305	14.3	60	0.848832	0.726439	0	
* 32	2021-04-20 09:49:44	36	2	5.78855	-0.476933	0.01	0.252	14.3	60	0.48492	0.878549	0	
* 33	2021-04-20 09:53:36	32	1	0	0	0.029	0.38	14.3	60	0	0	0	
* 34	2021-04-20 09:55:01	32	2	4.72512	-0.439641	0.029	0.379	14.4	60	0.991151	0.417253	0	
* 35	2021-04-20 09:57:31	31	1	13.7694	-1.00675	0.001	0.106	14.6	60	0.977533	0.869723	0	
* 36	2021-04-20 09:58:55	31	2	3.33694	-0.245869	0.005	0.249	14.9	60	0.949059	0.715847	0	
* 37	2021-04-20 10:01:35	30	1	4.6784	-0.72924	0.011	0.268	14.9	60	0.837593	0.891471	0	
