Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-12-21 08:59:04	4	1	-0.790553	-0.0114416	0	0	9.8	60	0.514139	-0.359332	0	
* 2	2021-12-21 09:00:30	4	2	-0.540713	-4.29	0.007	0.226	9.2	60	0.284996	0.248269	0	
* 3	2021-12-21 09:02:39	2	1	0.367271	-0.69381	0.01	0.209	8.5	59	0.250413	0.910769	0	
* 4	2021-12-21 09:04:05	2	2	0.480946	-0.877444	0.0112	0.2134	8.34	60	0.398435	-1.5695	0	
* 5	2021-12-21 09:05:54	3	1	0.278998	-0.268018	0.011	0.216	7.8	60	-7.24579	-12.3647	0	
* 6	2021-12-21 09:07:20	3	2	0.0616148	-0.390037	0.008	0.208	7.4	60	-7.21306	-8.56635	0	
* 7	2021-12-21 09:10:03	1	1	-0.599732	1.23311	0.008	0.21	7	60	0.206297	0.245632	0	
* 8	2021-12-21 09:11:28	1	2	-0.0629356	-0.254179	0.003	0.126	7.1	60	-0.983598	-0.121834	0	
* 9	2021-12-21 09:13:45	5	1	0.66043	-0.883919	0	0	6.7	60	0.334144	0.516487	0	
* 10	2021-12-21 09:15:10	5	2	0.445179	-0.570472	0.0008	0.0508	7.06	60	-10.4889	-12.115	0	
* 11	2021-12-21 09:17:12	8	1	1.46731	-1.4548	0.00173333	0.084	6.57333	60	0.817076	0.0793466	0	
* 12	2021-12-21 09:18:38	8	2	1.11787	-1.40944	0.001	0.073	6.4	60	0.840946	-0.417763	0	
* 13	2021-12-21 09:20:43	7	1	0.080251	-0.167715	0	0	6.1	60	-3.01134	-1.23874	0	
* 14	2021-12-21 09:22:09	7	2	-0.0414614	-0.730992	0.001	0.092	6.03333	60	-0.275346	0.803108	0	
* 15	2021-12-21 09:24:02	6	1	0.592403	-0.413708	0.002	0.11	5.7	60	0.667929	-0.298862	0	
* 16	2021-12-21 09:25:27	6	2	0.484566	-0.550943	0.002	0.101	5.8	60	0.499981	-8.70744	0	
* 17	2021-12-21 09:28:10	10	1	0.346616	4.89455	-0.0002	-0.0078	5.58	60	0.157357	0.0247437	0	
* 18	2021-12-21 09:29:36	10	2	-0.330968	0.311047	0.001	0.077	5.7	60	0.245809	0.687616	0	
* 19	2021-12-21 09:31:28	12	1	-0.170283	-0.164257	0.001	0.061	5.7	60	0.0478006	-5.92905	0	
* 20	2021-12-21 09:32:54	12	2	0.0772566	3.86737	0.002	0.096	5.8	60	-10.3564	0.305511	0	
* 21	2021-12-21 09:34:51	9	1	3.01898	-2.82854	0	0	5.6	60	0.903383	0.961605	0	
* 22	2021-12-21 09:36:18	9	2	1.2562	-0.67153	0.005	0.1	5.4	60	0.798443	0.877322	0	
* 23	2021-12-21 09:38:14	11	1	1.46074	-0.220936	0.006	0.204	5.2	60	0.676088	-2.68508	0	
* 24	2021-12-21 09:39:41	11	2	0.867745	-0.214799	0.006	0.209	5.1	60	0.698555	0.701849	0	
* 25	2021-12-21 09:44:24	13	1	1.84467	-0.880393	0.003	0.084	4.7	60	0.754149	0.682376	0	
* 26	2021-12-21 09:45:50	13	2	0.487588	-0.399253	0.003	0.082	4.7	60	-11.5341	-12.5189	0	
* 27	2021-12-21 09:48:03	14	1	0	0.171427	0.002	0.039	4.7	59	0	-4.49578	0	
* 28	2021-12-21 09:49:29	14	2	-0.110022	-0.0175114	0.003	0.104	4.7	60	0.0245454	-0.687336	0	
* 29	2021-12-21 09:51:34	15	1	0.35978	-0.297193	0.002	0.037	4.7	60	-4.25456	-0.662199	0	
