Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 61	2020-04-15 16:07:55	36	1	0	0	0.03	0.267	13	60	0	0	0	
* 62	2020-04-15 16:09:20	36	2	1.3352	-0.105678	0.002	0.174	12.8	60	0.85714	-6.5478	0	
* 63	2020-04-15 16:11:14	37	1	1.35753	-0.0692577	0	0	12.7	59	0.86052	-0.184329	0	
* 64	2020-04-15 16:12:39	37	2	1.19397	-0.0107198	0.001	0.144	12.4	59	0.905955	-9.64581	0	
* 65	2020-04-15 16:14:22	38	1	0	0	0.00127273	0.125636	12.3	59	0	0	0	
* 66	2020-04-15 16:15:48	38	2	1.16433	-0.129549	0	0.106	12.3	59	0.91846	0.341547	0	
* 67	2020-04-15 16:18:29	39	1	1.79409	-0.0446897	0.0361364	0.230045	12.4	59	0.975869	-0.170764	0	
* 68	2020-04-15 16:19:55	39	2	1.2169	-0.0432252	0	0.099	12.3	60	0.853757	-1.88573	0	
* 69	2020-04-15 16:21:52	40	1	0.732087	-0.0643966	0.044	0.273	12.3	59	0.694936	0.363276	0	
* 70	2020-04-15 16:23:18	40	2	0.561742	-0.0700404	0.044	0.435	12.3	60	0.695237	0.316822	0	
* 71	2020-04-15 16:25:02	41	1	2.3662	-0.217396	0	0	12.4	59	0.975975	0.631722	0	
* 72	2020-04-15 16:26:28	41	2	0	0	0.001	0.0856818	12.3591	59	0	0	0	
* 73	2020-04-15 16:28:04	42	1	1.625	-0.466883	0.001	0.084	12.3	59	0.947406	0.974142	0	
* 74	2020-04-15 16:29:29	42	2	1.50525	-0.483301	0.00231818	0.0720455	12.3	59	0.885856	0.968174	0	
* 75	2020-04-15 16:31:08	43	1	0.964651	-0.0633953	0.01	0.077	12.1	59	0.868213	-0.832781	0	
* 76	2020-04-15 16:32:34	43	2	0.859798	-0.298586	0	0.079	12.1	59	0.809826	0.472018	0	
* 77	2020-04-15 16:34:52	44	1	1.10713	-0.335828	0.035	0.232	12	59	0.892088	0.942008	0	
* 78	2020-04-15 16:36:17	44	2	1.42316	-0.325754	0.027	0.123	12	59	0.91216	0.901535	0	
* 79	2020-04-15 16:38:05	45	1	1.66629	-0.246509	0.001	0.014	12	60	0.956743	0.884272	0	
* 80	2020-04-15 16:39:30	45	2	0	0	0.024	0.101	11.9	59	0	0	0	
* 81	2020-04-15 16:41:05	46	1	3.02008	-0.611252	0.022	0.085	11.9	59	0.97862	0.694808	0	
* 82	2020-04-15 16:42:31	46	2	2.52851	-0.581822	0.02	0.087	11.9	59	0.979229	0.896255	0	
* 83	2020-04-15 16:44:11	47	1	1.93238	-0.343591	0.021	0.088	12	60	0.920323	0.466987	0	
* 84	2020-04-15 16:45:36	47	2	1.38447	-0.345338	0.028	0.117	12.1	59	0.955411	0.95172	0	
* 85	2020-04-15 16:47:09	48	1	0	0	0.026	0.103	12.3	59	0	0	0	
* 86	2020-04-15 16:48:35	48	2	1.98418	-0.2955	0.03	0.13	12.1	59	0.963132	0.864539	0	
* 87	2020-04-15 16:51:35	25	1	0	0	0.025	0.096	11.9	59	0	0	0	
* 88	2020-04-15 16:53:01	25	2	3.27774	-0.388665	0.027	0.103	11.9	60	0.987932	0.801431	0	
* 89	2020-04-15 16:55:00	26	1	1.23159	0.0175234	0.004	0	11.9	59	0.902118	-4.76156	0	
* 90	2020-04-15 16:56:25	26	2	0.906391	-0.00331363	0.003	0	11.9	59	0.866612	0.0225389	0	
* 91	2020-04-15 16:58:22	27	1	1.53323	-0.0915111	-0.00409091	-0.0283636	11.7	59	0.948271	0.339572	0	
* 92	2020-04-15 16:59:47	27	2	1.34055	-0.0685192	0.029	0.099	11.7	59	0.937945	0.0642215	0	
* 93	2020-04-15 17:03:12	28	1	2.35649	-0.445472	0.021	0.081	11.6	60	0.987099	0.901198	0	
* 94	2020-04-15 17:04:37	28	2	2.14711	-0.122199	0.022	0.074	11.6	59	0.974028	0.417279	0	
