Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 20	2021-07-19 09:31:50	12	2	16.8034	0.293051	0.021	0.296	23.3	60	0.871456	0.863507	0	
* 21	2021-07-19 09:33:54	9	1	35.1594	-4.02079	0.021	0.25	23.3	60	0.923023	0.947772	0	
* 22	2021-07-19 09:35:20	9	2	29.3875	-3.37334	0.021	0.252	23.5	60	0.338012	0.247761	0	
* 23	2021-07-19 09:37:26	11	1	6.31152	-0.0949599	0.021	0.25	23.5	60	0.989664	-1.61686	0	
* 24	2021-07-19 09:38:52	11	2	3.87685	-0.08192	0.034	0.417	23.7	60	0.986741	-0.0966897	0	
* 25	2021-07-19 09:42:14	13	1	17.9546	-2.61246	0	0.006	23.7	60	0.876171	0.737485	0	
* 26	2021-07-19 09:43:40	13	2	18.9639	-2.75561	0.008	0.133	23.7	60	0.899509	0.859256	0	
* 27	2021-07-19 09:47:09	15	1	50.9976	-2.10475	0	0.006	23.7	60	0.99706	0.971015	0	
* 28	2021-07-19 09:48:34	15	2	25.6462	-1.39125	0.041	0.432	23.66	60	0.996081	0.587812	0	
* 29	2021-07-19 09:50:33	14	1	25.4629	-3.47079	0.0476667	0.508333	23.9	60	0.994654	0.97409	0	
* 30	2021-07-19 09:51:59	14	2	20.5031	-2.76712	0.018	0.215	23.9	60	0.893975	0.902008	0	
* 31	2021-07-19 09:54:27	16	1	7.08315	0.498788	0.001	0.007	23.9	60	0.991468	0.925443	0	
* 32	2021-07-19 09:55:53	16	2	8.97991	0.250486	0.039	0.39	23.9	60	0.996003	0.926108	0	
* 33	2021-07-19 10:00:43	17	1	26.5849	-3.97369	0.012	0.177	24.2	60	0.997054	0.894004	0	
* 34	2021-07-19 10:02:08	17	2	14.6263	-3.22736	0.013	0.173	24.2	60	0.998878	0.568705	0	
* 35	2021-07-19 10:04:43	18	1	26.0616	-6.74309	0.007	0.142	23.9	60	0.974924	0.993661	0	
* 36	2021-07-19 10:06:09	18	2	23.8909	-6.11668	0.007	0.142	23.9	60	0.782016	0.77122	0	
* 37	2021-07-19 10:08:46	19	1	6.42009	-0.492407	0.019	0.364	23.9	60	0.986275	0.498386	0	
* 38	2021-07-19 10:10:12	19	2	8.98277	-1.0251	0.02	0.366	23.9	60	0.812146	0.735625	0	
* 39	2021-07-19 10:14:05	21	1	36.7863	-8.68189	0.002	0.041	23.9	60	0.997326	0.996343	0	
* 40	2021-07-19 10:15:31	21	2	9.71953	-2.54467	0.008	0.175	23.9	60	0.992476	0.983896	0	
* 41	2021-07-19 10:17:45	24	1	30.6977	-5.4443	0.023	0.379	23.9	60	0.972138	0.988782	0	
* 42	2021-07-19 10:19:10	24	2	26.0577	-4.5505	0.024	0.376	23.9	60	0.447031	0.494232	0	
* 43	2021-07-19 10:21:22	23	1	24.774	-3.17386	0.003	0.061	23.9	60	0.960216	0.942458	0	
* 44	2021-07-19 10:22:48	23	2	23.7306	-3.03401	0.015	0.276	23.9	60	0.989919	0.983007	0	
* 45	2021-07-19 10:24:56	22	1	36.6841	-9.03733	0.013	0.219	23.9	60	0.97871	0.864164	0	
* 46	2021-07-19 10:26:21	22	2	0	0	0.013	0.219	23.9	60	0	0	0	
* 47	2021-07-19 10:28:40	26	1	40.1586	-3.23777	0.02	0.297	23.9	60	0.999028	0.996475	0	
* 48	2021-07-19 10:30:06	26	2	31.2682	-2.90327	0.02	0.297	23.9	60	0.881606	0.951239	0	
* 49	2021-07-19 10:33:39	28	1	34.4848	-3.07314	0.034	0.421	23.9	60	0.624612	0.533051	0	
* 50	2021-07-19 10:35:05	28	2	44.2396	-2.52749	0.034	0.424	23.9	60	0.284108	0.967849	0	
* 51	2021-07-19 10:37:23	25	1	26.1875	-4.65038	0.008	0.15	23.7	60	0.972519	0.914599	0	
* 52	2021-07-19 10:38:49	25	2	0	0	0.022	0.317	23.7	60	0	0	0	
* 53	2021-07-19 10:41:08	27	1	24.4535	-0.281692	0.001	0.026	23.7	60	0.85494	-34.2156	0	
* 54	2021-07-19 10:42:34	27	2	32.5728	-0.730319	0.029	0.34	23.7	60	0.231465	0.599404	0	
* 55	2021-07-19 10:45:50	36	1	25.4375	-5.25986	0.016	0.249	23.7	60	0.964552	0.950509	0	
* 56	2021-07-19 10:47:16	36	2	22.4664	-4.56192	0.016	0.249	23.7	60	0.855036	0.88724	0	
* 57	2021-07-19 10:49:17	34	1	29.4147	-3.22021	0.002	0.02	23.7	60	0.994828	0.00390788	0	
* 58	2021-07-19 10:50:43	34	2	20.2358	-2.955	0.016	0.223	23.7	60	0.998759	0.748953	0	
* 59	2021-07-19 10:53:16	35	1	7.80096	1.28899	0.002	0.033	23.7	60	0.955067	0.963288	0	
* 60	2021-07-19 10:54:42	35	2	9.90983	1.60459	0.031	0.437	23.9	60	0.859338	0.607857	0	
* 61	2021-07-19 10:59:17	37	1	18.7918	-3.40649	0.002	0.026	23.9	60	0.982646	0.967259	0	
* 62	2021-07-19 11:00:42	37	2	16.007	-3.22514	0.009	0.142	23.9	60	0.809095	0.846749	0	
* 63	2021-07-19 11:02:47	39	1	29.7546	-2.34765	0.034	0.418	23.9	60	0.67684	0.547027	0	
* 64	2021-07-19 11:04:13	39	2	33.1388	-2.63633	0.034	0.418	23.9	60	0.819302	0.582981	0	
* 65	2021-07-19 11:06:37	40	1	42.0718	-5.70683	0.0098	0.1452	23.9	60	0.998531	0.971245	0	
* 66	2021-07-19 11:08:03	40	2	28.5516	-4.46171	0.015	0.228	23.9	60	0.998436	0.834139	0	
* 67	2021-07-19 11:10:07	38	1	27.2202	-2.5825	0.014	0.224	23.9	60	0.977276	0.993423	0	
* 68	2021-07-19 11:11:34	38	2	28.0398	-2.65734	0.018	0.273	23.9	60	0.933778	0.86139	0	
* 69	2021-07-19 11:14:38	43	1	24.4787	-3.55082	0.024	0.333	24.2	60	0.997007	0.990828	0	
* 70	2021-07-19 11:16:04	43	2	23.9112	-3.48597	0.024	0.332	24.2	60	0.571059	0.573693	0	
* 71	2021-07-19 11:18:31	44	1	25.316	-4.37869	-0.0002	0.0342	24.2	60	0.990524	0.994358	0	
* 72	2021-07-19 11:19:56	44	2	22.3692	-3.91968	0.018	0.24	24.4	59	0.978446	0.972188	0	
* 73	2021-07-19 11:22:22	42	1	19.2181	-5.37713	0.002	0.02	24.4	60	0.74761	0.828383	0	
* 74	2021-07-19 11:23:49	42	2	0	0	0.012	0.181	24.7	60	0	0	0	
* 75	2021-07-19 11:26:08	41	1	19.3765	-4.13943	0.002	0.033	24.7	60	0.952633	0.966092	0	
* 76	2021-07-19 11:27:34	41	2	17.4609	-3.78044	0.018	0.2358	24.7	60	0.629263	0.662785	0	
* 77	2021-07-19 11:30:20	45	1	24.7309	-3.02305	0.001	0.017	24.9	60	0.997473	0.983384	0	
* 78	2021-07-19 11:31:45	45	2	0	0	0.026	0.278	24.7	60	0	0	0	
* 79	2021-07-19 11:33:52	46	1	24.2857	-6.15704	0.021	0.265	24.7	60	0.902253	0.959028	0	
* 80	2021-07-19 11:35:18	46	2	27.8173	-6.64226	0.021	0.265	24.7	60	0.766444	0.815342	0	
* 81	2021-07-19 11:37:14	47	1	23.0451	-5.15331	0.002	0.021	24.7	60	0.780737	0.836385	0	
* 82	2021-07-19 11:38:40	47	2	0	0	0.011	0.166	24.7	60	0	0	0	
* 83	2021-07-19 11:40:41	48	1	20.083	-5.17625	0.013	0.198	24.7	60	0.995977	0.986693	0	
* 84	2021-07-19 11:42:07	48	2	20.0248	-5.07149	0.013	0.198	24.7	60	0.813108	0.831541	0	
