Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-04-06 08:46:04	4	1	4.64955	-1.57662	0.008	0.268	19.3	60	0.976714	0.977296	0	
* 2	2021-04-06 08:47:20	4	2	4.03094	-1.0962	0.008	0.27	18.8	60	-0.323549	0.0482885	0	
* 3	2021-04-06 08:50:19	2	1	4.60284	-0.647714	0	0	17.7	59	0.416358	0.58702	0	
* 4	2021-04-06 08:51:36	2	2	7.29635	-1.0824	0.0146	0.3224	17.5	60	0.408188	0.288898	0	
* 5	2021-04-06 08:53:47	3	1	2.45486	-2.29759	0.009	0.29	17.2	59	0.938368	0.194367	0	
* 6	2021-04-06 08:55:03	3	2	0	0	0.01	0.291	17.2	60	0	0	0	
* 7	2021-04-06 08:57:13	1	1	2.78343	-0.950333	0	0	16.8	60	0.662286	-0.142006	0	
* 8	2021-04-06 08:58:29	1	2	0	0	0.01	0.28	16.7	60	0	0	0	
* 9	2021-04-06 09:01:07	6	1	3.38572	-0.428458	0	0	16.7	60	0.538251	0.872006	0	
* 10	2021-04-06 09:02:23	6	2	5.64328	-0.628917	0.019	0.432	16.5	60	0.501744	0.966918	0	
* 11	2021-04-06 09:04:40	7	1	2.6832	-0.589169	0.0192273	0.452455	16.2	59	0.919586	0.603878	0	
* 12	2021-04-06 09:05:57	7	2	2.9938	-0.882823	0.009	0.286	16.2	60	0.947421	0.311879	0	
* 13	2021-04-06 09:08:22	8	1	2.70487	-1.23476	0	0	16	60	0.921223	0.801805	0	
* 14	2021-04-06 09:09:38	8	2	2.8773	-1.38854	0.01	0.3052	16.28	60	0.959228	0.27617	0	
* 15	2021-04-06 09:11:46	5	1	5.1297	-1.26544	0.008	0.207	16	60	0.124237	0.434844	0	
* 16	2021-04-06 09:13:11	5	2	11.3954	-2.25105	0.007	0.21	16	60	0.835562	0.716518	0	
* 17	2021-04-06 09:16:14	11	1	1.172	-0.12376	0.013	0.231	15.8	60	0.728634	0.191575	0	
* 18	2021-04-06 09:17:39	11	2	1.65002	-0.208339	0.022	0.313	15.84	60	0.780207	0.70186	0	
* 19	2021-04-06 09:20:17	9	1	2.86063	-0.330597	0.027	0.299	15.7	60	0.846499	0.827652	0	
* 20	2021-04-06 09:21:42	9	2	3.40036	-0.39232	0.027	0.295	15.8	60	0.745636	0.931963	0	
* 21	2021-04-06 09:23:58	12	1	2.39651	-0.286662	0.025	0.362	15.8	60	0.759729	0.254442	0	
* 22	2021-04-06 09:25:23	12	2	2.36796	-0.27362	0.025	0.365	15.8	60	0.436906	0.84397	0	
* 23	2021-04-06 09:27:42	10	1	2.29469	-0.161699	0.0278182	0.366909	15.7	59	0.911721	0.263994	0	
* 24	2021-04-06 09:29:08	10	2	2.52224	-2.00174	0.035	0.389	15.7	60	0.91999	0.0873583	0	
* 25	2021-04-06 09:38:45	13	1	2.84332	-0.756402	0.03	0.347	15	60	0.699587	0.628931	0	
* 26	2021-04-06 09:40:11	13	2	4.79586	-1.25861	0.031	0.344	15	60	0.770955	0.922785	0	
* 27	2021-04-06 09:42:26	14	1	1.6192	-0.15916	0	0	15.2	60	0.807389	0.676296	0	
* 28	2021-04-06 09:43:51	14	2	1.89623	-0.210041	0.008	0.208	15.5	60	0.895885	0.819407	0	
* 29	2021-04-06 09:45:52	15	1	1.28892	-0.301399	0.011	0.185	15.5	59	0.816928	0.872002	0	
* 30	2021-04-06 09:47:18	15	2	3.23074	-0.61829	0.011	0.183	15.8	60	0.372353	0.176879	0	
* 31	2021-04-06 09:49:25	16	1	1.82572	-0.126469	0	0	15.8	60	0.900438	0.627767	0	
* 32	2021-04-06 09:50:50	16	2	2.56766	-0.193049	0.043	0.426	16	60	0.903743	0.212062	0	
* 33	2021-04-06 09:55:21	17	1	5.37734	-0.755797	0	0	16	59	0.984291	0.926975	0	
* 34	2021-04-06 09:56:47	17	2	4.70598	-0.695116	0.02	0.353	16	59	0.987266	0.925224	0	
* 35	2021-04-06 09:59:02	18	1	13.1771	-1.5835	0.016	0.318	16.2	60	0.319176	0.414319	0	
* 36	2021-04-06 10:00:27	18	2	0	0	0.016	0.316	16.3	60	0	0	0	
* 37	2021-04-06 10:03:20	20	1	5.03503	-0.466663	0	0	16.7	60	0.702739	0.58848	0	
* 38	2021-04-06 10:04:46	20	2	7.93982	-0.678031	0.029	0.383	16.8	60	0.990083	0.87575	0	
* 39	2021-04-06 10:07:26	19	1	1.7299	-0.242456	0.028	0.403	16.7	59	0.862451	0.31753	0	
* 40	2021-04-06 10:08:52	19	2	2.29399	-0.374251	0.019	0.355	16.7	60	0.400269	0.574454	0	
* 41	2021-04-06 10:11:41	21	1	7.24502	-1.32758	-0.0028	-0.0604	16.3	60	0.915354	0.953201	0	
* 42	2021-04-06 10:13:06	21	2	7.31739	-1.32497	0.014	0.307	16.3	60	0.622926	0.72917	0	
* 43	2021-04-06 10:15:40	24	1	3.15478	-0.322086	0.0111818	0.297727	16.3	60	0.523148	-1.16272	0	
* 44	2021-04-06 10:17:05	24	2	3.53992	-0.33291	0.022	0.362	16.3	60	0.674338	0.39008	0	
* 45	2021-04-06 10:19:28	23	1	7.04374	-0.910806	0.001	0.02	16.2	60	0.952573	0.851035	0	
* 46	2021-04-06 10:20:54	23	2	6.69965	-0.785213	0.017	0.351	16.2	60	0.709997	0.79617	0	
* 47	2021-04-06 10:22:54	22	1	1.97962	-0.151695	0.022	0.392	16	60	0.522922	0.602229	0	
* 48	2021-04-06 10:24:19	22	2	2.07141	-0.185323	0.023	0.392	16	60	0.829672	0.76998	0	
* 49	2021-04-06 10:27:18	28	1	15.6764	-1.14354	0.001	0.01	15.8	60	0.568403	0.531423	0	
* 50	2021-04-06 10:28:43	28	2	19.0145	-1.31431	0.0354667	0.381	16.2	60	0.606812	0.585676	0	
* 51	2021-04-06 10:30:58	26	1	0	0	0.025	0.407	16.2	60	0	0	0	
* 52	2021-04-06 10:32:23	26	2	11.2693	-0.703375	0.025	0.41	16.3	60	0.995237	0.886927	0	
* 53	2021-04-06 10:37:38	25	1	2.92949	-0.269774	-0.00663636	-0.100364	16	59	0.799953	0.87895	0	
* 54	2021-04-06 10:39:04	25	2	4.09907	-0.390398	0.029	0.417	16	60	0.941964	0.855867	0	
* 55	2021-04-06 10:42:30	27	1	3.93875	-0.249911	0.028	0.419	15.8	60	0.844091	0.875536	0	
* 56	2021-04-06 10:43:55	27	2	4.17771	-0.245732	0.03	0.41	16	60	0.823471	0.890582	0	
* 57	2021-04-06 10:46:33	30	1	0	0	0.001	0.007	16	60	0	0	0	
* 58	2021-04-06 10:47:59	30	2	9.83314	-0.553887	0.011	0.304	16.5	60	0.713704	0.851386	0	
* 59	2021-04-06 10:50:15	29	1	8.45471	-0.413526	0.03	0.379	16.5	60	-0.231087	-0.317003	0	
* 60	2021-04-06 10:51:41	29	2	6.93399	-0.346858	0.026	0.396	16.68	60	0.657984	0.825655	0	
* 61	2021-04-06 10:54:58	31	1	2.34263	-0.214937	0.029	0.417	17.5	59	0.688578	0.809241	0	
* 62	2021-04-06 10:56:24	31	2	2.55489	-0.231825	0.028	0.415	17.5	60	0.872005	0.342904	0	
* 63	2021-04-06 11:00:15	32	1	4.12811	-0.396869	0.001	0.016	17.3	60	0.624569	0.955378	0	
* 64	2021-04-06 11:01:40	32	2	4.1032	-0.450483	0.018	0.298	17.3	60	0.799641	0.692672	0	
* 65	2021-04-06 11:04:41	36	1	2.46745	-0.186485	0.0258	0.4468	17.5	60	0.862062	0.841999	0	
* 66	2021-04-06 11:06:06	36	2	2.94153	-0.267161	0.026	0.451	17.5	59	0.917883	0.819809	0	
* 67	2021-04-06 11:09:00	35	1	5.85847	0.149788	0.03	0.451	17.2	60	0.291864	0.544293	0	
* 68	2021-04-06 11:10:25	35	2	7.20471	-0.0408513	0.031	0.453	17.2	59	-0.595536	-0.920751	0	
* 69	2021-04-06 11:12:50	34	1	12.9473	-0.63672	0.031	0.427	17.2	59	0.662327	0.682851	0	
* 70	2021-04-06 11:14:16	34	2	13.0244	-0.61455	0.032	0.428	17.2	60	0.651559	0.688383	0	
* 71	2021-04-06 11:17:12	33	1	7.80187	-0.417577	0.002	0.024	17	59	0.505849	0.884935	0	
* 72	2021-04-06 11:18:38	33	2	6.83024	-0.344082	0.029	0.47	17.2	60	0.599955	0.730131	0	
* 73	2021-04-06 11:22:55	37	1	4.70086	-0.277053	0.03	0.441	17.3	60	0.474331	0.885727	0	
* 74	2021-04-06 11:24:19	37	2	4.93322	-0.287442	0.031	0.438	17.5	59	0.765135	0.304537	0	
* 75	2021-04-06 11:28:29	39	1	0	0	0.004	0.089	17.7	60	0	0	0	
* 76	2021-04-06 11:29:54	39	2	12.0613	-0.991623	0.033	0.443	18	60	0.81474	0.910894	0	
* 77	2021-04-06 11:33:44	38	1	0	0	0.028	0.4424	18	60	0	0	0	
* 78	2021-04-06 11:35:09	38	2	2.93959	-0.279529	0.024	0.442	18.2	60	0.982286	0.931313	0	
* 79	2021-04-06 11:37:26	40	1	3.46554	-0.243432	0.005	0.149	18.8	60	0.96409	0.436769	0	
* 80	2021-04-06 11:38:51	40	2	3.19227	-2.81497	0.024	0.394	18.8	60	0.950612	0.0359618	0	
* 81	2021-04-06 11:41:20	43	1	0	0	0.002	0.021	18.6	60	0	0	0	
* 82	2021-04-06 11:42:45	43	2	5.71756	-0.498254	0.026	0.39	18.8	60	0.743532	0.706272	0	
* 83	2021-04-06 11:45:07	42	1	2.41308	-0.338808	0.029	0.392	19.3	60	0.972058	0.714146	0	
* 84	2021-04-06 11:46:32	42	2	2.20008	-0.322514	0.03	0.391	19.5	60	0.982572	0.908365	0	
* 85	2021-04-06 11:49:06	41	1	2.58096	-0.330578	0.003	0.058	20.1	59	0.728837	0.61735	0	
* 86	2021-04-06 11:50:32	41	2	0	0	0.038	0.453	20.3	60	0	0	0	
* 87	2021-04-06 11:53:27	45	1	1.41153	-0.204918	0.003	0.065	19.7	60	0.957313	0.610676	0	
* 88	2021-04-06 11:54:52	45	2	1.32682	-0.108339	0.032	0.445	19.7	60	0.955883	0.629458	0	
* 89	2021-04-06 11:57:27	46	1	4.60385	-0.652145	0.004	0.079	19.3	59	0.93564	0.605688	0	
* 90	2021-04-06 11:58:52	46	2	0	0	0.037	0.468	18.9	60	0	0	0	
* 91	2021-04-06 12:01:03	48	1	1.75784	-5.24665	0.031	0.416	18.9	60	0.90748	0.00236536	0	
* 92	2021-04-06 12:02:28	48	2	1.82847	-0.328133	0.032	0.418	18.9	60	0.970604	-0.425036	0	
* 93	2021-04-06 12:05:08	47	1	1.31189	-0.162509	0.004	0.074	18.6	59	0.899938	0.738452	0	
* 94	2021-04-06 12:06:34	47	2	1.60909	-0.248424	0.026	0.407	18.9	60	0.91509	0.858543	0	
