Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2020-06-03 10:21:28	1	1	12.9316	-2.6417	0.017	0.308	23.3	60	0.675125	0.659063	0	
* 2	2020-06-03 10:22:54	1	2	18.7082	-3.71112	0.017	0.308	23.3	60	0.633027	0.688784	0	
* 3	2020-06-03 10:24:38	3	1	11.7386	-3.4868	0.016	0.31	23	59	0.649261	0.699179	0	
* 4	2020-06-03 10:26:04	3	2	14.3511	-4.05283	0.011	0.308	22.8	60	0.710573	0.740923	0	
* 5	2020-06-03 10:27:38	2	1	7.2771	-1.96623	0.012	0.306	22.8	59	0.889028	0.951773	0	
* 6	2020-06-03 10:29:04	2	2	9.06485	-2.29356	0.011	0.298	22.8	60	0.877855	0.917576	0	
* 7	2020-06-03 10:30:41	4	1	9.83503	-2.50341	0.012	0.298	22.8	59	0.654464	0.727792	0	
* 8	2020-06-03 10:32:08	4	2	11.7297	-2.83049	0.006	0.209	23	60	0.452077	0.398191	0	
* 9	2020-06-03 10:33:59	6	1	8.05942	-1.70426	0.009	0.268	23.3	59	0.903661	0.974259	0	
* 10	2020-06-03 10:35:25	6	2	12.0388	-2.09933	0.01	0.269	23.3	60	0.828164	0.841361	0	
* 11	2020-06-03 10:37:14	7	1	11.6138	-3.38226	0.015	0.285	23.3	60	0.697347	0.664571	0	
* 12	2020-06-03 10:38:40	7	2	15.6694	-4.35361	0.015	0.288	23.3	59	0.699302	0.703955	0	
* 13	2020-06-03 10:40:23	8	1	6.95787	-2.87012	0	0	23.3	59	0.955679	0.931659	0	
* 14	2020-06-03 10:41:49	8	2	9.97152	-3.75871	0.007	0.239182	23.5545	59	0.896969	0.912872	0	
* 15	2020-06-03 10:43:27	5	1	0	0	0	0	23.3	60	0	0	0	
* 16	2020-06-03 10:44:53	5	2	37.3558	-7.05993	0.007	0.187	23.3	60	0.809088	0.866805	0	
* 17	2020-06-03 10:46:37	11	1	7.5421	-1.07502	0	0	23.3	60	0.829178	0.76595	0	
* 18	2020-06-03 10:48:03	11	2	8.18129	-1.16905	0.019	0.268	23.5	60	0.955384	0.964226	0	
* 19	2020-06-03 10:49:43	9	1	18.4114	-1.75365	0.019	0.27	23.7	60	0.698461	0.730908	0	
* 20	2020-06-03 10:51:09	9	2	26.4013	-2.32905	0.032	0.352	23.7	60	0.919962	0.883671	0	
* 21	2020-06-03 10:52:55	12	1	6.9288	-0.788658	0.0306667	0.3552	23.7	60	0.719545	0.677245	0	
* 22	2020-06-03 10:54:20	12	2	13.5413	-1.52022	0.027	0.367	24.2	59	0.888905	0.924099	0	
* 23	2020-06-03 10:56:11	10	1	16.9657	-1.69638	0.033	0.354	24.7	60	0.639646	0.822868	0	
* 24	2020-06-03 10:57:37	10	2	18.55	-1.67193	0.033	0.353	24.7	60	0.688939	0.803367	0	
* 25	2020-06-03 10:59:45	13	1	16.0865	-3.18251	0	0	24.7	60	0.901807	0.851476	0	
* 26	2020-06-03 11:01:10	13	2	22.5778	-4.62809	0.016	0.23	24.7	59	0.795569	0.786431	0	
* 27	2020-06-03 11:02:55	14	1	12.0001	-1.90268	0.0224	0.27	24.7	60	0.786616	0.801582	0	
* 28	2020-06-03 11:04:20	14	2	19.4708	-3.06047	0.039	0.383	24.7	59	0.694675	0.723089	0	
* 29	2020-06-03 11:05:59	15	1	13.3474	-2.78865	0.046	0.441	24.7	60	0.463153	0.982015	0	
* 30	2020-06-03 11:07:25	15	2	20.3868	-3.66969	0.048	0.441	24.7	60	0.737931	0.764448	0	
* 31	2020-06-03 11:10:47	20	1	9.68526	-1.66987	0	0	24.7	60	0.567949	0.371769	0	
* 32	2020-06-03 11:12:13	20	2	12.4362	-2.20354	0.018	0.32	24.7	60	0.763227	0.780333	0	
* 33	2020-06-03 11:13:46	19	1	8.4061	-1.18916	0.018	0.323	24.7	60	0.582849	0.756776	0	
* 34	2020-06-03 11:15:12	19	2	9.18267	-1.302	0.023	0.335	24.4	59	0.693436	0.718215	0	
* 35	2020-06-03 11:17:02	17	1	10.667	-1.63953	0.018	0.346	24.4	60	0.750656	0.442498	0	
* 36	2020-06-03 11:18:28	17	2	17.1289	-2.63842	0.018	0.347	24.4	60	0.587728	0.610188	0	
* 37	2020-06-03 11:20:02	18	1	14.8184	-3.01062	0.018	0.322	24.2	60	0.694279	0.776299	0	
* 38	2020-06-03 11:21:28	18	2	0	0	0.018	0.324	24.2	60	0	0	0	
* 39	2020-06-03 11:23:25	21	1	13.9159	-2.46946	0.002	0.031	24.2	59	0.932337	0.947008	0	
* 40	2020-06-03 11:24:51	21	2	18.243	-2.65227	0.0154	0.2952	24.2	60	0.985584	0.983892	0	
* 41	2020-06-03 11:26:28	24	1	13.8453	-1.91555	0.015	0.296	24.2	59	0.309394	0.320843	0	
* 42	2020-06-03 11:27:55	24	2	18.1796	-2.33786	0.03	0.428	24.12	60	0.664137	0.670724	0	
* 43	2020-06-03 11:29:35	23	1	19.6153	-2.60887	0.03	0.428	23.9	59	0.694875	0.65085	0	
* 44	2020-06-03 11:31:01	23	2	23.0414	-3.00895	0.023	0.364	23.7	60	0.616217	0.59484	0	
* 45	2020-06-03 11:33:02	22	1	19.4175	-1.73627	0.033	0.436	23.7	60	0.772404	0.768147	0	
* 46	2020-06-03 11:34:27	22	2	22.2453	-2.02823	0.032	0.439	23.7	59	0.758715	0.696996	0	
* 47	2020-06-03 11:36:27	28	1	72.2034	-3.64227	0.003	0.044	23.5	59	0.475862	0.627931	0	
* 48	2020-06-03 11:37:53	28	2	81.1344	-4.05646	0.038	0.449	23.5	59	0.59521	0.721928	0	
* 49	2020-06-03 11:39:32	26	1	4.99187	-0.471162	0.037	0.449	23.3	60	0.839989	0.846182	0	
* 50	2020-06-03 11:40:58	26	2	5.94399	-0.240065	0.031	0.41	23.3	60	0.850876	-2.53768	0	
* 51	2020-06-03 11:45:32	25	1	29.5139	-2.53641	0.025	0.388	23	60	0.837443	0.773108	0	
* 52	2020-06-03 11:46:58	25	2	32.8455	-2.8175	0.025	0.388	23	60	0.557825	0.659565	0	
* 53	2020-06-03 11:48:38	27	1	23.5292	-0.964971	0.025	0.388	23	60	0.582368	-0.332881	0	
* 54	2020-06-03 11:50:04	27	2	24.3415	-1.0764	0.032	0.405	23.3	60	0.607679	0.782416	0	
* 55	2020-06-03 11:51:49	30	1	10.6724	-1.08851	0.0354545	0.415545	23.3	59	0.704179	0.740416	0	
* 56	2020-06-03 11:53:15	30	2	0	0	0.024	0.357	23.3	59	0	0	0	
* 57	2020-06-03 11:54:53	29	1	12.1714	-0.891596	0.023	0.359	23.3	59	0.775498	0.654944	0	
* 58	2020-06-03 11:56:20	29	2	13.1454	-1.09164	0.022	0.34	23.3	60	0.900575	0.874614	0	
* 59	2020-06-03 11:57:55	31	1	4.50077	-0.539205	0.0236364	0.347773	23.3	59	0.894105	0.803672	0	
* 60	2020-06-03 11:59:22	31	2	5.48623	-0.722646	0.026	0.363	23.3	60	0.68875	0.847116	0	
* 61	2020-06-03 12:00:57	32	1	0	0	0.027	0.4	23	60	0	0	0	
* 62	2020-06-03 12:02:23	32	2	8.88813	-1.17162	0.026	0.403	23.3	60	0.5375	0.648591	0	
* 63	2020-06-03 12:04:31	36	1	12.8078	-1.69663	0.003	0.069	23	59	0.806636	0.771713	0	
* 64	2020-06-03 12:05:57	36	2	16.8155	-2.12813	0.028	0.428	23.3	59	0.729457	0.740258	0	
* 65	2020-06-03 12:07:34	34	1	0	0	0.028	0.425	23	60	0	0	0	
* 66	2020-06-03 12:09:00	34	2	16.1202	-1.42505	0.034	0.424	23.3	60	0.540904	0.679577	0	
* 67	2020-06-03 12:10:47	35	1	15.7228	-1.20115	0.0345455	0.427	23	59	0.586708	0.707374	0	
* 68	2020-06-03 12:12:13	35	2	16.2361	-1.25055	0.03	0.405	23.3	60	0.70334	0.64138	0	
* 69	2020-06-03 12:13:52	33	1	21.1136	-0.950735	0.0303333	0.4	23.3	60	0.588452	0.676897	0	
* 70	2020-06-03 12:15:18	33	2	0	0	0.029	0.427	23.3	60	0	0	0	
* 71	2020-06-03 12:17:08	40	1	22.05	-3.24024	0.023	0.334	23.3	60	0.590985	0.675512	0	
* 72	2020-06-03 12:18:34	40	2	21.9623	-2.84435	0.023	0.339	23.3	60	0.95663	0.727799	0	
* 73	2020-06-03 12:20:29	38	1	19.0102	-2.88234	0.003	0.029	23.3	60	0.556062	0.590366	0	
* 74	2020-06-03 12:21:55	38	2	0	0	0.027	0.381	23.5	59	0	0	0	
* 75	2020-06-03 12:23:57	39	1	76.0385	-7.36738	0.033	0.385	23.5	59	0.627211	0.618643	0	
* 76	2020-06-03 12:25:23	39	2	79.3456	-7.91958	0.033	0.386	23.7	59	0.801155	0.823667	0	
* 77	2020-06-03 12:27:16	37	1	16.0218	-1.18944	0.023	0.282	23.7	60	0.918147	0.933413	0	
* 78	2020-06-03 12:28:42	37	2	14.9007	-1.15432	0.024	0.28	23.7	60	0.693266	0.588999	0	
* 79	2020-06-03 12:30:31	41	1	15.2139	-2.10922	0.001	0	23.7	60	0.709202	0.674119	0	
* 80	2020-06-03 12:31:57	41	2	0	0	0.033	0.349	23.7	60	0	0	0	
* 81	2020-06-03 12:33:37	42	1	23.9691	-3.45459	0.034	0.348	23.7	60	0.799057	0.854049	0	
* 82	2020-06-03 12:35:03	42	2	0	0	0.028	0.36	23.9	60	0	0	0	
* 83	2020-06-03 12:39:44	44	1	16.764	-2.67862	0.031	0.391	23.9	59	0.933644	0.920675	0	
* 84	2020-06-03 12:41:10	44	2	0	0	0.031	0.394	23.9	60	0	0	0	
* 85	2020-06-03 12:43:17	45	1	9.14499	-0.794094	0.032	0.391	23.9	60	0.877729	0.898309	0	
* 86	2020-06-03 12:44:43	45	2	11.0847	-1.07359	0.032	0.397	23.7	60	0.921798	0.901217	0	
* 87	2020-06-03 12:46:18	46	1	15.0888	-3.31369	0.002	0.016	23.5	59	0.426546	0.523505	0	
* 88	2020-06-03 12:47:45	46	2	20.064	-4.22744	0.018	0.275	23.5	60	0.558578	0.663533	0	
* 89	2020-06-03 12:49:20	47	1	15.3633	-2.83325	0.002	0.022	23.5	60	0.491655	0.518242	0	
* 90	2020-06-03 12:50:46	47	2	24.0825	-4.16505	0.026	0.37	23.5	60	0.671977	0.728671	0	
* 91	2020-06-03 12:52:22	48	1	9.07798	-1.77655	0.003	0.023	23.5	60	0.924543	0.804161	0	
* 92	2020-06-03 12:53:48	48	2	11.9469	-2.35863	0.0288	0.371	23.54	60	0.830176	0.903355	0	
