Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 22	2022-02-08 09:54:34	39	2	0.15203	0.241204	0	0.098	3.6	60	0.53637	0.428229	0	
* 23	2022-02-08 09:56:44	37	1	0.285213	0.421253	0.002	0.18	3.4	60	0.148656	0.623535	0	
* 24	2022-02-08 09:58:10	37	2	0.270109	-0.00716907	0.002	0.184	3.4	60	0.221639	-3.65348	0	
* 25	2022-02-08 10:00:27	33	1	0.679215	-0.112652	0	0	2.9	60	0.676222	0.570777	0	
* 26	2022-02-08 10:01:52	33	2	0.477753	-0.0379339	0.00933333	0.101533	3.1	60	0.620143	0.127487	0	
* 27	2022-02-08 10:03:37	35	1	0.580655	-0.106282	0.002	0.103	3.1	60	0.538698	-2.34413	0	
* 28	2022-02-08 10:05:03	35	2	0	0.0267908	0	0.116	2.9	60	0	0.211935	0	
* 29	2022-02-08 10:07:06	34	1	1.08409	-0.149726	0.001	0.075	2.9	60	0.868455	0.697423	0	
* 30	2022-02-08 10:08:32	34	2	0.734038	-0.0601576	0	0.084	2.9	60	0.70041	0.234609	0	
* 31	2022-02-08 10:10:31	36	1	0.0832561	-0.138438	0.001	0.094	3	60	0.0291869	-1.09038	0	
* 32	2022-02-08 10:11:56	36	2	0	-0.22968	0	0.09	3.1	60	0	-0.774018	0	
* 33	2022-02-08 10:14:12	29	1	0.115901	0.554523	0	0.037	3.4	60	0.0802907	0.462546	0	
* 34	2022-02-08 10:15:38	29	2	0.0390296	0.5372	0	0.055	3.8	60	0.0144974	-0.330757	0	
* 35	2022-02-08 10:17:27	30	1	0.170983	-0.228356	0	0	3.8	60	0.0142697	-1.74423	0	
* 36	2022-02-08 10:18:52	30	2	0	0	0	0.0699333	4	60	0	0	0	
* 37	2022-02-08 10:20:45	31	1	1.11912	-0.0929058	0	0.0946	3.9	60	0.142587	0.0283494	0	
* 38	2022-02-08 10:22:10	31	2	0	0	0	0.073	3.8	60	0	0	0	
* 39	2022-02-08 10:24:09	32	1	0	0	0	0.048	3.7	60	0	0	0	
* 40	2022-02-08 10:25:34	32	2	0.463882	-0.279649	0	0.055	3.7	60	0.627003	-0.620002	0	
* 41	2022-02-08 10:27:34	27	1	2.04272	-0.106733	0	0	3.7	60	0.880326	0.626056	0	
* 42	2022-02-08 10:28:59	27	2	1.22419	-0.136248	0	0.054	3.9	60	0.863467	-1.37733	0	
* 43	2022-02-08 10:32:11	25	1	0.869621	-0.953897	0.002	0.112	3.9	60	0.838492	0.514133	0	
* 44	2022-02-08 10:33:37	25	2	0.717169	-0.0880748	0	0.059	4	60	0.783218	-0.982242	0	
* 45	2022-02-08 10:35:30	26	1	2.41888	-0.256028	0	0	4	60	0.959981	0.801974	0	
* 46	2022-02-08 10:36:56	26	2	1.69174	-0.187916	0	0.061	4	60	0.958139	0.738159	0	
* 47	2022-02-08 10:38:41	28	1	4.01892	-0.437462	0	0.067	4	60	0.956643	0.533538	0	
* 48	2022-02-08 10:40:06	28	2	3.66448	-0.3266	0	0.046	4.3	60	0.979045	0.541698	0	
* 49	2022-02-08 10:42:01	22	1	1.32398	-0.463623	0	0.041	4.3	60	0.924672	-0.078535	0	
* 50	2022-02-08 10:43:27	22	2	1.74046	-0.261954	0	0.054	4.3	60	0.862383	0.812525	0	
* 51	2022-02-08 10:45:12	23	1	1.59222	-0.268735	0	0.04	4.2	60	0.90589	0.724738	0	
* 52	2022-02-08 10:46:38	23	2	1.1111	-0.211441	0	0.05	4.4	60	0.888725	-4.43381	0	
* 53	2022-02-08 10:48:36	21	1	1.24742	-0.414849	0	0	4.4	60	0.828607	0.674349	0	
* 54	2022-02-08 10:50:03	21	2	0.92853	-0.487873	0	0.043	4.6	60	0.8522	0.632915	0	
* 55	2022-02-08 10:51:58	24	1	1.20745	-0.18082	0	0.028	4.9	60	0.849294	0.490356	0	
* 56	2022-02-08 10:53:24	24	2	0	0	0	0.04	5	60	0	0	0	
* 57	2022-02-08 10:55:26	20	1	0	0	0	0	4.9	60	0	0	0	
* 58	2022-02-08 10:56:52	20	2	0.919024	-0.195638	0	0.0315333	5.12667	60	0.759091	0.814043	0	
* 59	2022-02-08 10:59:58	19	1	0.486264	-0.113545	0	0.039	5.5	60	0.535197	0.472193	0	
* 60	2022-02-08 11:01:23	19	2	0.464282	-0.1145	0	0.036	5.5	60	0.449107	0.630229	0	
* 61	2022-02-08 11:03:28	18	1	0.709028	-0.377046	0	0.015	5.5	60	0.656433	-3.36743	0	
* 62	2022-02-08 11:04:54	18	2	0.922868	-0.56422	0	0.052	5.3	60	0.681427	0.974879	0	
* 63	2022-02-08 11:06:54	17	1	2.92033	-1.87222	0	0.013	5.3	60	0.958495	0.990034	0	
* 64	2022-02-08 11:08:20	17	2	1.51032	-0.567749	0	0.021	5.6	60	0.901411	0.965108	0	
* 65	2022-02-08 11:13:39	16	1	0.785911	-0.20526	0	0	6	60	0.810762	0.425095	0	
* 66	2022-02-08 11:15:05	16	2	0	0	0	0.044	6.1	60	0	0	0	
* 67	2022-02-08 11:21:58	15	1	0	0	0	0.012	5.9	60	0	0	0	
* 68	2022-02-08 11:23:24	15	2	1.00516	-0.5047	0	0.012	5.9	60	0.814465	0.848759	0	
* 69	2022-02-08 11:25:17	14	1	0.829043	-0.426441	0.001	0.008	5.9	60	0.788951	0.604392	0	
* 70	2022-02-08 11:26:43	14	2	0.844424	-0.412414	0	0.032	5.9	60	0.79459	0.948909	0	
* 71	2022-02-08 11:28:58	10	1	0.974409	-0.154023	0	0.031	6	60	0.702377	0.652479	0	
* 72	2022-02-08 11:29:37	10	2	35061.3	16412.6	0	0.033	6.1	12	-3.85135	-6.68526	-62.6667	
* 73	2022-02-08 11:54:37	12	1	-4.22151	-9.99316	0	0.045	5.9	60	0.495555	0.0851701	16	
* 74	2022-02-08 11:56:02	12	2	-4.20039	-188.12	0	0.047	5.9	60	-0.59092	0.0541658	8	
* 75	2022-02-08 11:58:02	9	1	0	0	0	0.021	6	60	0	0	16	
* 76	2022-02-08 11:59:28	9	2	0.14441	-0.189399	0	0.022	6.3	60	0.0683378	0.831984	11.2	
* 77	2022-02-08 12:02:30	11	1	0.169433	0.0314444	0	0.034	6.5	60	0.0874471	-1.0118	0	
* 78	2022-02-08 12:03:56	11	2	0.275938	-0.0182633	0	0.03	6.7	60	0.231628	0.0319952	0	
* 79	2022-02-08 12:06:07	5	1	1.01091	-0.862534	0	0.004	7	60	0.784865	0.951593	0	
* 80	2022-02-08 12:07:33	5	2	0	0	0	0.001	7.4	60	0	0	0	
* 81	2022-02-08 12:09:23	8	1	1.21717	-1.34932	0	0	8	60	0.782176	0.84894	0	
* 82	2022-02-08 12:10:49	8	2	1.05321	-1.02165	0	-0.00266667	8.4	60	0.721703	0.847114	0	
* 83	2022-02-08 12:12:43	7	1	0.637097	-0.271626	0	0.015	8.4	60	0.467996	0.870578	0	
* 84	2022-02-08 12:14:08	7	2	0.902236	-0.383582	0	0.026	8.3	60	0.661779	0.870068	0	
* 85	2022-02-08 12:15:58	6	1	0	0	0	0.022	8.2	60	0	0	0	
* 86	2022-02-08 12:17:24	6	2	1.01855	-0.339938	0	0.038	8.2	60	0.62223	0.629661	0	
* 87	2022-02-08 12:19:15	4	1	0.735076	-0.318807	0	0	8.1	60	0.564451	0.577125	0	
* 88	2022-02-08 12:20:41	4	2	1.1626	-0.351217	0	0.029	8.1	60	0.694664	0.850948	0	
* 89	2022-02-08 12:22:30	2	1	1.13724	-0.485797	0	0	8.3	60	0.65571	0.935611	0	
* 90	2022-02-08 12:23:56	2	2	0	0	0	0.037	8.3	60	0	0	0	
* 91	2022-02-08 12:25:34	3	1	0.505251	-0.261833	0	0.043	8.3	60	0.387678	0.867974	0	
* 92	2022-02-08 12:26:59	3	2	0.671582	-0.233839	0	0.033	8.6	60	0.413088	0.709327	0	
* 93	2022-02-08 12:28:48	1	1	0.403766	-0.171162	0	0.0406	8.64	60	0.289919	0.654945	0	
* 94	2022-02-08 12:30:14	1	2	0.699425	-0.217537	0	0.03	8.5	60	0.52978	0.501929	0	
