Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2022-01-10 12:09:51	48	1	0.371774	-0.132423	0.025	0.384	12.6	59	0.375021	0.569402	0	
* 2	2022-01-10 12:11:17	48	2	0	0	0.026	0.386227	11.5273	59	0	0	0	
* 3	2022-01-10 12:13:06	47	1	0.864534	-0.546402	0.026	0.387	9.5	60	0.753214	0.878369	0	
* 4	2022-01-10 12:14:31	47	2	0.533787	-0.191288	0.017	0.387	8.8	59	0.433981	0.660359	0	
* 5	2022-01-10 12:16:09	46	1	0.923564	-0.430931	0.017	0.391	8.3	59	0.716475	0.959146	0	
* 6	2022-01-10 12:17:35	46	2	1.13259	-0.503765	0.025	0.433	7.1	59	0.75162	0.95127	0	
* 7	2022-01-10 12:19:31	45	1	0.861086	-0.16685	0.019	0.404	6.1	60	0.709894	0.603007	0	
* 8	2022-01-10 12:20:57	45	2	0.836613	-0.119968	0.019	0.407	4.9	60	0.660889	0.59837	0	
* 9	2022-01-10 12:23:36	44	1	0.639815	-0.271777	0.003	0.184	3.2	59	0.608794	0.505035	0	
* 10	2022-01-10 12:25:02	44	2	0.775671	-0.26395	0.013	0.266	2.9	59	0.670707	0.851996	0	
* 11	2022-01-10 12:27:05	42	1	0.857474	-0.29328	0	0	2.4	59	0.742312	0.718995	0	
* 12	2022-01-10 12:28:31	42	2	0.781021	-0.289863	0.026	0.428	1.8	60	0.798705	0.855102	0	
* 13	2022-01-10 12:30:40	41	1	0.882636	-0.425857	0.024	0.334	1.7	60	0.69907	0.732031	0	
* 14	2022-01-10 12:32:05	41	2	1.01348	-0.368063	0.027	0.334	1.8	59	0.796892	0.866862	0	
* 15	2022-01-10 12:34:15	43	1	0.57309	-0.177364	0	0	1.9	59	0.656302	0.514915	0	
* 16	2022-01-10 12:35:41	43	2	0.737776	-0.108041	0.023	0.297	2.2	59	0.531127	0.181647	0	
* 17	2022-01-10 12:39:22	38	1	0	0	0.004	0.111	1.9	59	0	0	0	
* 18	2022-01-10 12:40:48	38	2	0.916896	-0.266947	0.029	0.368	2	59	0.830532	0.583666	0	
* 19	2022-01-10 12:42:39	40	1	1.14371	-0.30249	0	0.082	2.3	59	0.7912	0.552127	0	
