Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 18	2021-06-08 09:04:43	10	2	11.801	-0.354795	0.046	0.411	24.9	59	0.989951	0.44542	0	
* 19	2021-06-08 09:07:03	12	1	8.3315	-0.0848385	0.027	0.355	24.9	59	0.922187	-0.959638	0	
* 20	2021-06-08 09:08:29	12	2	7.68045	-0.030551	0.027	0.355	24.9	59	0.998393	-3.58844	0	
* 21	2021-06-08 09:10:41	9	1	26.31	-2.78852	0	0	24.9	59	0.971205	0.941938	0	
* 22	2021-06-08 09:12:07	9	2	23.7198	-2.39159	0.027	0.341	24.9	60	0.998916	0.980814	0	
* 23	2021-06-08 09:14:35	11	1	7.79937	-0.577523	0.001	0.017	24.9	59	0.976313	0.763973	0	
* 24	2021-06-08 09:16:01	11	2	3.15025	-0.130762	0.032	0.4	24.7	60	0.982863	0.298238	0	
* 25	2021-06-08 09:18:45	13	1	15.9762	-2.13281	0	0	24.7	59	0.994925	0.981933	0	
* 26	2021-06-08 09:20:11	13	2	14.1466	-1.75657	0.006	0.089	25.1	60	0.830265	0.772687	0	
* 27	2021-06-08 09:22:27	14	1	20.1752	-1.99211	0.001	0.003	25.1	59	0.979747	0.981492	0	
* 28	2021-06-08 09:23:53	14	2	19.1993	-1.98026	0.017	0.205	25.4	59	0.791245	0.807328	0	
* 29	2021-06-08 09:26:03	15	1	34.9886	-1.14666	0.047	0.466	25.4	59	0.997868	0.967949	0	
* 30	2021-06-08 09:27:29	15	2	0	0	0.045	0.47	25.4	60	0	0	0	
* 31	2021-06-08 09:30:14	16	1	7.0802	-0.189971	0.04	0.443	24.9	59	0.994249	0.588639	0	
* 32	2021-06-08 09:31:40	16	2	0	0	0.041	0.443	24.9	60	0	0	0	
* 33	2021-06-08 09:37:25	17	1	21.7512	-2.85185	0	0	25.1	59	0.992582	0.596858	0	
* 34	2021-06-08 09:38:51	17	2	19.1196	-2.91593	0	0	25.1	60	0.942694	0.975268	0	
* 35	2021-06-08 09:41:25	18	1	16.7127	-2.51605	0	0	25.4	59	0.997086	0.93301	0	
* 36	2021-06-08 09:42:50	18	2	15.0514	-2.29425	0.008	0.176	25.4	59	0.997227	0.992387	0	
* 37	2021-06-08 09:44:59	20	1	0	0	0.023	0.393	25.4	60	0	0	0	
* 38	2021-06-08 09:46:25	20	2	14.6342	-0.838284	0.023	0.393	25.4	59	0.961288	0.835993	0	
* 39	2021-06-08 09:48:24	19	1	11.9348	13.8094	0.017	0.337	25.1	59	0.989871	0.0270705	0	
* 40	2021-06-08 09:49:50	19	2	5.81594	-0.3422	0.0167727	0.345455	25.1	59	0.996244	0.837272	0	
* 41	2021-06-08 09:52:41	21	1	37.418	-5.80541	0	0	25.1	59	0.997165	0.997823	0	
* 42	2021-06-08 09:54:06	21	2	14.0357	-2.25309	0.011	0.221	25.4	59	0.996861	0.952667	0	
* 43	2021-06-08 09:56:18	24	1	16.9383	-1.46928	0.023	0.394	25.4	60	0.998319	0.966663	0	
* 44	2021-06-08 09:57:43	24	2	14.4067	-1.23058	0.023	0.397	25.4	60	0.763727	0.797053	0	
* 45	2021-06-08 10:00:03	23	1	10.6188	-0.452785	0.018	0.353	25.1	59	0.996579	-0.169091	0	
* 46	2021-06-08 10:01:30	23	2	8.53688	-0.497333	0.018	0.356	25.1	60	0.98271	0.79232	0	
* 47	2021-06-08 10:04:16	22	1	50.8015	-3.31307	0.024	0.384	25.1	59	0.99545	0.990532	0	
* 48	2021-06-08 10:05:43	22	2	16.2181	-0.935293	0.025	0.384	25.1	60	0.74113	-0.800521	0	
* 49	2021-06-08 10:09:06	28	1	17.8526	-0.690236	0.031	0.411	24.9	59	0.752372	0.931558	0	
* 50	2021-06-08 10:10:31	28	2	0	0	0.03	0.414	24.9	59	0	0	0	
* 51	2021-06-08 10:13:17	25	1	23.3802	-0.974701	0.022	0.333	24.9	59	0.997823	0.838121	0	
* 52	2021-06-08 10:14:43	25	2	15.7648	-0.925279	0.022	0.336	24.7	59	0.997997	0.891713	0	
* 53	2021-06-08 10:16:54	26	1	0	0	0.0200455	0.323455	24.6727	59	0	0	0	
* 54	2021-06-08 10:18:20	26	2	21.1584	-0.954136	0.028	0.404	24.7	59	0.993977	0.974509	0	
* 55	2021-06-08 10:22:13	27	1	11.3602	-0.0210111	0.032	0.423	24.7	60	0.846279	-52.3296	0	
* 56	2021-06-08 10:23:38	27	2	14.8413	6.57925	0.033	0.423	24.7	59	0.517719	0.122076	0	
* 57	2021-06-08 10:26:42	30	1	16.8316	-0.796341	0.028	0.394	24.9	59	0.997185	0.979492	0	
* 58	2021-06-08 10:28:09	30	2	14.002	-0.784368	0.028	0.397	24.9	60	0.982252	0.983818	0	
* 59	2021-06-08 10:30:39	31	1	19.9051	-0.781525	0	0	24.9	59	0.991153	0.890308	0	
* 60	2021-06-08 10:32:05	31	2	5.74853	0.181455	0.027	0.417	24.9	59	0.944166	0.334927	0	
* 61	2021-06-08 10:35:10	29	1	39.8175	-2.21714	0.019	0.272	24.9	59	0.99814	0.879744	0	
* 62	2021-06-08 10:36:36	29	2	39.8757	-24.1768	0.019	0.274	24.9	60	0.997115	0.000847343	0	
* 63	2021-06-08 10:40:17	32	1	8.83369	-0.350611	0.021	0.312	24.9	59	0.957641	-8.03911	0	
* 64	2021-06-08 10:41:43	32	2	14.6161	-0.591711	0.021	0.316	24.9	60	0.489398	0.903379	0	
* 65	2021-06-08 10:44:14	36	1	16.1413	-0.665735	0.028	0.414	24.9	59	0.99361	0.0831472	0	
* 66	2021-06-08 10:45:40	36	2	8.87775	-0.580599	0.028	0.417	24.9	60	0.912664	0.911299	0	
* 67	2021-06-08 10:47:54	34	1	20.0451	-0.968439	0.0275455	0.431591	24.9273	59	0.997265	0.104144	0	
* 68	2021-06-08 10:49:19	34	2	12.3791	-0.862483	0.023	0.335	24.9	59	0.827324	0.72069	0	
* 69	2021-06-08 10:51:57	35	1	8.71631	0.0405769	0.00877273	0.138636	24.9	59	0.9884	-10.8559	0	
* 70	2021-06-08 10:53:23	35	2	3.75399	0.000880498	0.02	0.338	24.9	59	0.758038	-34.8212	0	
* 71	2021-06-08 10:55:51	33	1	20.6306	-1.84676	-0.00663636	-0.108182	24.9	59	0.998558	0.902143	0	
* 72	2021-06-08 10:57:17	33	2	18.1123	-1.1291	0.029	0.406	24.9	59	0.965471	0.779215	0	
* 73	2021-06-08 11:00:06	37	1	28.3153	-2.832	0.021	0.308	25.1	59	0.998393	0.948382	0	
* 74	2021-06-08 11:01:32	37	2	20.2524	-2.2341	0.021	0.308	25.1	59	0.785671	0.809354	0	
* 75	2021-06-08 11:03:40	39	1	18.3295	-1.26793	0.001	0.02	25.4	59	-0.379448	0.980403	0	
* 76	2021-06-08 11:05:06	39	2	19.1439	-1.16829	0.038	0.449	25.4	60	0.544201	0.778237	0	
* 77	2021-06-08 11:07:46	40	1	35.69	-3.041	0.001	0.009	25.4	60	0.997729	0.966039	0	
* 78	2021-06-08 11:09:11	40	2	16.1509	-1.98509	0.021	0.311	25.4	59	0.909878	0.95211	0	
* 79	2021-06-08 11:11:16	38	1	40.123	-0.933255	0.015	0.281	25.1	59	0.964319	0.936086	0	
* 80	2021-06-08 11:12:43	38	2	13.8065	-0.85619	0.015	0.28	25.1	60	0.988861	0.968055	0	
* 81	2021-06-08 11:14:55	43	1	16.5141	-1.66014	0.0126	0.258	25.1	60	0.945532	-0.405795	0	
* 82	2021-06-08 11:16:20	43	2	16.2265	-1.24018	0.026	0.405	25.4	59	0.712111	0.930606	0	
* 83	2021-06-08 11:18:37	44	1	18.2626	-1.1906	0	0	25.4	59	0.977153	0.472246	0	
* 84	2021-06-08 11:20:03	44	2	11.2916	-1.04923	0.036	0.414	25.4	60	0.717757	-0.0835987	0	
* 85	2021-06-08 11:22:15	42	1	8.54364	-1.00325	0.023	0.267	25.4	59	0.990749	-0.188324	0	
* 86	2021-06-08 11:23:41	42	2	6.51981	-0.994865	0.024	0.263	25.6	59	0.936477	0.96679	0	
* 87	2021-06-08 11:26:19	41	1	12.7952	-1.59238	0.028	0.332	25.6	60	0.912009	0.588006	0	
* 88	2021-06-08 11:27:45	41	2	13.8083	-1.50034	0.028	0.332	25.9	59	0.95127	0.939292	0	
* 89	2021-06-08 11:30:25	45	1	26.0504	-0.431275	0.007	0.127	25.9	59	0.992219	0.585532	0	
* 90	2021-06-08 11:31:51	45	2	0	0	0.032	0.407	25.9	60	0	0	0	
* 91	2021-06-08 11:34:34	46	1	18.8571	-2.7211	0.031	0.41	25.6	59	0.993656	0.992841	0	
* 92	2021-06-08 11:35:59	46	2	13.7657	-1.61363	0.021	0.292	25.9	59	0.995568	0.989026	0	
* 93	2021-06-08 11:38:16	47	1	0	0	0.028	0.414	25.9	60	0	0	0	
* 94	2021-06-08 11:39:41	47	2	0	0	0.028	0.414	25.9	59	0	0	0	
* 95	2021-06-08 11:41:56	48	1	11.3153	-0.498196	0.0278182	0.401182	25.9	59	0.982512	-1.15092	0	
* 96	2021-06-08 11:43:21	48	2	6.40988	-0.398429	0.026	0.324	25.9	59	0.985143	0.669335	0	
