Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 23	2020-12-07 12:15:23	13	1	3.32279	-0.714085	0	0.003	6.6	60	0.944431	0.970195	0	
* 24	2020-12-07 12:16:50	13	2	2.05051	-0.574188	0	0.002	6.5	60	0.969125	0.567482	0	
* 25	2020-12-07 12:20:02	14	1	4.27146	-0.367352	0	-0.0056	6.68	60	0.850228	0.044507	0	
* 26	2020-12-07 12:21:29	14	2	4.23729	-0.882091	0	0.012	6.4	60	0.95414	0.899889	0	
* 27	2020-12-07 12:24:06	15	1	0.953001	-0.232446	0	0.00933333	6.55333	60	0.871906	-24.944	0	
* 28	2020-12-07 12:25:32	15	2	1.05416	-0.201083	0	0.005	6.9	60	0.866378	0.822221	0	
* 29	2020-12-07 12:28:31	16	1	1.23846	-0.0925136	0	0.002	7.1	59	0.864539	-0.0145172	0	
* 30	2020-12-07 12:29:58	16	2	1.35382	-0.265461	0	0.006	7.2	60	0.88615	0.408504	0	
* 31	2020-12-07 12:45:51	17	1	2.53537	-0.524347	0	0.006	6.2	60	0.977625	0.962087	0	
* 32	2020-12-07 12:47:17	17	2	1.95193	-0.426041	0	0.004	6.4	59	0.961348	0.900263	0	
* 33	2020-12-07 12:49:44	18	1	1.38767	-1.29392	0	0	6.5	60	0.930945	0.117525	0	
* 34	2020-12-07 12:51:11	18	2	0.925864	-0.140155	0	0.001	6.7	60	0.902583	-2.71974	0	
* 35	2020-12-07 12:53:36	19	1	0.54654	-0.0739718	0	0	6.9	59	0.746308	-0.359245	0	
* 36	2020-12-07 12:55:02	19	2	0.787281	-0.098883	0	0	6.9	60	0.790419	-0.330245	0	
* 37	2020-12-07 12:57:39	20	1	3.78601	-0.21623	0	0	7.1	60	0.947626	0.863404	0	
* 38	2020-12-07 12:59:05	20	2	1.62462	-0.16992	0	0.000181818	7.33636	59	0.930676	0.583523	0	
* 39	2020-12-07 13:02:34	24	1	2.26185	-0.199637	0	0.001	7.5	59	0.939007	0.818353	0	
* 40	2020-12-07 13:04:01	24	2	1.25725	-0.124829	0	0.003	7.4	60	0.894865	0.397459	0	
* 41	2020-12-07 13:06:23	23	1	0	0	0	0	7.5	60	0	0	0	
* 42	2020-12-07 13:07:49	23	2	1.35143	-0.147783	0	0	7.6	60	0.872694	0.694283	0	
* 43	2020-12-07 13:10:19	21	1	0	0	0	0	7.5	60	0	0	0	
* 44	2020-12-07 13:11:45	21	2	1.74005	-0.389397	0	0.001	7.4	60	0.957017	0.936241	0	
* 45	2020-12-07 13:14:11	22	1	1.15553	-0.240352	0	0	7.5	60	0.805317	0.109421	0	
* 46	2020-12-07 13:15:36	22	2	1.15552	-0.719173	0	0.001	7.6	60	0.873852	0.00195421	0	
* 47	2020-12-07 13:18:08	28	1	2.25637	-0.170952	0	0	7.8	60	0.963722	-0.25951	0	
* 48	2020-12-07 13:19:35	28	2	1.94924	-0.177981	0	0.001	7.8	60	0.919893	0.258322	0	
* 49	2020-12-07 13:22:21	26	1	0.843161	-0.194778	0	0	7.7	60	0.701914	0.266828	0	
* 50	2020-12-07 13:23:47	26	2	1.26097	-0.107098	0	0.001	7.8	60	0.892553	0.348619	0	
* 51	2020-12-07 13:26:18	25	1	1.27885	-0.175451	0	0.002	7.6	60	0.917841	0.634827	0	
* 52	2020-12-07 13:27:44	25	2	1.41752	-0.334584	0	0.004	7.6	60	0.877689	0.889916	0	
* 53	2020-12-07 13:30:15	27	1	1.45557	-0.0967217	0	0.001	7.5	60	0.856093	0.185454	0	
* 54	2020-12-07 13:31:41	27	2	1.09004	-0.509216	0	0.005	7.5	60	0.840523	0.462163	0	
* 55	2020-12-07 13:34:41	30	1	1.09527	-0.0638788	0	0	7.3	60	0.858169	0.300481	0	
* 56	2020-12-07 13:36:07	30	2	1.18098	-1.58701	0	0.0006	7.4	60	0.874964	0.661129	0	
* 57	2020-12-07 13:38:40	29	1	2.04794	-0.233542	0	0	7.5	60	0.937868	0.66869	0	
* 58	2020-12-07 13:40:07	29	2	1.5908	-0.168356	0	0.0036	7.24	60	0.887425	0.332032	0	
* 59	2020-12-07 13:42:38	31	1	2.66645	-0.131093	0	0	7	60	0.942025	0.111959	0	
* 60	2020-12-07 13:44:04	31	2	1.29283	-0.148813	0	-0.0002	7.1	60	0.883725	0.739052	0	
* 61	2020-12-07 13:46:20	32	1	1.01332	-0.0709258	0	0	6.7	60	0.776187	0.376458	0	
* 62	2020-12-07 13:47:46	32	2	0.942816	-0.163108	0	0	6.6	60	0.66325	0.614051	0	
* 63	2020-12-07 13:50:39	36	1	0	0	0	0	6.5	60	0	0	0	
* 64	2020-12-07 13:52:04	36	2	0.886995	-0.0860992	0	0	6.48	60	0.617187	0.496837	0	
* 65	2020-12-07 13:54:29	34	1	2.61942	-0.140235	0	0	6.6	60	0.914303	-1.54188	0	
* 66	2020-12-07 13:55:55	34	2	1.37505	-0.126081	0	0	6.9	60	0.915673	0.659329	0	
* 67	2020-12-07 13:58:09	35	1	1.20179	-0.0304709	0	0.001	6.7	59	0.895113	0.124901	0	
* 68	2020-12-07 13:59:36	35	2	0	0	0	0.001	6.6	60	0	0	0	
* 69	2020-12-07 14:02:14	33	1	0	0	0	0	6.5	60	0	0	0	
* 70	2020-12-07 14:03:40	33	2	1.28697	-0.0370789	0	0	6.5	60	0.851912	-69.5831	0	
* 71	2020-12-07 14:06:25	37	1	1.68281	-0.0779306	0	0	6.4	60	0.910785	-17.8502	0	
* 72	2020-12-07 14:07:52	37	2	1.29259	-0.0507248	0	0.001	6.4	60	0.876196	0.214715	0	
* 73	2020-12-07 14:10:09	39	1	2.31216	-0.0849071	0	0	6.5	60	0.964081	-1.64827	0	
* 74	2020-12-07 14:11:35	39	2	1.48773	-0.330885	0	0	6.5	60	0.882997	0.659026	0	
* 75	2020-12-07 14:14:42	38	1	2.04191	-0.134349	0	0	6.5	60	0.910557	0.290636	0	
* 76	2020-12-07 14:16:08	38	2	1.07957	-0.122758	0	0	6.6	60	0.798187	-12.5371	0	
* 77	2020-12-07 14:18:27	40	1	1.00128	-0.00981235	0	0	6.5	60	0.767368	0.00384258	0	
* 78	2020-12-07 14:19:53	40	2	0.740981	-0.0654887	0	0	6.6	60	0.719202	0.291959	0	
* 79	2020-12-07 14:22:38	43	1	0.721077	-0.323792	0	0	6.6	60	0.630517	0.42444	0	
* 80	2020-12-07 14:24:03	43	2	0.681747	-0.0976407	0	0	6.88636	59	0.559208	-0.488402	0	
* 81	2020-12-07 14:26:48	44	1	0	0	0	0	6.9	60	0	0	0	
* 82	2020-12-07 14:28:14	44	2	1.0257	-0.0990356	0	0.002	7	60	0.80017	0.486193	0	
* 83	2020-12-07 14:30:16	42	1	1.37531	-0.324674	0	0.001	6.6	60	0.865229	0.391822	0	
* 84	2020-12-07 14:31:41	42	2	1.33204	-0.261465	0	0.003	6.5	59	0.838549	0.682209	0	
* 85	2020-12-07 14:34:27	41	1	3.11597	-0.19606	0	0	6.3	60	0.955461	0.434568	0	
* 86	2020-12-07 14:35:53	41	2	1.36729	-0.162194	0	0	6.3	60	0.931326	0.672925	0	
* 87	2020-12-07 14:38:50	45	1	1.26446	-0.125999	0	0	6.3	60	0.804335	0.489724	0	
* 88	2020-12-07 14:40:17	45	2	1.50376	-0.162165	0	0	6.7	60	0.850194	0.689379	0	
* 89	2020-12-07 14:42:50	46	1	0	0	0	0	6.6	60	0	0	0	
* 90	2020-12-07 14:44:16	46	2	1.64948	-0.18529	0	0.002	6.9	60	0.82462	0.795431	0	
* 91	2020-12-07 14:46:50	48	1	2.15721	-0.264619	0	0	6.6	60	0.943325	0.834146	0	
* 92	2020-12-07 14:48:16	48	2	1.78324	-0.254264	0	0	6.5	59	0.945412	0.803763	0	
* 93	2020-12-07 14:50:19	47	1	0.980068	-0.133318	0	0	6.3	60	0.779912	0.592926	0	
* 94	2020-12-07 14:51:46	47	2	0.952057	-0.161366	0	0	6.4	60	0.692315	0.616386	0	
