Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2022-02-15 08:59:41	4	1	21.1484	83.0478	0.00186364	0.137773	13.2364	59	0.351034	0.339339	80	
* 2	2022-02-15 09:01:07	4	2	71.9225	2.8075	0.002	0.149	11.2	60	0.319675	-0.906137	17.9333	
* 3	2022-02-15 09:03:09	2	1	0	0	0.003	0.162	9.8	59	0	0	8	
* 4	2022-02-15 09:04:35	2	2	0.276801	-0.577006	0.003	0.17	9.1	60	0.228336	0.941297	0	
* 5	2022-02-15 09:06:14	3	1	0.129133	-0.299556	0	0	8	59	0.0582966	0.912793	0	
* 6	2022-02-15 09:07:40	3	2	0.297076	-0.412527	0.003	0.181	7.5	59	0.172297	0.956058	0	
* 7	2022-02-15 09:09:41	1	1	0.330589	-0.570199	0.003	0.179	6.7	60	0.232459	0.753529	0	
* 8	2022-02-15 09:11:07	1	2	0.387477	-0.485183	0.001	0.094	6.7	59	0.378727	0.750776	0	
* 9	2022-02-15 09:13:21	5	1	0.931292	-1.58276	0	0	6.1	60	0.742247	0.976263	0	
* 10	2022-02-15 09:14:47	5	2	0.743589	-1.20329	-0.0002	0.0786	5.78	60	0.558373	0.994116	0	
* 11	2022-02-15 09:16:49	6	1	0.469561	-0.429788	0.00413636	0.109318	4.81818	59	0.404654	0.491286	0	
* 12	2022-02-15 09:18:15	6	2	0.586097	-0.500869	0	0.017	4.6	59	0.564086	0.891215	0	
* 13	2022-02-15 09:20:34	7	1	0.404636	-0.420271	0.001	0.041	4.1	60	0.378037	0.829958	0	
* 14	2022-02-15 09:21:59	7	2	0.081026	-1.13161	0	0.057	3.9	59	-1.2112	0.898351	0	
* 15	2022-02-15 09:23:35	8	1	0.563864	-1.04604	0.001	0.021	3.7	60	0.537661	0.654641	0	
* 16	2022-02-15 09:25:01	8	2	0	0	0.001	0.037	3.5	59	0	0	0	
* 17	2022-02-15 09:29:44	10	1	0.737144	-0.227742	-0.00304819	-0.0149639	3.02771	59	0.669168	0.816605	0	
* 18	2022-02-15 09:31:10	10	2	0.68976	-0.159264	0.011	0.068	2.7	59	0.663075	0.639267	0	
* 19	2022-02-15 09:33:02	12	1	0.609982	-0.208001	0	0.016	2.3	60	0.650025	0.877	0	
* 20	2022-02-15 09:34:27	12	2	0	0	0.001	0.033	2.2	59	0	0	0	
* 21	2022-02-15 09:38:41	9	1	0.705621	-0.319806	0.001	0.0428182	2.01364	59	0.533864	0.928244	0	
* 22	2022-02-15 09:40:07	9	2	0.693083	-0.417297	0.001	0.005	1.7	59	0.584001	0.750679	0	
* 23	2022-02-15 09:43:16	11	1	0.416758	-0.1302	0	0	1.5	59	0.437521	-1.55937	0	
* 24	2022-02-15 09:44:43	11	2	0.405086	-0.345249	0	0.0305	1.7	60	0.370325	0.518235	0	
* 25	2022-02-15 09:50:28	14	1	1.30474	-0.615428	0.001	0.022	1.7	59	0.689162	0.963014	0	
* 26	2022-02-15 09:51:54	14	2	1.08506	-1.03767	0.001	0.026	1.6	59	0.691321	0.962117	0	
* 27	2022-02-15 09:53:46	15	1	0.492515	-0.367351	0.001	0.0280455	1.6	59	0.379545	0.903819	0	
* 28	2022-02-15 09:55:11	15	2	0.402067	-0.431806	0.001	0.009	1.6	59	0.38213	0.734854	0	
* 29	2022-02-15 09:57:59	16	1	0.763112	-0.62003	0	0.009	1.6	60	0.508365	0.870166	0	
* 30	2022-02-15 09:59:24	16	2	0.566805	-0.143395	0	0.017	1.8	59	0.554905	0.682943	0	
* 31	2022-02-15 10:04:05	17	1	2.71228	-2.15383	0	0.019	1.9	59	0.922141	0.987804	0	
* 32	2022-02-15 10:05:30	17	2	1.09551	-1.37959	0	0.022	1.8	59	0.772681	0.966018	0	
* 33	2022-02-15 10:07:24	18	1	0	0	0	0	1.6	60	0	0	0	
* 34	2022-02-15 10:08:50	18	2	0.820056	-0.591569	0.0158636	0.077	1.76818	59	0.718162	0.848554	0	
* 35	2022-02-15 10:10:56	20	1	0.594988	-0.207078	0.022	0.165	2	59	0.615887	0.733761	0	
* 36	2022-02-15 10:12:22	20	2	0.835428	-0.235442	0.022	0.173	2	60	0.601211	0.783997	0	
* 37	2022-02-15 10:14:05	19	1	0	0	0	0	1.9	59	0	0	0	
* 38	2022-02-15 10:15:31	19	2	0.283788	-2.39642	0	0.004	2.1	59	0.278069	0.00176036	0	
* 39	2022-02-15 10:17:41	21	1	0.462638	-0.836608	0	-0.00204545	1.91364	59	0.412963	0.821098	0	
* 40	2022-02-15 10:19:07	21	2	0	0	0	0.014	1.7	60	0	0	0	
* 41	2022-02-15 10:20:53	24	1	0.672801	-0.251004	0	0.002	1.8	59	0.677631	0.861751	0	
* 42	2022-02-15 10:22:19	24	2	0.917626	-0.276049	0	0.009	1.9	59	0.667784	-0.287519	0	
* 43	2022-02-15 10:24:42	23	1	0.799388	-0.373487	0	0.0142	1.92	60	0.763363	0.148541	0	
* 44	2022-02-15 10:26:08	23	2	0	0	0	0.009	1.8	60	0	0	0	
