Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-03-25 11:46:01	48	1	110.918	1513.98	0	0	18	60	0.00520451	0.487081	143	
* 2	2021-03-25 11:47:26	48	2	29.0775	-11.4735	0.024	0.383	17.7	60	0.697838	0.872721	16	
* 3	2021-03-25 11:49:51	47	1	3.63153	-8.75086	0.029	0.447	16.7	60	0.857426	0.592489	80	
* 4	2021-03-25 11:51:17	47	2	-3.11156	-24.553	0.029	0.446	16.5	60	0.741279	0.98043	80	
* 5	2021-03-25 11:53:19	46	1	-5.05691	-35.1409	0.014	0.301	16.3	60	0.980524	0.984093	112	
* 6	2021-03-25 11:54:44	46	2	65.8407	249.818	0.028	0.483	16.3	60	0.535802	0.738349	112	
* 7	2021-03-25 11:59:08	45	1	0	0	0.035	0.478	16	60	0	0	16	
* 8	2021-03-25 12:00:33	45	2	1.5433	0.177337	0.036	0.475	16	60	0.864953	0.551791	0	
* 9	2021-03-25 12:03:18	42	1	0	0	0.005	0.132	16	60	0	0	0	
* 10	2021-03-25 12:04:44	42	2	1.84519	-0.11764	0.042	0.412	16.2	60	0.901729	-0.392619	0	
* 11	2021-03-25 12:07:09	43	1	1.41227	0.0233986	0.036	0.469	16.7	59	0.772809	-0.0632899	0	
* 12	2021-03-25 12:08:35	43	2	1.23578	0.038468	0.034	0.471	16.8	60	0.788722	0.0797417	0	
* 13	2021-03-25 12:11:22	41	1	4.1009	-0.184826	0.032	0.426	16.7	60	0.963208	0.777408	0	
* 14	2021-03-25 12:12:48	41	2	3.12733	-0.197427	0.032	0.428	16.7	60	0.765448	0.482095	0	
* 15	2021-03-25 12:16:19	38	1	1.74156	0.0160812	0.012	0.292	16.8	60	0.834085	-0.791513	0	
* 16	2021-03-25 12:17:44	38	2	1.63152	-0.0323877	0.012	0.299	16.7	60	0.843522	-0.918501	0	
* 17	2021-03-25 12:20:28	40	1	1.05727	-0.0594991	0.012	0.305	16.3	60	0.425418	0.171932	0	
* 18	2021-03-25 12:21:50	40	2	-0.194777	-0.00644759	0.028	0.468	16.2	60	-0.908791	-1.64898	0	
* 19	2021-03-25 12:24:37	39	1	2.31625	0.0319056	0.001	0.004	16	60	0.818231	-0.704535	0	
* 20	2021-03-25 12:26:02	39	2	1.27414	-0.00363741	0.033	0.428	16.2	60	0.807602	-0.86757	0	
* 21	2021-03-25 12:28:17	37	1	2.67208	-0.00159569	0.001	0.015	16.2	60	0.917342	-4.55488	0	
* 22	2021-03-25 12:29:43	37	2	2.2131	-0.00842417	0.036	0.495	16.26	60	0.887397	-0.499337	0	
* 23	2021-03-25 12:37:04	33	1	3.44744	0.355994	0.019	0.384	16.3	60	0.922849	0.0892199	0	
* 24	2021-03-25 12:38:29	33	2	2.75835	0.0319523	0.031	0.482	16.8	60	0.925428	-1.27611	0	
* 25	2021-03-25 12:40:54	35	1	3.96781	0.101871	0.038	0.489	16.7	60	0.956961	0.555737	0	
* 26	2021-03-25 12:42:19	35	2	2.77099	0.104338	0.037	0.49	16.8	60	0.838432	0.48876	0	
* 27	2021-03-25 12:44:27	34	1	4.90436	-0.0396315	0.001	0.008	16.8	60	0.967563	0.108403	0	
* 28	2021-03-25 12:45:52	34	2	2.55922	0.0476213	0.033	0.447	16.8	60	0.948357	-3.18644	0	
* 29	2021-03-25 12:48:03	36	1	1.76991	0.0167949	0.025	0.446	16.8	60	0.877327	-12.9614	0	
* 30	2021-03-25 12:49:28	36	2	0	0	0.024	0.452	17	60	0	0	0	
* 31	2021-03-25 13:43:48	31	1	2.45358	0.123793	0.029	0.47	16.2	60	0.879174	0.308301	0	
* 32	2021-03-25 13:45:13	31	2	2.13675	0.147378	0.029	0.47	16.3	60	0.913007	0.479403	0	
* 33	2021-03-25 13:47:14	29	1	1.95784	0.0524186	0.002	0.018	16.3	60	0.898655	0.0716041	0	
* 34	2021-03-25 13:48:39	29	2	1.89911	0.0307078	0.0384545	0.531273	16.2	59	0.90276	0.0171658	0	
