Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2020-05-21 13:12:51	4	1	3.0247	-1.30092	0.008	0.201533	18.2	60	0.89529	0.982734	0	
* 2	2020-05-21 13:14:16	4	2	2.87939	-1.31264	0.008	0.203	18	60	0.894848	0.92387	0	
* 3	2020-05-21 13:16:10	2	1	3.33379	-1.20576	0.012	0.297	18	60	0.918627	0.983375	0	
* 4	2020-05-21 13:17:36	2	2	2.60816	-1.09571	0.012	0.303	18	60	0.914482	0.932683	0	
* 5	2020-05-21 13:19:28	3	1	2.49156	-0.95591	0	0	18	60	0.857368	0.982761	0	
* 6	2020-05-21 13:20:54	3	2	2.40777	-0.93393	0.012	0.305	18	60	0.886915	0.887408	0	
* 7	2020-05-21 13:22:38	1	1	4.13401	-1.19699	0.012	0.305	18	60	0.97061	0.986724	0	
* 8	2020-05-21 13:24:03	1	2	3.5149	-1.2092	0.012	0.255	18	60	0.884564	0.942765	0	
* 9	2020-05-21 13:25:48	6	1	2.91526	-1.05305	0.013	0.259	18	60	0.627325	0.915166	0	
* 10	2020-05-21 13:27:14	6	2	3.19535	-1.14514	0.008	0.257	18	60	0.933726	0.972384	0	
* 11	2020-05-21 13:28:49	7	1	2.98445	-1.65599	0.009	0.254	18	59	0.945326	0.983468	0	
* 12	2020-05-21 13:30:15	7	2	2.60109	-1.62275	0.007	0.228	17.9	60	0.926931	0.953753	0	
* 13	2020-05-21 13:31:54	8	1	2.5017	-1.66938	0.009	0.22	17.7	60	0.914093	0.988958	0	
* 14	2020-05-21 13:33:19	8	2	2.39228	-1.71433	0.009	0.224	17.7	60	0.91282	0.927921	0	
* 15	2020-05-21 13:34:57	5	1	5.13676	-2.56504	0.008	0.209	17.7	60	0.974084	0.893038	0	
* 16	2020-05-21 13:36:23	5	2	6.00734	-2.48818	0.008	0.21	17.7	60	0.984355	0.994746	0	
* 17	2020-05-21 13:38:05	11	1	2.41663	-0.604426	0.02	0.252	17.7	60	0.93822	0.948641	0	
* 18	2020-05-21 13:39:31	11	2	2.54492	-0.638494	0.02	0.255	17.7	60	0.924808	0.91176	0	
* 19	2020-05-21 13:41:07	9	1	3.21375	-0.482552	0.025	0.332	17.7	60	0.952762	0.715665	0	
* 20	2020-05-21 13:42:34	9	2	3.6792	-0.516417	0.026	0.332	17.7	60	0.958159	0.890575	0	
* 21	2020-05-21 13:44:13	12	1	2.90625	-0.52235	0.001	0.007	17.9	60	0.945529	0.624934	0	
* 22	2020-05-21 13:45:39	12	2	2.86153	-0.521892	0.018	0.275	17.7	60	0.940768	0.964849	0	
* 23	2020-05-21 13:47:20	10	1	2.74333	-0.667742	0	0	17.9	60	0.932985	0.942446	0	
* 24	2020-05-21 13:48:45	10	2	3.10639	-0.677611	0.023	0.267667	17.9	60	0.954026	0.878347	0	
* 25	2020-05-21 13:50:48	16	1	1.98498	-0.922968	-0.005	-0.07	17.9	60	0.93589	0.98159	0	
* 26	2020-05-21 13:52:13	16	2	0	0	0.027	0.325	17.9	59	0	0	0	
* 27	2020-05-21 13:53:52	15	1	2.29717	-1.03032	0.0366	0.3782	17.9	60	0.918846	0.79121	0	
* 28	2020-05-21 13:55:18	15	2	2.0799	-1.06606	0.044	0.412	17.7	60	0.916832	0.984321	0	
* 29	2020-05-21 13:56:58	14	1	3.85249	-0.823421	0.023	0.311	17.7	60	0.960261	0.967501	0	
* 30	2020-05-21 13:58:23	14	2	3.35423	-0.890944	0.023	0.31	17.7	60	0.965518	0.84972	0	
* 31	2020-05-21 14:00:03	13	1	3.18807	-1.08243	0.014	0.212	17.7	60	0.327492	0.729484	0	
* 32	2020-05-21 14:01:29	13	2	3.792	-1.13302	0.014	0.212	17.7	60	0.979492	0.982796	0	
* 33	2020-05-21 14:05:13	18	1	3.07644	-0.857319	0.015	0.323	17.7	60	0.95142	0.851199	0	
* 34	2020-05-21 14:06:39	18	2	2.71764	-0.836174	0.015	0.327	17.7	60	0.960383	0.935848	0	
* 35	2020-05-21 14:08:38	17	1	4.86286	-0.850732	0.002	0.015	17.7	60	0.973343	0.964911	0	
* 36	2020-05-21 14:10:04	17	2	4.01654	-0.862354	0.014	0.262	17.7	60	0.97387	0.960084	0	
* 37	2020-05-21 14:11:50	20	1	3.49247	-0.905454	0.014	0.262	17.7	60	0.94263	0.957471	0	
* 38	2020-05-21 14:13:15	20	2	0	0	0.018	0.331	17.5	60	0	0	0	
* 39	2020-05-21 14:14:50	19	1	1.35664	-0.35019	0.018	0.331	17.5	60	0.857616	0.590524	0	
* 40	2020-05-21 14:16:16	19	2	1.51572	-0.342882	0.015	0.29	17.5	60	0.866572	0.894813	0	
* 41	2020-05-21 14:18:08	24	1	2.79881	-0.557661	0.02	0.352	17.3	59	0.935294	0.763964	0	
* 42	2020-05-21 14:19:35	24	2	2.37743	-0.517968	0.021	0.355	17.3	60	0.924404	0.955135	0	
* 43	2020-05-21 14:21:19	21	1	3.13993	-1.02004	0	0	17.3	60	-0.12905	0.154781	0	
* 44	2020-05-21 14:22:45	21	2	2.78119	-0.867191	0.01	0.251333	17.2	60	0.960196	0.861955	0	
* 45	2020-05-21 14:24:32	23	1	3.88662	-0.631388	0.011	0.253	17	60	0.972081	-0.168954	0	
* 46	2020-05-21 14:25:57	23	2	2.96497	-0.622658	0.012	0.272	17.2	60	0.954834	0.812394	0	
* 47	2020-05-21 14:27:35	22	1	3.02347	-0.50545	0.012	0.272	17	60	0.979736	0.918418	0	
