Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 17	2020-09-11 10:38:07	11	1	2.18954	0.462064	0.053	0.538	25.4	59	0.0260332	0.016594	16.0909	
* 18	2020-09-11 10:39:33	11	2	-1.75312	0.250433	0.053	0.538	25.1	60	-0.694568	-0.731277	16	
* 19	2020-09-11 10:41:45	12	1	10.012	0.735293	0.0566364	0.551182	25.1	59	0.0454457	0.0355518	17.6818	
* 20	2020-09-11 10:43:11	12	2	4.03678	0.957283	0.038	0.484	24.9	59	0.1247	-2.59339	17.0455	
* 21	2020-09-11 10:45:19	9	1	14.8607	-0.441299	0.002	0.057	24.9	59	0.452297	-0.507356	16.0455	
* 22	2020-09-11 10:46:45	9	2	21.0333	0.188374	0.0412273	0.451	25.1	59	0.417211	-0.537555	16	
* 23	2020-09-11 10:48:52	10	1	8.36195	0.175335	0.051	0.519	25.1	60	0.177613	-3.3497	15.6	
* 24	2020-09-11 10:50:17	10	2	5.83528	37.8342	0.051	0.519	25.1	59	0.231341	0.254788	16.6364	
* 25	2020-09-11 10:52:43	13	1	13.7617	-0.822195	-0.009	-0.0243333	24.9	60	0.430213	0.0315886	16	
* 26	2020-09-11 10:54:09	13	2	16.0305	-3.47829	0.036	0.447	24.9	59	0.497115	0.138487	15.6818	
* 27	2020-09-11 10:56:07	14	1	13.702	0.328017	0.053	0.557	24.9	60	0.564428	0.00260938	16	
* 28	2020-09-11 10:57:32	14	2	21.3842	0.546682	0.053	0.557	24.9	59	0.607925	0.0189381	15.2727	
* 29	2020-09-11 10:59:31	15	1	5.46411	1.09052	0.054	0.557	24.9	60	0.196061	-3.1973	17.8667	
* 30	2020-09-11 11:00:56	15	2	6.07744	0.433685	0.049	0.534	24.9	59	0.222363	-0.57317	18.4545	
* 31	2020-09-11 11:02:57	16	1	5.21301	0.637789	0.055	0.542	24.9	59	0.146944	0.0251824	15.7273	
* 32	2020-09-11 11:04:23	16	2	10.2097	2.99115	0.055	0.543	24.9	59	0.407471	0.132194	17.9545	
* 33	2020-09-11 11:08:32	17	1	9.18849	0.983721	0.003	0.089	25.1	60	0.0751519	0.0356165	27.5333	
* 34	2020-09-11 11:09:57	17	2	9.43004	-0.504456	0.025	0.431	25.1	59	0.311858	-0.230087	16.6364	
* 35	2020-09-11 11:12:09	18	1	10.4156	0.339496	0.024	0.456	24.9	60	0.166383	-5.07396	19.2667	
* 36	2020-09-11 11:13:34	18	2	7.27125	0.503449	0.024	0.454	25.1	60	0.283977	0.00410458	17.9333	
* 37	2020-09-11 11:15:37	20	1	10.9265	0.0377624	0.025	0.455	24.9	60	0.454981	-0.00340655	16	
* 38	2020-09-11 11:17:02	20	2	12.9169	-0.0173807	0.034	0.503	24.9	60	0.435015	0.000702835	16	
* 39	2020-09-11 11:18:57	19	1	4.31921	0.293833	0.03	0.451	24.9	59	0.15535	-0.031344	16.1364	
* 40	2020-09-11 11:20:23	19	2	5.20405	0.384721	0.031	0.454	24.7	60	0.0375355	-0.319891	16.2667	
* 41	2020-09-11 11:22:52	24	1	7.79234	-0.0429799	0.029	0.483	24.7	60	0.126154	-0.149381	15.2	
* 42	2020-09-11 11:24:17	24	2	1.56304	0.749937	0.029	0.484	24.7	59	0.00725778	-0.868004	18.2727	
* 43	2020-09-11 11:26:19	21	1	11.9369	0.109339	0.004	0.091	24.7	60	0.144274	-0.00337813	19.7333	
* 44	2020-09-11 11:27:45	21	2	8.16138	0.252123	0.018	0.394773	24.7	59	0.296371	-0.057591	17.5455	
* 45	2020-09-11 11:29:48	22	1	2.9011	0.728945	0.0207273	0.413818	24.7	59	0.027088	0.0301739	16.2727	
* 46	2020-09-11 11:31:14	22	2	8.20055	0.0803884	0.034	0.494	24.7	59	0.0727636	-0.0875025	15.4091	
* 47	2020-09-11 11:33:13	23	1	-0.399685	-0.827754	0.004	0.115	24.7	59	-0.0918184	-2.9728	16.7273	
* 48	2020-09-11 11:34:38	23	2	5.42425	0.259122	0.03	0.466	24.4	59	0.177039	-0.37122	16.6364	
* 49	2020-09-11 11:36:49	25	1	20.5055	4.26302	0.0318636	0.464455	24.4	59	0.053642	0.0206061	20.3182	
* 50	2020-09-11 11:38:14	25	2	0	0	0.036	0.458	24.4	60	0	0	18.1333	
* 51	2020-09-11 11:40:16	28	1	1.33815	0.410307	0.006	0.138	24.4	59	-0.714483	0.0262127	20.1364	
* 52	2020-09-11 11:41:41	28	2	-2.0717	0.211309	0.041	0.496	24.4	59	-0.18322	-0.052983	18.3636	
* 53	2020-09-11 11:43:53	26	1	-18.4593	-2.7119	0.033	0.456	24.7	59	-0.242329	0.0218285	17.0455	
* 54	2020-09-11 11:45:19	26	2	4.56002	-0.0141541	0.034	0.459	24.7	60	0.00696561	-0.37475	17.5333	
* 55	2020-09-11 11:47:32	27	1	-20.9035	2.46838	0.002	0.033	24.4	59	0.000110939	-0.219307	17.6364	
* 56	2020-09-11 11:48:57	27	2	1.11908	1.04931	0.041	0.487	24.7	59	0.00376426	0.00730473	19	
* 57	2020-09-11 11:51:05	30	1	5.70666	1.06352	0.037	0.481	24.4	59	0.0723537	0.027485	15.3636	
* 58	2020-09-11 11:52:31	30	2	3.46499	0.0337477	0.037	0.484	24.7	60	-6.52372	-1.07323	15.6667	
* 59	2020-09-11 11:54:16	29	1	9.83569	0.625299	0.003	0.086	24.4	60	0.172363	0.00677409	18	
* 60	2020-09-11 11:55:41	29	2	7.55986	-0.302038	0.036	0.482	24.4	60	0.224936	-0.263293	16.2	
* 61	2020-09-11 11:58:13	30R	1	-1.51497	-0.839834	0.034	0.467	24.4	59	-0.143058	-0.245072	15.2273	
* 62	2020-09-11 11:59:38	30R	2	-1.48675	-22.7424	0.034	0.47	24.2	59	-0.00246172	0.000320507	18.0455	
* 63	2020-09-11 12:01:41	31	1	0.633824	0.105132	0.0327273	0.473409	24.2	59	0.01092	-0.394874	16.0455	
* 64	2020-09-11 12:03:06	31	2	47.9537	4.44492	0.034	0.473	24.2	59	0.00435511	0.00604055	16.3636	
