Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 41	2021-10-12 10:02:26	27	1	5.15183	-0.411713	0	0	19.3	60	0.421026	0.691674	0	
* 42	2021-10-12 10:03:51	27	2	5.09238	-0.431374	0.019	0.272318	19.3	59	0.991363	0.931154	0	
* 43	2021-10-12 10:06:03	26	1	15.3059	-1.19498	0.019	0.285	19.3	59	0.993175	0.0573671	0	
* 44	2021-10-12 10:07:29	26	2	0	0	0.019	0.288	19.3	60	0	0	0	
* 45	2021-10-12 10:09:29	28	1	7.13676	-1.17221	0.018	0.255	19.3	59	0.790293	0.919281	0	
* 46	2021-10-12 10:10:55	28	2	6.6956	-1.11569	0.018	0.255	19.3	59	0.946769	0.785255	0	
* 47	2021-10-12 10:13:06	25	1	9.53342	-1.29266	0.014	0.265	19.3	60	0.992563	0.48813	0	
* 48	2021-10-12 10:14:31	25	2	7.43928	-1.16308	0.015	0.263	19.3	59	0.99479	0.975983	0	
* 49	2021-10-12 10:16:39	22	1	12.7438	-2.0602	0.001	0.012	19.3	59	0.989277	0.417225	0	
* 50	2021-10-12 10:18:04	22	2	7.43713	-1.76	0.015	0.25	19.7	59	0.995771	0.994854	0	
* 51	2021-10-12 10:20:03	23	1	6.33094	-1.07286	0.01	0.207	19.7	59	0.987892	0.112054	0	
* 52	2021-10-12 10:21:29	23	2	0	0	0.01	0.209	19.7	59	0	0	0	
* 53	2021-10-12 10:23:39	21	1	13.1222	-4.53305	0.01	0.208	19.7	60	0.995306	0.997272	0	
* 54	2021-10-12 10:25:04	21	2	5.89534	-2.08917	0.007	0.145	19.7	60	0.99354	0.996552	0	
* 55	2021-10-12 10:26:57	24	1	9.55148	-1.5188	0.00845455	0.167727	19.7	59	0.985956	0.774185	0	
* 56	2021-10-12 10:28:23	24	2	6.7532	-1.37872	0.015	0.272	19.7	60	0.992534	0.722949	0	
* 57	2021-10-12 10:31:22	20	1	14.6678	-2.5462	0.016	0.265	20.1	60	0.995871	0.995228	0	
* 58	2021-10-12 10:32:47	20	2	5.27382	-0.873627	0.016	0.267	20.3	59	0.974069	0.983526	0	
* 59	2021-10-12 10:34:38	19	1	5.08368	-0.905823	0.016	0.267	20.3	59	0.989805	0.954946	0	
* 60	2021-10-12 10:36:04	19	2	4.29707	-0.778588	0.011	0.201	20.3	59	0.987339	0.9655	0	
* 61	2021-10-12 10:39:05	18	1	16.3352	-3.02773	0.016	0.251	20.1	60	0.997929	0.778108	0	
* 62	2021-10-12 10:40:29	18	2	9.28067	-2.39542	0.016	0.251	20.3	58	0.996104	0.996999	0	
* 63	2021-10-12 10:42:20	17	1	16.2252	-4.56704	0.003	0.059	20.1	60	0.997121	0.99711	0	
* 64	2021-10-12 10:43:45	17	2	7.84062	-1.99302	0.011	0.174	20.3	59	0.995909	0.985427	0	
* 65	2021-10-12 10:49:21	16	1	5.20384	-0.864796	0.024	0.289	19.7	59	0.990471	0.966713	0	
* 66	2021-10-12 10:50:47	16	2	5.03805	-0.790213	0.024	0.29	19.7	59	0.988901	0.911089	0	
* 67	2021-10-12 10:57:41	15	1	5.416	-1.63644	0.003	0.049	19.3	59	0.97338	0.972394	0	
* 68	2021-10-12 10:59:07	15	2	4.04502	-1.67259	0.022	0.265	19.3	59	0.990063	0.94549	0	
* 69	2021-10-12 11:01:23	14	1	8.85069	-1.97602	0.017	0.213	19.3	59	0.996185	0.994562	0	
* 70	2021-10-12 11:02:49	14	2	5.77314	-1.49097	0.017	0.213	19.5	59	0.991593	0.966786	0	
* 71	2021-10-12 11:04:53	13	1	27.1774	-0.294643	0.00263636	0.0373636	19.5	59	0.237407	-2.55529	0	
* 72	2021-10-12 11:06:19	13	2	7.61167	-3.03539	0.009	0.143	19.5	59	0.995907	0.931331	0	
* 73	2021-10-12 11:08:48	10	1	28.3341	-5.5759	0.002	0.012	19.5	59	0.991393	0.977014	0	
* 74	2021-10-12 11:10:13	10	2	5.93362	-0.844064	0.012	0.154	19.7	59	0.463753	0.385224	0	
* 75	2021-10-12 11:12:14	12	1	7.96439	-0.689065	0.019	0.265	19.7	59	0.995162	0.59816	0	
* 76	2021-10-12 11:13:39	12	2	0	0	0.02	0.268	19.7	59	0	0	0	
* 77	2021-10-12 11:15:43	9	1	33.4022	-2.68778	0.003	0.046	19.7	59	0.998072	0.994861	0	
* 78	2021-10-12 11:17:09	9	2	21.1855	-1.35162	0.011	0.164	19.7	60	0.998985	0.984749	0	
* 79	2021-10-12 11:19:35	11	1	0	0	0.004	0.067	19.7	59	0	0	0	
* 80	2021-10-12 11:21:01	11	2	2.76314	-0.250012	0.022	0.284	19.7	60	0.975897	0.865888	0	
* 81	2021-10-12 11:23:37	5	1	6.0573	-3.13087	0.008	0.149	19.5	59	0.993497	0.937653	0	
* 82	2021-10-12 11:25:03	5	2	5.88995	-3.0317	0.008	0.15	19.5	59	0.992122	0.968707	0	
* 83	2021-10-12 11:30:25	8	1	8.53711	-4.38169	0.006	0.139	19.3	60	0.993639	0.962656	0	
* 84	2021-10-12 11:31:50	8	2	5.7814	-3.77188	0.006	0.139	19.3	59	0.991949	0.972503	0	
* 85	2021-10-12 11:33:41	7	1	8.24832	-2.61745	0.006	0.139	19.3	59	0.994112	0.691468	0	
* 86	2021-10-12 11:35:07	7	2	5.26978	-2.22184	0.01	0.252	19.3	60	0.991708	0.979126	0	
* 87	2021-10-12 11:37:12	6	1	12.5819	-2.85678	0.007	0.152	19.3	60	0.968671	-1.92302	0	
* 88	2021-10-12 11:38:37	6	2	5.42628	-2.6797	0.007	0.149	19.3	59	0.992894	0.995318	0	
* 89	2021-10-12 11:40:42	4	1	6.86074	-2.19277	0.003	0.034	19.3	59	0.994489	-0.469903	0	
* 90	2021-10-12 11:42:07	4	2	5.22986	-2.02706	0.008	0.171	19.3	59	0.992716	0.962151	0	
* 91	2021-10-12 11:44:08	2	1	6.56569	-3.47321	0.009	0.151	19.5	59	0.988698	-0.157617	0	
* 92	2021-10-12 11:45:35	2	2	5.87516	-3.23559	0.009	0.151	19.5	60	0.990898	0.96141	0	
* 93	2021-10-12 11:47:27	3	1	6.33386	-2.38231	0.002	0.036	19.5	59	0.994932	0.356206	0	
* 94	2021-10-12 11:48:53	3	2	4.37603	-2.1038	0.009	0.183	19.5	59	0.990041	0.967664	0	
* 95	2021-10-12 11:51:03	1	1	10.4046	-4.61048	0.007	0.135	19.5	59	0.995711	0.99634	0	
* 96	2021-10-12 11:52:29	1	2	7.76175	-2.55416	0.007	0.135	19.7	59	0.994995	0.877794	0	
