Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2020-05-07 09:00:09	4	1	3.12266	-0.645278	0	0.001	11.1	59	0.94739	0.747543	0	
* 2	2020-05-07 09:01:35	4	2	3.46948	-0.566064	0	0	11	60	0.920799	0.956793	0	
* 3	2020-05-07 09:03:22	2	1	2.71689	-0.522968	0	0	10.8	60	0.938917	0.691686	0	
* 4	2020-05-07 09:04:47	2	2	2.85861	-0.443376	0	0.005	10.8	59	0.906839	0.644918	0	
* 5	2020-05-07 09:06:45	3	1	2.1105	-0.441173	0	0	11	59	0.843237	0.801078	0	
* 6	2020-05-07 09:08:11	3	2	1.63829	-0.400421	0	0	11	60	0.824248	0.890599	0	
* 7	2020-05-07 09:09:58	1	1	4.69019	-0.686216	0	0	11.1	60	0.961928	0.882006	0	
* 8	2020-05-07 09:11:23	1	2	3.06907	-0.566612	0	0	11.3	59	0.936699	0.87389	0	
* 9	2020-05-07 09:13:22	5	1	3.02671	-0.710413	0	0	11.5	59	0.845534	0.933324	0	
* 10	2020-05-07 09:14:48	5	2	2.85953	-0.682673	0	0	11.3	59	0.916916	0.956903	0	
* 11	2020-05-07 09:16:35	8	1	2.70786	-1.46182	0	0	11.2333	60	0.928477	0.956978	0	
* 12	2020-05-07 09:18:01	8	2	2.54927	-1.36039	0	0	11	60	0.908759	0.988462	0	
* 13	2020-05-07 09:19:53	7	1	2.36055	-0.517026	0	0.001	11	59	0.882705	0.931711	0	
* 14	2020-05-07 09:21:19	7	2	2.50214	-0.569058	0	0.001	10.8	59	0.903298	0.942425	0	
* 15	2020-05-07 09:23:02	6	1	3.35981	-0.568864	0	0.001	10.8	59	0.925798	0.551659	0	
* 16	2020-05-07 09:24:28	6	2	0	0	0	0	10.8	59	0	0	0	
* 17	2020-05-07 09:26:37	9	1	4.04328	-0.33817	-0.0109091	-0.0888636	10.8	59	0.954122	0.845049	0	
* 18	2020-05-07 09:28:03	9	2	0	0	0.048	0.405	11	59	0	0	0	
* 19	2020-05-07 09:29:39	11	1	0	0	0.049	0.404	11	59	0	0	0	
* 20	2020-05-07 09:31:04	11	2	1.6595	-0.241631	0	0.006	11.1	59	0.852957	0.783267	0	
* 21	2020-05-07 09:32:58	12	1	2.45221	-0.249238	0	0.005	11	59	0.881611	0.253003	0	
* 22	2020-05-07 09:34:25	12	2	2.10781	-0.243281	0	0.005	11	60	0.901541	0.631033	0	
* 23	2020-05-07 09:36:19	10	1	2.47439	-0.17355	0	0	11.1	59	0.918093	0.539642	0	
* 24	2020-05-07 09:37:45	10	2	2.20898	-0.218464	0	0.008	11	59	0.891898	0.52164	0	
* 25	2020-05-07 09:42:07	18	1	1.96778	-0.449219	0	0	11	59	0.825041	0.865846	0	
* 26	2020-05-07 09:43:33	18	2	1.91618	-0.429667	0	0.003	10.8	60	0.853101	0.810068	0	
* 27	2020-05-07 09:45:17	17	1	3.47827	-0.496701	0	0.003	10.8	60	0.953558	0.867499	0	
* 28	2020-05-07 09:46:43	17	2	3.56645	-2.025	0	0.001	10.8	60	0.958552	0.256687	0	
* 29	2020-05-07 09:48:36	20	1	2.82479	-0.370702	0	-0.00136364	10.8	59	0.924926	0.61401	0	
* 30	2020-05-07 09:50:02	20	2	2.32249	-0.307557	0	0.005	10.8	59	0.908753	0.850864	0	
* 31	2020-05-07 09:51:43	19	1	0	0	0	0.003	10.8	60	0	0	0	
* 32	2020-05-07 09:53:08	19	2	1.15673	-0.222274	0	0.003	10.7	59	0.799802	0.398699	0	
* 33	2020-05-07 09:55:12	22	1	1.59477	-0.14667	0	0	10.7	59	0.820258	0.196711	0	
* 34	2020-05-07 09:56:38	22	2	1.82261	-0.268368	0	0.004	10.7	60	0.86753	0.459343	0	
* 35	2020-05-07 09:58:22	23	1	3.43769	-0.292735	0	0.004	10.7	59	0.900716	0.249144	0	
* 36	2020-05-07 09:59:48	23	2	2.2735	-0.278036	0	0.001	10.6	60	0.899159	0.488497	0	
* 37	2020-05-07 10:01:37	24	1	2.04647	-0.315355	0	0.000545455	10.7	59	0.843246	0.52513	0	
* 38	2020-05-07 10:03:02	24	2	2.51757	-0.343237	0	0.003	10.7	59	0.883262	0.738602	0	
