Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2022-08-04 11:31:13	4	1	23.9536	-2.18528	0	0.03	30.4	60	0.996038	0.621838	0	
* 2	2022-08-04 11:32:38	4	2	14.6882	-1.76989	0	0.042	30.1	60	0.991761	0.979104	0	
* 3	2022-08-04 11:34:26	2	1	19.2618	-3.44885	0.002	0.069	29.8	60	0.996039	0.923084	0	
* 4	2022-08-04 11:35:51	2	2	12.6097	-2.83178	0.002	0.086	29.5	60	0.997793	0.927766	0	
* 5	2022-08-04 11:37:24	3	1	18.0336	-2.90542	0.002	0.11	29.2	60	0.997313	0.992542	0	
* 6	2022-08-04 11:38:49	3	2	13.5518	-1.30451	0.003	0.137	29.2	60	0.998175	0.926157	0	
* 7	2022-08-04 11:40:27	1	1	11.3013	-1.44067	0.005	0.19	29.2	60	-0.398697	0.59741	0	
* 8	2022-08-04 11:41:52	1	2	11.9783	-1.34755	0.005	0.199	28.9	60	0.998376	0.432596	0	
* 9	2022-08-04 11:43:46	5	1	26.1884	-6.59378	0.001	0.009	28.6	60	0.998952	0.992203	0	
* 10	2022-08-04 11:45:11	5	2	15.0217	-2.45794	0.005	0.164	28.6	60	0.999373	0.971954	0	
* 11	2022-08-04 11:47:09	6	1	25.0831	-2.82827	0.007	0.213	28.3	60	0.997364	-1.54006	0	
* 12	2022-08-04 11:48:34	6	2	14.3752	-2.28437	0.007	0.216	28.3	60	0.998196	0.833995	0	
* 13	2022-08-04 11:50:13	7	1	15.4179	-1.71005	0.007	0.205	28.3	60	0.998164	0.290399	0	
* 14	2022-08-04 11:51:38	7	2	0	0	0.007	0.21	28.3	60	0	0	0	
* 15	2022-08-04 11:53:32	8	1	16.9277	-4.2123	0.001	0.011	28.3	60	0.994896	0.918452	0	
* 16	2022-08-04 11:54:57	8	2	14.4175	-3.89957	0.008	0.159	28.3	60	0.998088	0.916625	0	
* 17	2022-08-04 11:57:17	10	1	13.4188	-0.469084	0.016	0.262	28.3	60	0.998367	0.604872	0	
* 18	2022-08-04 11:58:42	10	2	10.6263	-0.416538	0.016	0.262	28.3	60	0.997539	0.96463	0	
* 19	2022-08-04 12:00:36	12	1	8.47574	-0.146235	0.002	0.018	28.6	60	0.99556	-0.112176	0	
* 20	2022-08-04 12:02:02	12	2	5.86421	-0.102533	0.013	0.243	28.48	60	0.996952	0.336206	0	
* 21	2022-08-04 12:03:34	9	1	30.2676	-3.76789	0.002	0.021	28.9	60	0.995357	0.976992	0	
* 22	2022-08-04 12:05:00	9	2	12.0292	-1.17643	0.009	0.167091	28.9	60	0.627071	0.551574	0	
* 23	2022-08-04 12:06:42	11	1	9.3241	-1.30099	0.009	0.175	28.9	60	0.993291	0.00157693	0	
* 24	2022-08-04 12:08:07	11	2	4.11084	-0.0389147	0.0146	0.3328	28.9	60	0.994941	0.230957	0	
* 25	2022-08-04 12:10:10	13	1	47.6934	-6.50082	0.015	0.28	28.6	60	0.996496	0.97923	0	
* 26	2022-08-04 12:11:35	13	2	18.3181	-2.08822	0.016	0.282	28.6	60	0.998478	0.970091	0	
* 27	2022-08-04 12:13:26	14	1	48.7821	-4.37086	0.017	0.169	28.6	60	0.99898	0.998499	0	
* 28	2022-08-04 12:14:52	14	2	17.8677	-1.41444	0.014	0.198	28.6	60	0.999087	0.960869	0	
* 29	2022-08-04 12:16:48	15	1	46.5014	-2.53443	0.013	0.199	28.6	60	0.99875	0.98337	0	
* 30	2022-08-04 12:18:14	15	2	0	0	0.014	0.295	28.9	60	0	0	0	
* 31	2022-08-04 12:20:22	16	1	25.0571	-0.876935	0.014	0.32	28.9	60	0.993008	0.940597	0	
* 32	2022-08-04 12:21:48	16	2	8.86932	-0.347225	0.015	0.323	28.9	60	0.995671	0.944878	0	
* 33	2022-08-04 12:26:27	17	1	18.619	-1.24102	0.011	0.257	28.9	60	0.998219	0.905051	0	
* 34	2022-08-04 12:27:52	17	2	13.7023	-1.06376	0.01	0.244	29.2	60	0.998308	0.985423	0	
* 35	2022-08-04 12:29:46	18	1	25.4783	-2.04321	0.003	0.057	29.2	60	0.997755	0.718965	0	
* 36	2022-08-04 12:31:10	18	2	0	0	0.009	0.24	29.2	60	0	0	0	
* 37	2022-08-04 12:33:06	20	1	7.88887	-0.367597	0.011	0.2602	29.12	60	0.995017	0.87224	0	
* 38	2022-08-04 12:34:31	20	2	5.65895	-0.197653	0.012	0.297	28.9	60	0.996913	-0.0228781	0	
* 39	2022-08-04 12:36:20	19	1	20.1386	-0.610105	0.011	0.251	28.9	60	0.998042	0.940711	0	
* 40	2022-08-04 12:37:46	19	2	10.9035	-0.525966	0.011	0.258	28.9	60	0.998531	0.985061	0	
