Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 86	2020-12-30 11:59:26	41	1	1.27715	-0.244407	0	0	6.2	60	0.890479	0.708883	0	
* 87	2020-12-30 12:00:52	41	2	1.23283	-0.292819	0	0	6.4	60	0.859642	-0.32139	0	
* 88	2020-12-30 12:03:27	45	1	0.450627	-0.177719	0	0	6.4	60	0.726049	0.271282	0	
* 89	2020-12-30 12:04:53	45	2	0.744352	-0.0949593	0	0	6.3	60	0.756986	0.542722	0	
* 90	2020-12-30 12:07:57	46	1	0.833149	-0.205271	0	0	6.2	60	0.696517	-0.458541	0	
* 91	2020-12-30 12:09:23	46	2	0.539937	-0.134389	0	0	6.4	60	0.72525	0.675613	0	
* 92	2020-12-30 12:11:44	48	1	0.91433	-0.186399	0	0	6.3	59	0.802675	0.755185	0	
* 93	2020-12-30 12:13:10	48	2	0.762607	-1.71299	0	0	6.2	60	0.752193	0.0175402	0	
* 94	2020-12-30 12:15:30	47	1	0.422563	-0.122364	-0.00381818	-0.0197727	6.01364	59	0.433296	0.123316	0	
* 95	2020-12-30 12:16:57	47	2	0.467526	-0.152417	0.03	0.17	6	60	0.646655	0.803601	0	
