Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 53	2022-06-22 12:44:14	25	1	2.46242	0.204074	0.017	0.08	22.8	59	0.961221	-19.0943	0	
* 54	2022-06-22 12:45:40	25	2	1.40573	0.251979	0.235	0.572	22.8	60	0.916426	0.899009	0	
* 55	2022-06-22 12:47:27	27	1	5.7948	0.051672	0.023	0.092	23	60	0.992684	-41.6172	0	
* 56	2022-06-22 12:48:52	27	2	2.37017	-0.408351	0.117091	0.527045	23	59	0.981277	0.0928707	0	
* 57	2022-06-22 12:51:38	29	1	2.54684	-11.195	0.061	0.491	22.8	60	0.978201	0.0584851	0	
* 58	2022-06-22 12:53:04	29	2	1.61751	0.0496416	0.295	0.662	23	60	0.956565	-10.9514	0	
* 59	2022-06-22 12:54:54	30	1	3.87349	1.12142	0.295	0.686	23.3	59	0.989093	0.218687	0	
* 60	2022-06-22 12:56:21	30	2	1.72231	0.0927657	0.216	0.543	23.5	60	0.96314	0.260324	0	
* 61	2022-06-22 12:58:59	31	1	2.04007	-0.961471	0.061	0.486	23.3	59	0.962093	0.1771	0	
* 62	2022-06-22 13:00:25	31	2	1.44778	-0.600396	0.062	0.486	23.3	60	0.951865	0.025256	0	
* 63	2022-06-22 13:04:40	32	1	2.06313	9.56022	0.021	0.104	23	60	0.957405	0.000669082	0	
* 64	2022-06-22 13:06:06	32	2	1.6619	-0.0574171	0.049	0.458	23	59	0.949983	-16.1918	0	
* 65	2022-06-22 13:09:35	35	1	7.95469	-0.61121	0.022	0.105	23	60	0.998029	0.945548	0	
* 66	2022-06-22 13:11:00	35	2	7.01219	-0.571568	0.035	0.303	23	59	0.997476	0.903837	0	
* 67	2022-06-22 13:13:55	34	1	84.5863	-1.07937	0.02	0.088	23	60	0.998216	-0.741729	0	
* 68	2022-06-22 13:15:21	34	2	38.4233	-0.819148	0.048	0.408	23.3	60	0.99885	0.871237	0	
* 69	2022-06-22 13:17:29	33	1	2.27671	0.0355569	0.055	0.48	23.3	60	0.874162	0.188898	0	
* 70	2022-06-22 13:18:55	33	2	0.845826	0.0598309	0.0551818	0.492727	23.5	59	0.866742	0.196165	0	
* 71	2022-06-22 13:20:38	36	1	11.4998	-1.14008	0.057	0.496	23.7	59	0.993072	0.962588	0	
* 72	2022-06-22 13:22:03	36	2	0	0	0.042	0.336	23.7	59	0	0	0	
* 73	2022-06-22 13:24:22	37	1	7.42642	-0.00447553	0.021	0.097	23.7	60	0.982393	-8.079	0	
* 74	2022-06-22 13:25:47	37	2	1.79465	0.0408255	0.067	0.519	23.9	59	0.950586	0.35811	0	
* 75	2022-06-22 13:27:29	39	1	1.80184	-0.0105156	0.021	0.099	24.2	60	0.961922	-1.35649	0	
* 76	2022-06-22 13:28:54	39	2	1.29317	-0.00298224	0.0704	0.529	24.34	60	0.927469	-1.30902	0	
* 77	2022-06-22 13:30:46	38	1	9.63797	-0.423843	0.062	0.487	24.7	60	0.998046	0.826452	0	
* 78	2022-06-22 13:32:11	38	2	5.04425	-0.305541	0.047	0.464	24.7	60	0.996166	0.960171	0	
* 79	2022-06-22 13:34:00	40	1	0	0	0.047	0.423	24.7	59	0	0	0	
* 80	2022-06-22 13:35:27	40	2	2.09724	-0.0825832	0.048	0.429	24.7	60	0.979376	0.603469	0	
* 81	2022-06-22 13:37:17	43	1	4.10602	-0.00585359	0.02	0.133	24.4	60	0.975387	0.00611278	0	
* 82	2022-06-22 13:38:43	43	2	2.24757	-0.00946785	0.051	0.466	24.2	60	0.983493	-0.671203	0	
* 83	2022-06-22 13:40:33	44	1	2.71247	0.0165983	0.02	0.151	24.2	59	0.925903	0.0210391	0	
* 84	2022-06-22 13:41:59	44	2	1.3114	0.0763982	0.056	0.478	24.4	60	0.925229	0.220425	0	
* 85	2022-06-22 13:43:38	42	1	3.30323	-0.0956093	0.057	0.48	24.7	60	0.980952	0.349645	0	
* 86	2022-06-22 13:45:04	42	2	2.70193	-0.123373	0.063	0.497	24.9	60	0.979695	0.429989	0	
* 87	2022-06-22 13:50:54	41	1	2.20212	0.225654	1.64799e-17	1.38778e-16	24.9	59	0.951613	0.266091	0	
* 88	2022-06-22 13:52:19	41	2	1.39738	0.0082547	0.055	0.517	25.1	59	0.927225	0.000930114	0	
* 89	2022-06-22 13:54:55	45	1	0.944733	0.0576915	0.001	5.55112e-17	25.1	60	0.898353	0.363303	0	
* 90	2022-06-22 13:56:20	45	2	1.07847	0.0157068	0.047	0.5	25.1	59	0.925141	-0.0470767	0	
* 91	2022-06-22 13:58:29	46	1	14.3299	-1.81976	0.001	0.013	25.1	59	0.996544	0.964172	0	
* 92	2022-06-22 13:59:55	46	2	10.9554	-1.64469	0.019	0.237182	25.0636	59	0.998267	0.909678	0	
* 93	2022-06-22 14:01:29	48	1	10.648	-0.662479	0.019	0.242	24.7	59	0.985912	0.607475	0	
* 94	2022-06-22 14:02:55	48	2	0	0	0.031	0.357	24.7	60	0	0	0	
* 95	2022-06-22 14:04:37	47	1	11.7049	-0.995463	0.03	0.366	24.7	60	0.996927	0.724142	0	
* 96	2022-06-22 14:06:03	47	2	7.47642	-0.822968	0.031	0.403	24.4	59	0.99799	0.980935	0	
