Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2021-05-25 09:10:15	47	1	32.1429	-9.53059	0.031	0.399	17.7	60	0.125552	-0.87963	16	
* 2	2021-05-25 09:11:40	47	2	3.14769	-0.185195	0.032	0.396	17.5	59	0.97959	-0.783219	8	
* 3	2021-05-25 09:13:53	48	1	8.43972	-0.884222	0.007	0.131	17.3	59	0.975402	-0.824404	0	
* 4	2021-05-25 09:15:19	48	2	4.7387	-1.02703	0.022	0.299	17.3	60	0.329856	0.117327	0	
* 5	2021-05-25 09:17:18	46	1	32.3729	-7.18627	0.0201818	0.295364	17.1727	59	0.984831	0.97391	0	
* 6	2021-05-25 09:18:43	46	2	9.27224	-1.28881	0.024	0.317	17.3	60	0.988786	0.98433	0	
* 7	2021-05-25 09:21:05	45	1	12.4303	-1.57591	0	0	17.3	59	0.995149	0.984011	0	
* 8	2021-05-25 09:22:30	45	2	0	0	0.022	0.309	17.3	59	0	0	0	
* 9	2021-05-25 09:25:20	44	1	18.1007	-2.35195	-0.00363636	-0.055	17.4091	59	0.99446	0.806586	0	
* 10	2021-05-25 09:26:45	44	2	9.71437	-1.83465	0.016	0.24	17.9	59	0.958916	0.946091	0	
* 11	2021-05-25 09:28:40	42	1	7.82451	-2.07132	0.013	0.198	17.9	59	0.971827	0.947918	0	
* 12	2021-05-25 09:30:06	42	2	0	0	0.013	0.197	18	60	0	0	0	
* 13	2021-05-25 09:32:41	41	1	19.8332	-2.74855	0.029	0.32	17.9	60	0.974966	0.958996	0	
* 14	2021-05-25 09:34:06	41	2	12.5561	-2.33744	0.03	0.319	18	59	-0.722474	-0.762477	0	
* 15	2021-05-25 09:37:10	43	1	13.3265	-2.51129	0	0	17.9	59	0.991835	0.991595	0	
* 16	2021-05-25 09:38:36	43	2	14.1797	-2.57408	0.015	0.239	17.7	60	0.430878	0.31413	0	
* 17	2021-05-25 09:42:02	40	1	33.6079	-8.90416	0	0	17.9	60	0.997378	0.989701	0	
* 18	2021-05-25 09:43:27	40	2	0	0	0.024	0.333	18.2	59	0	0	0	
* 19	2021-05-25 09:45:30	38	1	21.9395	-1.64457	0.016	0.292	18.2	59	0.974974	0.351609	0	
* 20	2021-05-25 09:46:56	38	2	11.7331	-1.32086	0.016	0.292	18.2	59	0.917112	0.876924	0	
* 21	2021-05-25 09:49:12	39	1	13.3134	-1.73739	0.001	0.003	18.2	59	0.914964	0.842858	0	
* 22	2021-05-25 09:50:38	39	2	13.3168	-1.77867	0.032	0.379	18.4	60	0.881483	0.88978	0	
* 23	2021-05-25 09:52:54	37	1	24.7056	-3.67137	0.001	0	18.2	59	0.994777	0.986027	0	
* 24	2021-05-25 09:54:20	37	2	0	0	0.02	0.268	18.4	59	0	0	0	
* 25	2021-05-25 09:56:57	33	1	17.1053	-1.76452	0.001	0	18.4	60	0.997783	0.983334	0	
* 26	2021-05-25 09:58:22	33	2	12.8652	-1.51845	0.02	0.318	18.2	59	0.722817	0.474134	0	
* 27	2021-05-25 10:01:30	35	1	8.72859	-0.526594	0.027	0.356	18	59	0.92654	0.882553	0	
* 28	2021-05-25 10:02:56	35	2	0	0	0.027	0.356	18	59	0	0	0	
* 29	2021-05-25 10:05:12	34	1	37.2817	-3.22639	0	0	17.9	59	0.989171	0.978569	0	
* 30	2021-05-25 10:06:37	34	2	0	0	0.03	0.361	18	59	0	0	0	
* 31	2021-05-25 10:08:55	36	1	15.7003	-1.2435	0	0	18	59	0.996716	0.916393	0	
* 32	2021-05-25 10:10:22	36	2	7.80963	-1.03984	0.019	0.3514	18	60	0.994985	0.879596	0	
* 33	2021-05-25 10:12:35	32	1	9.64085	-0.927829	0.023	0.364	18	60	0.762743	0.732449	0	
* 34	2021-05-25 10:14:00	32	2	11.5993	-1.04992	0.024	0.366	17.9	59	0.448452	0.463476	0	
* 35	2021-05-25 10:16:06	31	1	18.7027	-1.57319	0.024	0.366	17.7	59	0.988224	0.969363	0	
* 36	2021-05-25 10:17:32	31	2	8.20893	-0.661199	0.024	0.395	17.9	59	0.975749	0.931347	0	
* 37	2021-05-25 10:19:38	29	1	25.2832	-2.63521	0.017	0.252	17.7	59	0.990197	0.987974	0	
* 38	2021-05-25 10:21:04	29	2	26.8449	-2.7973	0.017	0.252	18	60	0.284418	0.0975716	0	
