Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 1	2022-03-01 08:56:18	48	1	-0.862128	-324.031	0.01	0.2	13.3	59	-12.2344	0.675983	17.4545	
* 2	2022-03-01 08:57:43	48	2	0.237333	-0.221164	0.01	0.209	12.6	59	0.102895	0.452794	0	
* 3	2022-03-01 08:59:51	47	1	0.275039	-0.11232	0.014	0.29	11.9	59	0.19582	0.507264	0	
* 4	2022-03-01 09:01:16	47	2	0.313684	-0.079886	0.014	0.294	11.5	59	0.238264	0.373444	0	
* 5	2022-03-01 09:03:18	46	1	1.71414	-0.51383	0.015	0.296	10.7	59	0.737534	0.724609	0	
* 6	2022-03-01 09:04:45	46	2	1.14951	-0.430509	0.014	0.287	10.3	59	0.625998	0.753381	0	
* 7	2022-03-01 09:06:37	45	1	1.46655	-0.0497961	0.021	0.265	9.8	59	0.596588	-0.0365736	0	
* 8	2022-03-01 09:08:03	45	2	0.854052	-0.202479	0.021	0.27	9.7	59	0.553367	0.533589	0	
* 9	2022-03-01 09:10:22	43	1	0	0	0	0	9.3	59	0	0	0	
* 10	2022-03-01 09:11:47	43	2	0.719846	-0.266042	0.01	0.242	9.3	59	0.271521	0.756375	0	
* 11	2022-03-01 09:13:55	44	1	0.733611	-0.347579	0	0	9.1	59	0.502378	0.802887	0	
* 12	2022-03-01 09:15:21	44	2	0.361059	-0.00941838	0.03	0.319	9	60	0.252534	-0.169779	0	
* 13	2022-03-01 09:17:48	42	1	0.342154	-0.0635585	0.001	0.077	8.8	59	0.148506	-1.87221	0	
* 14	2022-03-01 09:19:14	42	2	0.107295	0.0123751	0.004	0.164	8.9	59	-0.39432	0.00831758	0	
* 15	2022-03-01 09:21:28	41	1	2.7541	-0.164862	0.00713636	0.230682	8.75455	59	0.561773	-0.10936	0	
* 16	2022-03-01 09:22:54	41	2	1.13609	-0.133377	0.002	0.102	9.2	59	0.406682	0.45163	0	
* 17	2022-03-01 09:25:28	38	1	0	-0.279188	0	-0.00659091	8.98636	59	0	0.597103	0	
