Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 46	2020-10-28 14:37:45	26	2	4.50044	-0.0620775	0.035	0.462	21.1	60	0.992653	-25.4998	0	
* 47	2020-10-28 14:39:32	28	1	5.59828	-2.19737	0.006	0.085	20.7	60	0.992291	0.753812	0	
* 48	2020-10-28 14:40:58	28	2	4.27851	5.61124	0.043	0.496	20.5	60	0.987886	0.838189	0	
* 49	2020-10-28 14:44:00	22	1	22.4061	-0.963675	-0.00333333	-0.0306667	20.0333	60	0.979062	0.87363	0	
* 50	2020-10-28 14:45:26	22	2	5.33513	-0.156829	0.034	0.496	20.3	60	0.994668	0.730798	0	
* 51	2020-10-28 14:47:30	23	1	8.27746	-0.211828	0.027	0.465	20.1	60	0.991456	-0.12516	0	
* 52	2020-10-28 14:48:56	23	2	0	0	0.027	0.468	20.1	60	0	0	0	
* 53	2020-10-28 14:51:21	21	1	19.4367	-4.6185	0.022	0.375	20.1	60	0.994738	0.984127	0	
* 54	2020-10-28 14:52:47	21	2	6.70346	-0.56423	0.022	0.378	20.1	60	0.995508	-8.00108	0	
* 55	2020-10-28 14:55:20	24	1	8.14125	-0.180054	0.033	0.501	20.1	60	0.990022	0.222927	0	
* 56	2020-10-28 14:56:46	24	2	3.79115	-0.745447	0.033	0.501	20.1	59	0.988947	0.920407	0	
* 57	2020-10-28 15:01:35	18	1	8.5378	-0.442125	0.021	0.4	20.1	60	0.995135	0.485365	0	
* 58	2020-10-28 15:03:00	18	2	5.28877	-0.426148	0.0196667	0.403667	20.3	60	0.961808	-0.193553	0	
* 59	2020-10-28 15:05:11	17	1	15.1982	-0.832149	0.029	0.455	20.3	60	0.994322	-2.54497	0	
* 60	2020-10-28 15:06:36	17	2	7.93433	-0.556679	0.028	0.458	20.5	59	0.996779	0.957291	0	
* 61	2020-10-28 15:09:02	19	1	6.1943	-0.384636	-0.001	-0.0252	20.22	60	0.971837	0.784449	0	
* 62	2020-10-28 15:10:28	19	2	3.1124	-0.116832	0.026	0.445	20.5	60	0.792382	-0.347313	0	
* 63	2020-10-28 15:12:28	20	1	9.18464	-8.71032	0.016	0.247	20.3	59	0.992354	0.915049	0	
* 64	2020-10-28 15:13:55	20	2	5.66633	0.326115	0.033	0.475	20.5	60	0.994521	0.21828	0	
* 65	2020-10-28 15:22:12	16	1	3.87448	-0.105089	0.05	0.517	20.5	59	0.982779	0.710947	0	
* 66	2020-10-28 15:23:38	16	2	3.00617	-0.0933822	0.051	0.517	20.5	60	0.951139	0.257146	0	
* 67	2020-10-28 15:25:59	15	1	4.57208	-0.37347	-5.9266e-10	0.0994546	20.4545	59	0.989709	-0.690097	0	
* 68	2020-10-28 15:27:25	15	2	3.10987	-0.324263	0.054	0.529	20.7	60	0.970956	0.84543	0	
* 69	2020-10-28 15:30:05	14	1	7.10562	-0.551124	0.006	0.1	20.5	60	0.995181	0.939305	0	
* 70	2020-10-28 15:31:31	14	2	4.81341	-0.439532	0.031	0.376	20.9	60	0.801876	0.875576	0	
* 71	2020-10-28 15:34:04	13	1	8.10481	-0.981128	0.004	0.06	20.9	59	0.995926	-0.17911	0	
* 72	2020-10-28 15:35:31	13	2	7.80514	-0.766156	0.032	0.426	21.1	60	0.992902	0.955416	0	
* 73	2020-10-28 15:38:20	10	1	4.54408	-0.130091	0.049	0.504	21.1	60	0.984861	0.610319	0	
* 74	2020-10-28 15:39:45	10	2	2.64039	-0.129467	0.048	0.504	21.1	60	0.978066	0.553195	0	
* 75	2020-10-28 15:41:52	12	1	0	0	0.049	0.504	20.9	59	0	0	0	
* 76	2020-10-28 15:43:18	12	2	4.71505	-0.111944	0.034	0.445	20.7	60	0.98836	-0.109499	0	
* 77	2020-10-28 15:45:43	9	1	11.1195	-0.798097	0.036	0.425	20.7	60	0.985861	0.94578	0	
* 78	2020-10-28 15:47:09	9	2	6.64994	-0.298491	0.036	0.431	20.7	60	0.995722	0.570351	0	
* 79	2020-10-28 15:49:25	11	1	5.5906	15.9588	0.04	0.469	20.7	60	0.96185	0.420538	0	
* 80	2020-10-28 15:50:50	11	2	2.20559	-0.0471101	0.04	0.47	20.7	60	0.974585	-1.00616	0	
* 81	2020-10-28 15:53:30	5	1	8.25085	-1.06844	0.016	0.313	20.5	60	0.992506	0.407974	0	
* 82	2020-10-28 15:54:56	5	2	5.6711	-0.935693	0.015	0.316	20.7	60	0.996033	0.981346	0	
* 83	2020-10-28 15:57:52	8	1	5.06171	-1.14818	0.006	0.098	20.7	60	0.976263	0.990214	0	
* 84	2020-10-28 15:59:17	8	2	5.01017	-1.09649	0.018	0.44	20.9	59	0.995129	0.979755	0	
* 85	2020-10-28 16:01:46	7	1	6.20037	-0.616822	0.01	0.227	20.7	59	0.988051	0.0892291	0	
* 86	2020-10-28 16:03:12	7	2	4.15552	-0.568116	0.019	0.414	20.7	60	0.990647	0.973187	0	
* 87	2020-10-28 16:05:12	6	1	5.80302	-0.437809	0.022	0.441	20.7	59	0.99062	-0.467517	0	
* 88	2020-10-28 16:06:38	6	2	0	0	0.022	0.442	20.9	60	0	0	0	
* 89	2020-10-28 16:08:57	4	1	5.53731	-0.558533	0.006	0.086	20.7	60	0.987596	-0.0798602	0	
* 90	2020-10-28 16:10:23	4	2	3.35353	-0.53977	0.017	0.409	20.7	60	0.992474	0.965274	0	
* 91	2020-10-28 16:13:18	1	1	11.1492	-1.01665	0.023	0.393	20.9	59	0.996013	0.311321	0	
* 92	2020-10-28 16:14:45	1	2	7.36682	-0.836134	0.024	0.398	21.1	60	0.995987	0.968651	0	
* 93	2020-10-28 16:17:12	3	1	11.3524	-0.276383	0.019	0.386	21.1	60	0.985608	-2.2112	0	
* 94	2020-10-28 16:18:38	3	2	3.55567	-0.250125	0.019	0.388	21.3	60	0.988443	0.911388	0	
* 95	2020-10-28 16:20:47	2	1	9.71077	-0.494297	0.006	0.097	21.3	59	0.996691	-0.496998	0	
* 96	2020-10-28 16:22:13	2	2	0	0	0.026	0.401	21.3	59	0	0	0	
