"","label","StartTime","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max"
"1","38","2026-05-17 10:39:56","Collar_38_2026-05-17 10:39:56",2026-05-17 10:40:45.5,202.325524003442,-0.410439270931245,8.93901909307875e-63,0.972731260394572,0.835900991449883,237.629697637656,-0.211812830581017,0.0050462871950733,3775.9305592394,0.275635394365404,2.6862971850993e-55,0.957604460885998,1.04227516359988,173.856247985492,0.981828125775639,0.691293819756782,239.358622322484,TRUE,-0.206180972654701,0.00459870510266086,0.896920259989697,2026-05-17 10:40:06,2026-05-17 10:41:25
"2","38","2026-05-17 11:39:55","Collar_38_2026-05-17 11:39:55",2026-05-17 11:40:44.5,182.600779652198,-0.31227503538741,4.13992326709441e-61,0.969914332540068,0.738950194296041,213.349655137395,-0.178097938805484,0.00433578422098322,3775.91726163385,0.236826709902834,1.34957668033279e-54,0.955813918654957,0.895525766482544,154.077042853122,0.979964570441904,0.610907105509351,215.272248118782,TRUE,-0.172838328005447,0.0039046602748732,0.752736367809252,2026-05-17 11:40:05,2026-05-17 11:41:24
"3","38","2026-05-17 12:39:56","Collar_38_2026-05-17 12:39:56",2026-05-17 12:40:45.5,235.022847950935,-0.143588435203929,2.06771271633976e-44,0.919418300525251,1.02543116249574,111.581243461612,-0.153127307372394,0.0022952687186442,3777.91136309251,0.125370846719888,1.46730369166822e-70,0.982776899863487,0.474071626673603,112.209313944782,0.983487752224142,0.470253356160356,111.654633889577,TRUE,-0.152520055030853,0.00242026756028648,0.494798914932275,2026-05-17 12:40:06,2026-05-17 12:41:25
"4","38","2026-05-17 13:39:55","Collar_38_2026-05-17 13:39:55",2026-05-17 13:40:44.5,156.585259534686,-0.203614266769484,1.49968620705509e-56,0.960626401890759,0.628058629923597,148.996687306992,-0.132897169944458,0.00289995856635231,3834.19545788824,0.158399867502634,3.70318736422422e-58,0.964189600498529,0.598966066007629,107.261185923156,0.979782580732256,0.455932970864235,149.656717528048,TRUE,-0.13104543667614,0.00278307283310519,0.658945522480546,2026-05-17 13:40:05,2026-05-17 13:41:24
"5","38","2026-05-17 14:39:58","Collar_38_2026-05-17 14:39:58",2026-05-17 14:40:47.5,197.160576261986,-0.316158873451628,2.3849655790215e-57,0.962438710055564,0.809348215407111,127.37586698755,-0.177160038992804,0.00253341025614037,3748.65942322845,0.138378476699138,3.96288842107912e-72,0.984299930621008,0.523258087998292,76.2298309031432,0.99211990720092,0.375553086276522,127.865861838255,TRUE,-0.176724761149184,0.00208460603282037,0.453764403118172,2026-05-17 14:40:08,2026-05-17 14:41:27
"6","38","2026-05-17 15:39:57","Collar_38_2026-05-17 15:39:57",2026-05-17 15:40:46.5,NA,NA,NA,NA,NA,79.70429193249,-0.102534910292385,0.00188065285213617,3722.1089598615,0.102723937525606,7.26166385554428e-64,0.974430672202503,0.388435632646614,78.8215094880931,0.97594461885672,0.381685826795772,81.0753894608614,TRUE,-0.10035535867939,0.00165416638684457,0.295224575843611,2026-05-17 15:40:07,2026-05-17 15:41:26
"7","38","2026-05-17 16:39:55","Collar_38_2026-05-17 16:39:55",2026-05-17 16:40:44.5,200.063318868726,-0.163875345013871,1.41163937226212e-50,0.943987783284388,0.824165527562297,96.8237236342137,-0.147753389744187,0.0020930355457353,3727.54552404264,0.114324582761124,1.91901166138804e-72,0.984589102606189,0.43230178575279,84.9319847725193,0.987365538169592,0.396544512289652,97.3199624797163,TRUE,-0.147164322187048,0.0020905403915535,0.404087107209109,2026-05-17 16:40:05,2026-05-17 16:41:24
"8","38","2026-05-17 17:39:56","Collar_38_2026-05-17 17:39:56",2026-05-17 17:40:45.5,155.13603037679,-0.293014078295933,5.57498586115048e-70,0.982177331599052,0.622395560287487,201.825416756963,-0.196140145376331,0.00403447430104925,3770.18819518129,0.220368732899802,4.30842320329928e-60,0.968052674049498,0.833292319603014,102.291344493989,0.99124248158187,0.441988691124264,210.074767073175,TRUE,-0.186480301535286,0.0027069814462498,0.493727585997316,2026-05-17 17:40:06,2026-05-17 17:41:25
"9","38","2026-05-17 18:39:59","Collar_38_2026-05-17 18:39:59",2026-05-17 18:40:48.5,104.957103687791,-0.370335686314091,1.19577365143194e-81,0.991049922559587,0.454845384910736,229.940847505614,-0.201147030207164,0.00480952078697563,3737.37019052545,0.262702875912591,3.51848661712774e-55,0.957310244110868,0.99337272559043,52.1966657161272,0.995597569784463,0.323174541585321,235.563621892975,TRUE,-0.191258100795783,0.00398577665387736,0.758724826257475,2026-05-17 18:40:09,2026-05-17 18:41:28
"10","38","2026-05-17 19:39:58","Collar_38_2026-05-17 19:39:58",2026-05-17 19:40:47.5,172.132417872167,-0.314989606329167,1.07838067215608e-66,0.978361778415032,0.692150391990201,185.10554975082,-0.198622817504499,0.00363415579192214,3714.33661532466,0.198502765730365,6.02907102648974e-64,0.974552298686593,0.750609344286057,83.5936580700886,0.99319452951917,0.393241432737382,187.470439067566,TRUE,-0.193927841450046,0.0030461686789405,0.695282195393177,2026-05-17 19:40:08,2026-05-17 19:41:27
