Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 17	2022-06-20 11:10:56	1	1	12.8211	-1.17987	0.024	0.356	20.7	60	0.984675	-1.21619	0	
* 18	2022-06-20 11:12:22	1	2	7.45583	-0.989449	0.024	0.3574	20.9	60	0.995716	0.981177	0	
* 19	2022-06-20 11:16:43	3	1	11.7086	-1.45468	0.019	0.359	20.9	60	0.989886	0.706073	0	
* 20	2022-06-20 11:18:08	3	2	0	0	0.019	0.36	20.9	60	0	0	0	
* 21	2022-06-20 11:48:33	17	1	6.84715	-0.853883	0.022	0.34	21.3	60	0.99462	0.989326	0	
* 22	2022-06-20 11:49:58	17	2	10.0928	-0.966212	0.022	0.34	21.3	59	0.9945	0.674323	0	
* 23	2022-06-20 11:53:48	18	1	29.7917	-5.94438	0.019	0.359	21.1	59	0.994782	0.977885	0	
* 24	2022-06-20 11:55:14	18	2	13.7733	-1.43531	0.0202	0.3586	21.14	60	0.995934	0.903037	0	
* 25	2022-06-20 11:58:34	20	1	16.8375	-1.10322	0.031	0.425	20.7	60	0.983724	0.944763	0	
* 26	2022-06-20 11:59:59	20	2	5.9739	-0.21908	0.031	0.428	20.7	60	0.990905	0.449014	0	
* 27	2022-06-20 12:03:44	19	1	4.46571	-0.394868	0.026	0.407	20.5	60	0.876967	0.0471317	0	
* 28	2022-06-20 12:05:09	19	2	4.69702	-0.395057	0.026	0.407	20.5	60	0.755529	0.892832	0	
* 29	2022-06-20 12:12:57	24	1	7.73696	-0.362892	0.001	0.015	20.7	60	0.994137	0.921061	0	
* 30	2022-06-20 12:14:23	24	2	5.90016	-0.312643	0.027	0.44	20.5	60	0.994605	0.887155	0	
* 31	2022-06-20 12:18:50	23	1	12.3077	-1.45271	0.001	0.021	20.5	60	0.994782	0.961992	0	
* 32	2022-06-20 12:20:16	23	2	5.88765	-0.351515	0.017	0.326	20.5	60	0.993479	0.928217	0	
* 33	2022-06-20 12:22:15	21	1	24.8762	-4.76826	0.018	0.338	20.2333	60	0.997701	0.997702	0	
* 34	2022-06-20 12:23:40	21	2	9.44048	-3.29185	0.014	0.301	20.3	60	0.99805	0.929064	0	
* 35	2022-06-20 12:25:24	22	1	24.3348	6.24458	0.021	0.34	20.3	60	0.99698	0.951429	0	
* 36	2022-06-20 12:26:49	22	2	10.3198	0.102026	0.021	0.342	20.3	60	0.997502	0.0844036	0	
* 37	2022-06-20 12:28:40	28	1	12.9684	-0.609643	0	0	20.3	59	0.998047	0.852966	0	
* 38	2022-06-20 12:30:06	28	2	7.86274	-0.538768	0.027	0.338	20.3	60	0.996392	0.591537	0	
* 39	2022-06-20 12:32:01	26	1	10.289	-0.380831	0.026	0.335	20.3	59	0.99617	0.951375	0	
* 40	2022-06-20 12:33:27	26	2	6.43074	-0.28497	0.036	0.445	20.5	60	0.99708	0.918394	0	
* 41	2022-06-20 12:35:18	27	1	10.1579	-0.561654	0.0346667	0.459333	20.5	60	0.997468	-24.7042	0	
* 42	2022-06-20 12:36:44	27	2	5.56299	0.0880603	0.035	0.417	20.5	60	0.993995	0.816103	0	
* 43	2022-06-20 12:40:23	25	1	16.3685	-0.383823	0.03	0.432	20.5	60	0.99636	0.667198	0	
* 44	2022-06-20 12:41:48	25	2	0	0	0.03	0.432	20.5	60	0	0	0	
* 45	2022-06-20 12:44:13	32	1	19.1933	-0.779572	0.006	0.11	20.7	60	0.994172	0.967987	0	
* 46	2022-06-20 12:45:38	32	2	7.24621	-0.267793	0.02	0.376	20.7	60	0.996668	0.895685	0	
* 47	2022-06-20 12:47:59	31	1	5.39861	-0.18503	0.023	0.347	20.7	60	0.989843	0.825553	0	
* 48	2022-06-20 12:49:24	31	2	2.87645	-0.139842	0.023	0.35	20.9	60	0.987365	0.622831	0	
* 49	2022-06-20 12:51:29	29	1	17.1793	-0.660728	0.006	0.117	20.9	60	0.998501	0.902047	0	
* 50	2022-06-20 12:52:54	29	2	12.2061	-0.517082	0.032	0.418	20.9	60	0.998499	0.895801	0	
* 51	2022-06-20 12:54:46	30	1	7.97968	-0.319298	0.004	0.085	20.7	60	0.997554	0.860163	0	
* 52	2022-06-20 12:56:11	30	2	5.84652	-0.255277	0.034	0.437	20.7	60	0.997001	0.933971	0	
* 53	2022-06-20 12:59:51	33	1	17.6747	-0.973302	0.034	0.422	20.7	60	0.991643	0.955356	0	
* 54	2022-06-20 13:01:16	33	2	0	0	0.0346	0.42	20.9	60	0	0	0	
* 55	2022-06-20 13:05:22	35	1	7.54234	-0.52543	0.0206	0.2956	20.9	60	0.995917	0.364734	0	
* 56	2022-06-20 13:06:47	35	2	7.14861	-6.20072	0.028	0.375	20.9	60	0.994664	0.0163987	0	
* 57	2022-06-20 13:08:36	34	1	15.5885	-0.344936	0.032	0.407	20.9	59	0.990544	-1.21382	0	
* 58	2022-06-20 13:10:02	34	2	7.45302	-0.276101	0.031	0.411	20.9	60	0.996501	0.819755	0	
* 59	2022-06-20 13:11:49	36	1	13.1142	-0.641998	0.003	0.052	21.1	60	0.995813	0.00173952	0	
* 60	2022-06-20 13:13:15	36	2	9.68528	-0.594983	0.026	0.383	21.1	60	0.998538	0.927364	0	
* 61	2022-06-20 13:18:13	40	1	10.9572	-0.68268	0.006	0.121	21.1	60	0.997537	0.821981	0	
* 62	2022-06-20 13:19:38	40	2	6.36549	-0.51685	0.035	0.455	21.1	60	0.997286	0.0606087	0	
* 63	2022-06-20 13:23:29	38	1	20.9625	-1.75701	0.029	0.414	21.1	60	0.994452	0.986457	0	
* 64	2022-06-20 13:24:55	38	2	8.84464	-0.465052	0.029	0.415	21.1	60	0.994188	0.543173	0	
* 65	2022-06-20 13:27:50	39	1	7.67323	-0.246903	0.005	0.096	21.1	60	0.989743	-1.05112	0	
* 66	2022-06-20 13:29:15	39	2	3.1887	-0.194656	0.0376667	0.457	21.1	60	0.991454	0.86574	0	
* 67	2022-06-20 13:33:20	37	1	23.6547	-1.56348	0.039	0.457	21.1	60	0.995705	0.990534	0	
* 68	2022-06-20 13:34:45	37	2	9.44659	-0.510474	0.047	0.427	21.3	60	0.996937	0.678505	0	
* 69	2022-06-20 13:37:37	43	1	11.7066	-0.899637	0.005	0.097	21.7	60	0.998541	0.985603	0	
* 70	2022-06-20 13:39:02	43	2	6.99587	-0.663785	0.029	0.39	21.7	60	0.996563	0.98223	0	
* 71	2022-06-20 13:41:12	44	1	11.3378	-0.751118	0.028	0.393	21.9	60	0.989985	0.93754	0	
* 72	2022-06-20 13:42:37	44	2	4.85804	-0.298263	0.043	0.466	22.1	60	0.994221	0.622197	0	
* 73	2022-06-20 13:44:30	42	1	8.98045	-0.850121	0.036	0.435	22.6	60	0.992266	0.717514	0	
* 74	2022-06-20 13:45:55	42	2	6.0907	-0.768916	0.036	0.432	22.8	60	0.99401	0.960366	0	
* 75	2022-06-20 13:50:50	41	1	11.4437	-0.621612	0.004	0.053	23	60	0.99767	0.944055	0	
* 76	2022-06-20 13:52:16	41	2	6.83874	-0.271179	0.043	0.487	22.8	60	0.996633	0.908316	0	
* 77	2022-06-20 13:54:53	47	1	10.3813	-1.07247	0.004	0.062	22.6	59	0.996492	0.594593	0	
* 78	2022-06-20 13:56:19	47	2	7.80676	-0.954463	0.034	0.4158	22.6	60	0.99678	0.98926	0	
* 79	2022-06-20 13:58:18	48	1	5.75449	-0.814103	0.035	0.428333	22.6667	60	0.985963	0.970517	0	
* 80	2022-06-20 13:59:44	48	2	4.14849	-0.424477	0.031	0.381	22.4	60	0.991581	0.96148	0	
* 81	2022-06-20 14:01:33	46	1	10.718	-1.58458	0.009	0.157	22.4	60	0.997617	0.946479	0	
* 82	2022-06-20 14:02:59	46	2	9.09237	-1.42952	0.04	0.44	22.4	60	0.879169	0.942135	0	
* 83	2022-06-20 14:04:53	45	1	10.8718	-0.827888	0.007	0.128	22.1	60	0.981676	0.824834	0	
* 84	2022-06-20 14:06:19	45	2	4.4262	-0.231175	0.04	0.485	22.1	60	0.698999	0.756453	0	
* 85	2022-06-20 14:15:27	45	1	5.87693	-0.221085	0.048	0.446	22.1	60	0.991848	0.856853	0	
* 86	2022-06-20 14:18:00	16	1	12.0471	-0.386316	0.041	0.425	22.1	60	0.992809	0.746318	0	
* 87	2022-06-20 14:19:25	16	2	7.97534	-0.362406	0.042	0.421	22.1	60	0.992746	0.962784	0	
* 88	2022-06-20 14:21:30	15	1	7.98641	-0.635452	0.053	0.468	22.1	60	0.99619	0.842846	0	
* 89	2022-06-20 14:22:56	15	2	7.23521	-0.523392	0.052	0.469	22.1	59	0.997249	0.938608	0	
* 90	2022-06-20 14:24:52	14	1	39.1724	1.55005	0.012	0.176	22.4	60	0.992576	0.949576	0	
* 91	2022-06-20 14:26:17	14	2	18.3091	0.481555	0.0386	0.3644	22.4	60	0.998991	0.971879	0	
* 92	2022-06-20 14:28:33	13	1	8.70065	-1.16619	0.032	0.385	22.6	60	0.997469	0.967696	0	
* 93	2022-06-20 14:29:59	13	2	7.97615	-1.0356	0.032	0.385	22.6	60	0.996822	0.982932	0	
* 94	2022-06-21 09:54:03	4	1	11.5453	-2.01956	0.0116667	0.289333	22.1667	60	0.992526	-3.42796	0	
* 95	2022-06-21 09:55:28	4	2	0	0	0.013	0.288	21.7	59	0	0	0	
* 96	2022-06-21 10:07:20	2	1	27.6109	-8.34198	0.014	0.262	20.5	59	0.997301	0.998312	0	
* 97	2022-06-21 10:08:45	2	2	9.75082	-2.54612	0.015	0.262	20.5	59	0.996931	0.952818	0	
