Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 51	2022-06-22 08:28:36	24	1	25.3131	-0.323125	0.025	0.198	19.7	60	0.998807	-8.31269	0	
* 52	2022-06-22 08:30:02	24	2	10.3152	-0.356126	0.047	0.471	19.7	60	0.998089	-3.3354	0	
* 53	2022-06-22 08:32:09	21	1	74.049	-8.5037	0.027	0.285	19.7	59	0.992462	0.982165	0	
* 54	2022-06-22 08:33:35	21	2	21.02	-1.70011	0.027	0.285	19.7	59	0.992684	0.982738	0	
* 55	2022-06-22 08:35:53	22	1	37.0002	-1.49673	0.021	0.18	19.7	60	0.994999	-65.593	0	
* 56	2022-06-22 08:37:18	22	2	15.0804	-0.349411	0.07	0.465	19.7	60	0.997559	-5.29179	0	
* 57	2022-06-22 08:40:32	19	1	18.3724	-0.786264	0.193	0.447	19.9	60	0.994443	-1.22896	0	
* 58	2022-06-22 08:41:58	19	2	9.75952	-0.69035	0.1928	0.4598	19.9	60	0.997461	0.361829	0	
* 59	2022-06-22 08:44:14	20	1	31.623	1.49933	0.09	0.457	20.1	59	0.985007	0.952401	0	
* 60	2022-06-22 08:45:39	20	2	7.68697	0.830634	0.091	0.46	20.1	59	0.995177	0.984061	0	
* 61	2022-06-22 08:48:06	18	1	95.8505	-7.47588	0.089	0.459	20.3	60	0.994826	0.99458	0	
* 62	2022-06-22 08:49:31	18	2	24.6362	-1.91584	0.088	0.465	20.1	60	0.996493	0.99408	0	
* 63	2022-06-22 08:52:09	17	1	32.5963	-2.03125	0.115	0.446	20.3	59	0.990784	0.992035	0	
* 64	2022-06-22 08:53:35	17	2	12.6186	-1.18786	0.118	0.464	20.3	59	0.995672	-0.807171	0	
* 65	2022-06-22 09:02:49	16	1	17.8114	-0.690377	0.001	0.01	20.7	60	0.996819	0.632765	0	
* 66	2022-06-22 09:04:14	16	2	8.61031	-1.02749	0.057	0.485	20.5	59	0.997639	0.966525	0	
* 67	2022-06-22 09:06:45	15	1	0	0	0.001	0	20.5	60	0	0	0	
* 68	2022-06-22 09:08:10	15	2	11.1682	-0.962221	0.037	0.351	20.5	60	0.99815	0.475981	0	
* 69	2022-06-22 09:10:19	14	1	36.7337	2.14326	0.04	0.359	20.5	60	0.999519	0.995677	0	
* 70	2022-06-22 09:11:45	14	2	16.7669	0.872009	0.04	0.359	20.7	60	0.99682	0.976334	0	
* 71	2022-06-22 09:14:47	13	1	43.0835	-7.3049	0.001	0.008	20.7	60	0.996367	0.996098	0	
* 72	2022-06-22 09:16:12	13	2	12.1511	-1.44754	0.021	0.265	20.7	59	0.997279	0.676773	0	
* 73	2022-06-22 09:20:15	12	1	7.30877	-0.213718	0.025	0.296	20.9	60	0.995623	0.492906	0	
* 74	2022-06-22 09:21:40	12	2	5.84209	-0.185549	0.025	0.296	20.9	59	0.995655	0.842198	0	
* 75	2022-06-22 09:23:37	10	1	23.2239	-1.17506	0.001	0	20.9	60	0.998416	0.978928	0	
* 76	2022-06-22 09:25:03	10	2	7.80097	-0.337448	0.035	0.344727	21.0364	59	0.993706	0.936766	0	
* 77	2022-06-22 09:26:41	9	1	19.9423	-1.66212	0.035	0.346	21.1	59	0.993928	0.420865	0	
* 78	2022-06-22 09:28:07	9	2	11.5583	-1.68459	0.032	0.328	21.1	60	0.996353	0.125589	0	
* 79	2022-06-22 09:30:07	11	1	8.1147	-0.373541	0.048	0.471	21.1	59	0.992708	-3.03857	0	
* 80	2022-06-22 09:31:32	11	2	4.36986	-0.478295	0.048	0.471	21.1	59	0.980636	0.882391	0	
* 81	2022-06-22 09:33:17	8	1	20.2472	-6.98689	0.01	0.22	21.1	60	0.997748	0.997917	0	
* 82	2022-06-22 09:34:43	8	2	9.90083	-3.01761	0.01	0.22	21.1	59	0.997501	0.985386	0	
* 83	2022-06-22 09:36:24	7	1	28.2594	-6.8092	0.002	0.013	21.1	60	0.995608	0.976973	0	
* 84	2022-06-22 09:37:49	7	2	8.39624	-1.36013	0.01	0.231	21.1	60	0.996083	0.986219	0	
* 85	2022-06-22 09:39:24	6	1	20.7685	-3.61047	0.014	0.232	21.1	59	0.998332	0.974662	0	
* 86	2022-06-22 09:40:49	6	2	10.8961	-2.67754	0.014	0.232	21.1	59	0.997862	0.707881	0	
* 87	2022-06-22 09:42:31	5	1	33.5766	-9.3528	0.001	0.011	21.1	60	0.997174	0.99799	0	
* 88	2022-06-22 09:43:57	5	2	0	0	0.01	0.1952	21.1	60	0	0	0	
* 89	2022-06-22 09:45:46	1	1	24.8216	-2.40934	0.01	0.198	21.1	60	0.995745	-0.0852865	0	
* 90	2022-06-22 09:47:12	1	2	9.40498	-1.56483	0.021	0.302	21.1	60	0.998903	0.782292	0	
* 91	2022-06-22 09:48:57	3	1	18.903	-2.07038	0.0226364	0.305818	21.0455	59	0.994948	-0.174943	0	
* 92	2022-06-22 09:50:23	3	2	9.39473	-1.44848	0.015	0.288	21.3	60	0.9974	0.975939	0	
* 93	2022-06-22 09:52:17	2	1	34.9749	-9.48972	0.018	0.21	21.3	60	0.998181	0.998038	0	
* 94	2022-06-22 09:53:42	2	2	10.8155	-2.76784	0.017	0.211	21.3	60	0.997752	-0.0807488	0	
* 95	2022-06-22 09:55:27	4	1	18.2602	-2.45198	0.01	0.213	21.3	60	0.997771	0.680155	0	
* 96	2022-06-22 09:56:53	4	2	0	0	0.012	0.248	21.3	59	0	0	0	
