Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 35	2022-06-24 09:55:00	18	1	20.9006	-1.00248	0.001	0.007	20.3	59	0.99691	0.974891	0	
* 36	2022-06-24 09:56:26	18	2	9.56959	-0.392998	0.039	0.387	20.3818	59	0.997425	0.578669	0	
* 37	2022-06-24 09:59:58	19	1	7.76739	-0.916318	0.002	0.023	20.3	60	0.991288	0.801648	0	
* 38	2022-06-24 10:01:23	19	2	4.64403	-0.109261	0.04	0.383	20.3	59	0.994001	-0.620317	0	
* 39	2022-06-24 10:03:23	20	1	0	0	0.033	0.380045	20.3273	59	0	0	0	
* 40	2022-06-24 10:04:49	20	2	6.13314	-0.506573	0.083	0.438	20.1	59	0.992666	-27.6156	0	
* 41	2022-06-24 10:11:50	21	1	15.9511	-1.46927	0.01	0.147	20.1	60	0.993409	0.0568397	0	
* 42	2022-06-24 10:13:15	21	2	9.34861	3.83149	0.026	0.373	19.9	59	0.995994	0.989496	0	
* 43	2022-06-24 10:15:43	24	1	29.5825	2.40057	0.038	0.42	19.9	60	0.997458	0.980981	0	
* 44	2022-06-24 10:17:09	24	2	10.2216	-0.429754	0.038	0.42	20.1	59	0.99667	-290.685	0	
* 45	2022-06-24 10:23:20	23	1	12.6784	-0.176874	-0.007	0.158333	20.1	60	0.997521	0.692856	0	
* 46	2022-06-24 10:24:45	23	2	7.08324	-0.353378	0.077	0.449	20.1	59	0.996536	-30.6646	0	
* 47	2022-06-24 10:27:13	22	1	15.1246	0.146557	0.013	0.2	20.1	59	0.997592	-4.54293	0	
* 48	2022-06-24 10:28:39	22	2	7.77605	-0.13008	0.061	0.447	20.3	59	0.997709	0.71817	0	
* 49	2022-06-24 10:32:08	26	1	11.855	-0.115677	0.001	0.009	20.3	60	0.996474	-0.0332384	0	
* 50	2022-06-24 10:33:33	26	2	6.74298	-0.459793	0.1	0.438	20.3	60	0.994787	0.835837	0	
* 51	2022-06-24 10:35:52	28	1	26.8783	-0.196346	0.001	0	20.3	59	0.996771	-4.04615	0	
* 52	2022-06-24 10:37:18	28	2	12.5957	-0.190659	0.0937273	0.421409	20.3273	59	0.997301	0.768366	0	
* 53	2022-06-24 10:39:49	25	1	15.1271	-0.153396	0.112	0.446	20.1	60	0.9971	0.665213	0	
* 54	2022-06-24 10:41:15	25	2	8.64203	-0.131085	0.112	0.446	20.1	59	0.997688	0.717194	0	
* 55	2022-06-24 10:43:55	27	1	9.85358	0.0155978	0.071	0.415	20.1	59	0.997625	-0.88928	0	
* 56	2022-06-24 10:45:21	27	2	6.44833	-0.145858	0.0732727	0.415636	20.1	59	0.995815	0.357659	0	
* 57	2022-06-24 10:48:17	30	1	16.9084	0.0441232	0.011	0.133	20.1	59	0.996852	0.126586	0	
* 58	2022-06-24 10:49:42	30	2	5.79403	0.0178269	0.067	0.446	20.1	59	0.996156	0.0472473	0	
* 59	2022-06-24 10:51:37	31	1	10.0904	-0.192636	0.043	0.444	20.1	59	0.996377	-3.13315	0	
* 60	2022-06-24 10:53:03	31	2	3.7669	-0.0203457	0.044	0.451	20.1	60	0.959427	0.0300636	0	
* 61	2022-06-24 10:55:04	32	1	6.46361	-0.381569	0.011	0.137	20.1	60	0.99313	0.691486	0	
* 62	2022-06-24 10:56:30	32	2	6.6777	-0.140263	0.042	0.458	20.1	59	0.993724	0.157787	0	
* 63	2022-06-24 10:58:46	29	1	9.61016	0.124056	0.074	0.408	20.1	59	0.998091	-124.975	0	
* 64	2022-06-24 11:00:12	29	2	7.04027	0.0752181	0.074	0.408	19.9	60	0.996387	0.504581	0	
* 65	2022-06-24 11:09:32	36	1	13.44	-0.246785	0.037	0.425	20.1	60	0.993244	-1.96151	0	
* 66	2022-06-24 11:10:58	36	2	8.85591	-0.235833	0.04	0.445	20.1	59	0.997184	-0.0458228	0	
* 67	2022-06-24 11:14:42	34	1	25.3938	-0.484441	0.05	0.491	20.1	60	0.989772	0.792521	0	
* 68	2022-06-24 11:16:07	34	2	7.41415	-0.150857	0.05	0.491	20.1	59	0.993378	-0.436706	0	
* 69	2022-06-24 11:18:03	35	1	12.3988	-0.512769	0.05	0.487	20.1	60	0.997654	0.633158	0	
* 70	2022-06-24 11:19:28	35	2	5.46987	0.163936	0.051	0.478	20.3	59	0.992129	-69.0027	0	
* 71	2022-06-24 11:21:52	33	1	18.9062	-0.116529	0.044	0.478	20.5	60	0.994307	0.725166	0	
* 72	2022-06-24 11:23:17	33	2	6.53176	-0.0351022	0.044	0.478	20.5	59	0.991056	0.147778	0	
* 73	2022-06-24 11:27:00	37	1	22.0519	-0.225391	0.013	0.182	20.5	59	0.998869	-24.3549	0	
* 74	2022-06-24 11:28:25	37	2	9.41723	-0.159333	0.051	0.503	20.5	59	0.996408	-4.49339	0	
* 75	2022-06-24 11:31:09	39	1	6.46375	-0.217287	0.017	0.246	20.7	60	0.994555	0.647384	0	
* 76	2022-06-24 11:32:34	39	2	2.93085	-0.154339	0.054	0.503	20.7	59	0.566589	0.473469	0	
* 77	2022-06-24 11:35:22	38	1	13.954	-0.524008	0.0568	0.5102	20.9	60	0.997986	0.935307	0	
* 78	2022-06-24 11:36:47	38	2	0	0	0.046	0.485	20.9	59	0	0	0	
* 79	2022-06-24 11:39:03	40	1	16.7193	-0.309895	0.014	0.209	20.9	59	0.99844	0.636371	0	
* 80	2022-06-24 11:40:30	40	2	7.2138	-0.233016	0.048	0.493	20.9	60	0.994814	0.640734	0	
* 81	2022-06-24 11:42:54	43	1	9.79908	-0.292483	0.046	0.484	20.9	59	0.997913	0.309747	0	
* 82	2022-06-24 11:44:19	43	2	5.4814	-0.20853	0.047	0.482	20.9	59	0.995938	-1.44231	0	
* 83	2022-06-24 11:46:38	44	1	10.7588	-0.163517	0.051	0.474	20.9	59	0.988847	-0.118967	0	
* 84	2022-06-24 11:48:04	44	2	4.34644	-0.20393	0.051	0.474	21.1	59	0.901121	0.249052	0	
* 85	2022-06-24 11:53:50	42	1	8.7812	-0.386073	0.036	0.418	21.1	59	0.994311	-0.118926	0	
* 86	2022-06-24 11:55:15	42	2	5.64057	-0.353783	0.047	0.49	21.3	59	0.843837	0.906081	0	
* 87	2022-06-24 11:57:47	41	1	17.0486	-0.191145	0.056	0.495	21.3	59	0.988998	0.105362	0	
* 88	2022-06-24 11:59:13	41	2	4.80878	-0.084034	0.056	0.495	21.3	59	0.993337	0.554692	0	
* 89	2022-06-24 12:03:11	45	1	0	0	0.018	0.25	21.3	59	0	0	0	
* 90	2022-06-24 12:04:37	45	2	5.00943	-0.0951093	0.054	0.508	21.3	59	0.0285744	-3.68206	0	
* 91	2022-06-24 12:07:18	46	1	17.4706	-0.78076	0.018	0.253	21.3	60	0.996743	-1.37557	0	
* 92	2022-06-24 12:08:44	46	2	9.36005	-0.585221	0.043	0.465	21.3	59	0.995744	0.957318	0	
* 93	2022-06-24 12:10:38	48	1	0	0	0.043	0.451	21.3	60	0	0	0	
* 94	2022-06-24 12:12:03	48	2	5.58262	-1.23478	0.043	0.451	21.3	59	0.99082	0.895656	0	
* 95	2022-06-24 12:14:12	47	1	14.1091	-0.455253	0.043	0.451	21.3	59	0.998957	0.714287	0	
* 96	2022-06-24 12:15:38	47	2	6.72922	-0.288661	0.043	0.467	21.5	59	0.996916	0.743363	0	
